Logging to ./data/ppo_3l/seed_3
---------------------------------
| rollout/           |          |
|    value_loss           | 0.00851       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.748        |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 209          |
|    time_elapsed         | 4910         |
|    total_timesteps      | 1201750      |
| train/                  |              |
|    approx_kl            | 0.0009244595 |
|    clip_fraction        | 0.00383      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.849        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00251      |
|    n_updates            | 4160         |
|    policy_gradient_loss | -0.000703    |
|    std                  | 0.183        |
|    value_loss           | 0.00839      |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.806       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.749       |
| time/                   |             |
|    fps                  | 243         |
|    iterations           | 210         |
|    time_elapsed         | 4950        |
|    total_timesteps      | 1207500     |
| train/                  |             |
|    approx_kl            | 0.001410299 |
|    clip_fraction        | 0.0136      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.92       |
|    explained_variance   | 0.847       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.00232     |
|    n_updates            | 4180        |
|    policy_gradient_loss | -0.000704   |
|    std                  | 0.183       |
|    value_loss           | 0.0092      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.749        |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 211          |
|    time_elapsed         | 4971         |
|    total_timesteps      | 1213250      |
| train/                  |              |
|    approx_kl            | 0.0012829346 |
|    clip_fraction        | 0.0101       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.846        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.000424    |
|    n_updates            | 4200         |
|    policy_gradient_loss | -0.00173     |
|    std                  | 0.183        |
|    value_loss           | 0.00889      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.753        |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 212          |
|    time_elapsed         | 4991         |
|    total_timesteps      | 1219000      |
| train/                  |              |
|    approx_kl            | 0.0017339984 |
|    clip_fraction        | 0.0136       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.848        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00189     |
|    n_updates            | 4220         |
|    policy_gradient_loss | -0.00174     |
|    std                  | 0.183        |
|    value_loss           | 0.00907      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.75         |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 213          |
|    time_elapsed         | 5011         |
|    total_timesteps      | 1224750      |
| train/                  |              |
|    approx_kl            | 0.0013161753 |
|    clip_fraction        | 0.00467      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.85         |
|    learning_rate        | 5e-06        |
|    loss                 | 8.86e-05     |
|    n_updates            | 4240         |
|    policy_gradient_loss | -0.00114     |
|    std                  | 0.183        |
|    value_loss           | 0.00893      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.753        |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 214          |
|    time_elapsed         | 5031         |
|    total_timesteps      | 1230500      |
| train/                  |              |
|    approx_kl            | 0.0011832308 |
|    clip_fraction        | 0.0108       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.85         |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00583     |
|    n_updates            | 4260         |
|    policy_gradient_loss | -0.000628    |
|    std                  | 0.183        |
|    value_loss           | 0.00919      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.749        |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 215          |
|    time_elapsed         | 5051         |
|    total_timesteps      | 1236250      |
| train/                  |              |
|    approx_kl            | 0.0014000383 |
|    clip_fraction        | 0.0127       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.85         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00195      |
|    n_updates            | 4280         |
|    policy_gradient_loss | -0.00174     |
|    std                  | 0.183        |
|    value_loss           | 0.00893      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.748        |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 216          |
|    time_elapsed         | 5071         |
|    total_timesteps      | 1242000      |
| train/                  |              |
|    approx_kl            | 0.0012769398 |
|    clip_fraction        | 0.0127       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.852        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00105      |
|    n_updates            | 4300         |
|    policy_gradient_loss | -0.00205     |
|    std                  | 0.183        |
|    value_loss           | 0.00904      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.755       |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 217         |
|    time_elapsed         | 5091        |
|    total_timesteps      | 1247750     |
| train/                  |             |
|    approx_kl            | 0.001834181 |
|    clip_fraction        | 0.0186      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.92       |
|    explained_variance   | 0.854       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.00459    |
|    n_updates            | 4320        |
|    policy_gradient_loss | -0.000869   |
|    std                  | 0.183       |
|    value_loss           | 0.00883     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.754        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 218          |
|    time_elapsed         | 5111         |
|    total_timesteps      | 1253500      |
| train/                  |              |
|    approx_kl            | 0.0012959335 |
|    clip_fraction        | 0.00917      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.852        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0036      |
|    n_updates            | 4340         |
|    policy_gradient_loss | -0.000675    |
|    std                  | 0.183        |
|    value_loss           | 0.00914      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.757        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 219          |
|    time_elapsed         | 5131         |
|    total_timesteps      | 1259250      |
| train/                  |              |
|    approx_kl            | 0.0016096743 |
|    clip_fraction        | 0.00835      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.853        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00017      |
|    n_updates            | 4360         |
|    policy_gradient_loss | -0.00211     |
|    std                  | 0.183        |
|    value_loss           | 0.00912      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.806        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.756        |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 220          |
|    time_elapsed         | 5171         |
|    total_timesteps      | 1265000      |
| train/                  |              |
|    approx_kl            | 0.0018167029 |
|    clip_fraction        | 0.0199       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.856        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00145     |
|    n_updates            | 4380         |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.183        |
|    value_loss           | 0.00828      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.755        |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 221          |
|    time_elapsed         | 5191         |
|    total_timesteps      | 1270750      |
| train/                  |              |
|    approx_kl            | 0.0016342244 |
|    clip_fraction        | 0.0147       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.854        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00302      |
|    n_updates            | 4400         |
|    policy_gradient_loss | -0.00032     |
|    std                  | 0.182        |
|    value_loss           | 0.0084       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.76          |
| time/                   |               |
|    fps                  | 244           |
|    iterations           | 222           |
|    time_elapsed         | 5212          |
|    total_timesteps      | 1276500       |
| train/                  |               |
|    approx_kl            | 0.00069002225 |
|    clip_fraction        | 0.00332       |
|    clip_range           | 0.1           |
|    entropy_loss         | -5.92         |
|    explained_variance   | 0.861         |
|    learning_rate        | 5e-06         |
|    loss                 | 0.00122       |
|    n_updates            | 4420          |
|    policy_gradient_loss | -0.000842     |
|    std                  | 0.182         |
|    value_loss           | 0.00844       |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.756       |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 223         |
|    time_elapsed         | 5232        |
|    total_timesteps      | 1282250     |
| train/                  |             |
|    approx_kl            | 0.001574231 |
|    clip_fraction        | 0.01        |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.92       |
|    explained_variance   | 0.866       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.00482     |
|    n_updates            | 4440        |
|    policy_gradient_loss | 2.09e-06    |
|    std                  | 0.182       |
|    value_loss           | 0.00794     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.756        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 224          |
|    time_elapsed         | 5253         |
|    total_timesteps      | 1288000      |
| train/                  |              |
|    approx_kl            | 0.0014372078 |
|    clip_fraction        | 0.015        |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.858        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00249     |
|    n_updates            | 4460         |
|    policy_gradient_loss | 0.000126     |
|    std                  | 0.182        |
|    value_loss           | 0.00831      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.761        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 225          |
|    time_elapsed         | 5273         |
|    total_timesteps      | 1293750      |
| train/                  |              |
|    approx_kl            | 0.0006589431 |
|    clip_fraction        | 0.00157      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.92        |
|    explained_variance   | 0.862        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00503      |
|    n_updates            | 4480         |
|    policy_gradient_loss | -0.00111     |
|    std                  | 0.182        |
|    value_loss           | 0.00849      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.757        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 226          |
|    time_elapsed         | 5293         |
|    total_timesteps      | 1299500      |
| train/                  |              |
|    approx_kl            | 0.0012749372 |
|    clip_fraction        | 0.00727      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.859        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00296      |
|    n_updates            | 4500         |
|    policy_gradient_loss | -0.00051     |
|    std                  | 0.182        |
|    value_loss           | 0.00857      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.758        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 227          |
|    time_elapsed         | 5313         |
|    total_timesteps      | 1305250      |
| train/                  |              |
|    approx_kl            | 0.0010848009 |
|    clip_fraction        | 0.0108       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.86         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00679      |
|    n_updates            | 4520         |
|    policy_gradient_loss | -0.00145     |
|    std                  | 0.182        |
|    value_loss           | 0.00821      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.76         |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 228          |
|    time_elapsed         | 5333         |
|    total_timesteps      | 1311000      |
| train/                  |              |
|    approx_kl            | 0.0013292768 |
|    clip_fraction        | 0.00322      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.862        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.002        |
|    n_updates            | 4540         |
|    policy_gradient_loss | -0.000696    |
|    std                  | 0.182        |
|    value_loss           | 0.00797      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.756        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 229          |
|    time_elapsed         | 5353         |
|    total_timesteps      | 1316750      |
| train/                  |              |
|    approx_kl            | 0.0013833077 |
|    clip_fraction        | 0.00952      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.862        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.000571    |
|    n_updates            | 4560         |
|    policy_gradient_loss | -0.0023      |
|    std                  | 0.182        |
|    value_loss           | 0.00798      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.808        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.758        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 230          |
|    time_elapsed         | 5393         |
|    total_timesteps      | 1322500      |
| train/                  |              |
|    approx_kl            | 0.0013145575 |
|    clip_fraction        | 0.00897      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.866        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00153      |
|    n_updates            | 4580         |
|    policy_gradient_loss | -0.001       |
|    std                  | 0.182        |
|    value_loss           | 0.00835      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.76        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 231         |
|    time_elapsed         | 5412        |
|    total_timesteps      | 1328250     |
| train/                  |             |
|    approx_kl            | 0.001005609 |
|    clip_fraction        | 0.0045      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.93       |
|    explained_variance   | 0.865       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.00214    |
|    n_updates            | 4600        |
|    policy_gradient_loss | -0.00115    |
|    std                  | 0.182       |
|    value_loss           | 0.00791     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.763      |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 232        |
|    time_elapsed         | 5432       |
|    total_timesteps      | 1334000    |
| train/                  |            |
|    approx_kl            | 0.00152331 |
|    clip_fraction        | 0.0152     |
|    clip_range           | 0.1        |
|    entropy_loss         | -5.93      |
|    explained_variance   | 0.86       |
|    learning_rate        | 5e-06      |
|    loss                 | 0.00192    |
|    n_updates            | 4620       |
|    policy_gradient_loss | -0.000987  |
|    std                  | 0.182      |
|    value_loss           | 0.00812    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.767       |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 233         |
|    time_elapsed         | 5452        |
|    total_timesteps      | 1339750     |
| train/                  |             |
|    approx_kl            | 0.001549067 |
|    clip_fraction        | 0.0136      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.93       |
|    explained_variance   | 0.864       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.00364     |
|    n_updates            | 4640        |
|    policy_gradient_loss | -0.00123    |
|    std                  | 0.182       |
|    value_loss           | 0.00802     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.767        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 234          |
|    time_elapsed         | 5472         |
|    total_timesteps      | 1345500      |
| train/                  |              |
|    approx_kl            | 0.0015560418 |
|    clip_fraction        | 0.0193       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.865        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00043     |
|    n_updates            | 4660         |
|    policy_gradient_loss | -0.00146     |
|    std                  | 0.182        |
|    value_loss           | 0.00816      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.769        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 235          |
|    time_elapsed         | 5492         |
|    total_timesteps      | 1351250      |
| train/                  |              |
|    approx_kl            | 0.0012888141 |
|    clip_fraction        | 0.00922      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.867        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00124      |
|    n_updates            | 4680         |
|    policy_gradient_loss | 0.000102     |
|    std                  | 0.182        |
|    value_loss           | 0.00835      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.764        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 236          |
|    time_elapsed         | 5513         |
|    total_timesteps      | 1357000      |
| train/                  |              |
|    approx_kl            | 0.0013313056 |
|    clip_fraction        | 0.0112       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.868        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00644      |
|    n_updates            | 4700         |
|    policy_gradient_loss | -0.00123     |
|    std                  | 0.182        |
|    value_loss           | 0.00785      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.766        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 237          |
|    time_elapsed         | 5533         |
|    total_timesteps      | 1362750      |
| train/                  |              |
|    approx_kl            | 0.0019256198 |
|    clip_fraction        | 0.0204       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.875        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.000433     |
|    n_updates            | 4720         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.182        |
|    value_loss           | 0.00786      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.767       |
| time/                   |             |
|    fps                  | 246         |
|    iterations           | 238         |
|    time_elapsed         | 5553        |
|    total_timesteps      | 1368500     |
| train/                  |             |
|    approx_kl            | 0.001997953 |
|    clip_fraction        | 0.0181      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.93       |
|    explained_variance   | 0.864       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0064     |
|    n_updates            | 4740        |
|    policy_gradient_loss | -0.00216    |
|    std                  | 0.182       |
|    value_loss           | 0.00809     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.768        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 239          |
|    time_elapsed         | 5573         |
|    total_timesteps      | 1374250      |
| train/                  |              |
|    approx_kl            | 0.0011661797 |
|    clip_fraction        | 0.00847      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.869        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.007       |
|    n_updates            | 4760         |
|    policy_gradient_loss | -0.000419    |
|    std                  | 0.182        |
|    value_loss           | 0.00772      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.812        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.769        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 240          |
|    time_elapsed         | 5612         |
|    total_timesteps      | 1380000      |
| train/                  |              |
|    approx_kl            | 0.0014406551 |
|    clip_fraction        | 0.0134       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.875        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0012       |
|    n_updates            | 4780         |
|    policy_gradient_loss | -0.000853    |
|    std                  | 0.182        |
|    value_loss           | 0.00721      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.766        |
| time/                   |              |
|    fps                  | 245          |
|    iterations           | 241          |
|    time_elapsed         | 5634         |
|    total_timesteps      | 1385750      |
| train/                  |              |
|    approx_kl            | 0.0014132219 |
|    clip_fraction        | 0.00761      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.87         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00632      |
|    n_updates            | 4800         |
|    policy_gradient_loss | -0.00135     |
|    std                  | 0.182        |
|    value_loss           | 0.00781      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.769        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 242          |
|    time_elapsed         | 5655         |
|    total_timesteps      | 1391500      |
| train/                  |              |
|    approx_kl            | 0.0012578132 |
|    clip_fraction        | 0.00923      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.867        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00172     |
|    n_updates            | 4820         |
|    policy_gradient_loss | -0.00143     |
|    std                  | 0.182        |
|    value_loss           | 0.00867      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.771        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 243          |
|    time_elapsed         | 5676         |
|    total_timesteps      | 1397250      |
| train/                  |              |
|    approx_kl            | 0.0019426005 |
|    clip_fraction        | 0.0263       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.87         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00244      |
|    n_updates            | 4840         |
|    policy_gradient_loss | -0.00249     |
|    std                  | 0.182        |
|    value_loss           | 0.00751      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.771        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 244          |
|    time_elapsed         | 5696         |
|    total_timesteps      | 1403000      |
| train/                  |              |
|    approx_kl            | 0.0012201294 |
|    clip_fraction        | 0.00687      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.869        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00147      |
|    n_updates            | 4860         |
|    policy_gradient_loss | -0.00102     |
|    std                  | 0.182        |
|    value_loss           | 0.0082       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.771        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 245          |
|    time_elapsed         | 5716         |
|    total_timesteps      | 1408750      |
| train/                  |              |
|    approx_kl            | 0.0011979468 |
|    clip_fraction        | 0.013        |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.866        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00142      |
|    n_updates            | 4880         |
|    policy_gradient_loss | -0.00114     |
|    std                  | 0.182        |
|    value_loss           | 0.0088       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.771       |
| time/                   |             |
|    fps                  | 246         |
|    iterations           | 246         |
|    time_elapsed         | 5737        |
|    total_timesteps      | 1414500     |
| train/                  |             |
|    approx_kl            | 0.001176836 |
|    clip_fraction        | 0.00623     |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.93       |
|    explained_variance   | 0.87        |
|    learning_rate        | 5e-06       |
|    loss                 | 0.00353     |
|    n_updates            | 4900        |
|    policy_gradient_loss | -0.000804   |
|    std                  | 0.182       |
|    value_loss           | 0.00763     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.768        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 247          |
|    time_elapsed         | 5757         |
|    total_timesteps      | 1420250      |
| train/                  |              |
|    approx_kl            | 0.0011259023 |
|    clip_fraction        | 0.0106       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.872        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0019       |
|    n_updates            | 4920         |
|    policy_gradient_loss | -0.00118     |
|    std                  | 0.182        |
|    value_loss           | 0.00787      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.773        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 248          |
|    time_elapsed         | 5777         |
|    total_timesteps      | 1426000      |
| train/                  |              |
|    approx_kl            | 0.0011837702 |
|    clip_fraction        | 0.00856      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.87         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0039       |
|    n_updates            | 4940         |
|    policy_gradient_loss | -0.000235    |
|    std                  | 0.182        |
|    value_loss           | 0.00804      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.77         |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 249          |
|    time_elapsed         | 5797         |
|    total_timesteps      | 1431750      |
| train/                  |              |
|    approx_kl            | 0.0012541967 |
|    clip_fraction        | 0.00508      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.87         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.000848     |
|    n_updates            | 4960         |
|    policy_gradient_loss | -0.00113     |
|    std                  | 0.182        |
|    value_loss           | 0.0082       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.814        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.771        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 250          |
|    time_elapsed         | 5837         |
|    total_timesteps      | 1437500      |
| train/                  |              |
|    approx_kl            | 0.0011088435 |
|    clip_fraction        | 0.00787      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.872        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00758      |
|    n_updates            | 4980         |
|    policy_gradient_loss | -0.00128     |
|    std                  | 0.182        |
|    value_loss           | 0.00839      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.774        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 251          |
|    time_elapsed         | 5857         |
|    total_timesteps      | 1443250      |
| train/                  |              |
|    approx_kl            | 0.0016041506 |
|    clip_fraction        | 0.00823      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.93        |
|    explained_variance   | 0.874        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00579      |
|    n_updates            | 5000         |
|    policy_gradient_loss | -0.000851    |
|    std                  | 0.182        |
|    value_loss           | 0.00793      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.774        |
| time/                   |              |
|    fps                  | 246          |
|    iterations           | 252          |
|    time_elapsed         | 5877         |
|    total_timesteps      | 1449000      |
| train/                  |              |
