Logging to ./data/ppo_2l/seed_2
---------------------------------
| rollout/           |          |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.603       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 58          |
|    time_elapsed         | 2506        |
|    total_timesteps      | 217500      |
| train/                  |             |
|    approx_kl            | 0.017088424 |
|    clip_fraction        | 0.425       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.853       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0594      |
|    n_updates            | 1140        |
|    policy_gradient_loss | 0.000931    |
|    std                  | 0.055       |
|    value_loss           | 0.00457     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.603       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 59          |
|    time_elapsed         | 2546        |
|    total_timesteps      | 221250      |
| train/                  |             |
|    approx_kl            | 0.016422264 |
|    clip_fraction        | 0.444       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.861       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0559      |
|    n_updates            | 1160        |
|    policy_gradient_loss | 0.00487     |
|    std                  | 0.055       |
|    value_loss           | 0.00495     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.657       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.609       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 60          |
|    time_elapsed         | 2609        |
|    total_timesteps      | 225000      |
| train/                  |             |
|    approx_kl            | 0.017623048 |
|    clip_fraction        | 0.45        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.851       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0539      |
|    n_updates            | 1180        |
|    policy_gradient_loss | -7.51e-05   |
|    std                  | 0.055       |
|    value_loss           | 0.00543     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.604       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 61          |
|    time_elapsed         | 2649        |
|    total_timesteps      | 228750      |
| train/                  |             |
|    approx_kl            | 0.021780854 |
|    clip_fraction        | 0.415       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.861       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0351      |
|    n_updates            | 1200        |
|    policy_gradient_loss | 0.00188     |
|    std                  | 0.055       |
|    value_loss           | 0.00486     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.605      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 62         |
|    time_elapsed         | 2690       |
|    total_timesteps      | 232500     |
| train/                  |            |
|    approx_kl            | 0.02641027 |
|    clip_fraction        | 0.475      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.856      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0146     |
|    n_updates            | 1220       |
|    policy_gradient_loss | 0.00878    |
|    std                  | 0.055      |
|    value_loss           | 0.00562    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.608       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 63          |
|    time_elapsed         | 2732        |
|    total_timesteps      | 236250      |
| train/                  |             |
|    approx_kl            | 0.014076719 |
|    clip_fraction        | 0.428       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.862       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0483      |
|    n_updates            | 1240        |
|    policy_gradient_loss | 0.00232     |
|    std                  | 0.055       |
|    value_loss           | 0.00498     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.604       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 64          |
|    time_elapsed         | 2773        |
|    total_timesteps      | 240000      |
| train/                  |             |
|    approx_kl            | 0.016409537 |
|    clip_fraction        | 0.475       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.861       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0472      |
|    n_updates            | 1260        |
|    policy_gradient_loss | 0.009       |
|    std                  | 0.055       |
|    value_loss           | 0.00489     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.606      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 65         |
|    time_elapsed         | 2815       |
|    total_timesteps      | 243750     |
| train/                  |            |
|    approx_kl            | 0.02297461 |
|    clip_fraction        | 0.486      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.86       |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0418     |
|    n_updates            | 1280       |
|    policy_gradient_loss | 0.00783    |
|    std                  | 0.055      |
|    value_loss           | 0.00492    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.608       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 66          |
|    time_elapsed         | 2858        |
|    total_timesteps      | 247500      |
| train/                  |             |
|    approx_kl            | 0.021792352 |
|    clip_fraction        | 0.478       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.862       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.024       |
|    n_updates            | 1300        |
|    policy_gradient_loss | 0.00292     |
|    std                  | 0.055       |
|    value_loss           | 0.00495     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.607       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 67          |
|    time_elapsed         | 2898        |
|    total_timesteps      | 251250      |
| train/                  |             |
|    approx_kl            | 0.024735384 |
|    clip_fraction        | 0.464       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.862       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0169      |
|    n_updates            | 1320        |
|    policy_gradient_loss | 0.00304     |
|    std                  | 0.055       |
|    value_loss           | 0.00543     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.605      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 68         |
|    time_elapsed         | 2939       |
|    total_timesteps      | 255000     |
| train/                  |            |
|    approx_kl            | 0.02553372 |
|    clip_fraction        | 0.459      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.86       |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0335     |
|    n_updates            | 1340       |
|    policy_gradient_loss | 0.0079     |
|    std                  | 0.055      |
|    value_loss           | 0.00502    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.607       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 69          |
|    time_elapsed         | 2980        |
|    total_timesteps      | 258750      |
| train/                  |             |
|    approx_kl            | 0.020321077 |
|    clip_fraction        | 0.452       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.866       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0552      |
|    n_updates            | 1360        |
|    policy_gradient_loss | 0.00418     |
|    std                  | 0.055       |
|    value_loss           | 0.00513     |
-----------------------------------------
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 5          |
|    mean_reward          | 0.658      |
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.61       |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 70         |
|    time_elapsed         | 3044       |
|    total_timesteps      | 262500     |
| train/                  |            |
|    approx_kl            | 0.05480635 |
|    clip_fraction        | 0.476      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.866      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0142    |
|    n_updates            | 1380       |
|    policy_gradient_loss | 0.00357    |
|    std                  | 0.055      |
|    value_loss           | 0.0051     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 71          |
|    time_elapsed         | 3085        |
|    total_timesteps      | 266250      |
| train/                  |             |
|    approx_kl            | 0.061190654 |
|    clip_fraction        | 0.424       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.87        |
|    learning_rate        | 1e-05       |
|    loss                 | -0.0465     |
|    n_updates            | 1400        |
|    policy_gradient_loss | 0.00476     |
|    std                  | 0.055       |
|    value_loss           | 0.00496     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 72          |
|    time_elapsed         | 3126        |
|    total_timesteps      | 270000      |
| train/                  |             |
|    approx_kl            | 0.018874584 |
|    clip_fraction        | 0.412       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.873       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0518      |
|    n_updates            | 1420        |
|    policy_gradient_loss | -0.00264    |
|    std                  | 0.055       |
|    value_loss           | 0.00415     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 73          |
|    time_elapsed         | 3166        |
|    total_timesteps      | 273750      |
| train/                  |             |
|    approx_kl            | 0.023565771 |
|    clip_fraction        | 0.417       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.868       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0273      |
|    n_updates            | 1440        |
|    policy_gradient_loss | 0.00148     |
|    std                  | 0.055       |
|    value_loss           | 0.00517     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.609      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 74         |
|    time_elapsed         | 3207       |
|    total_timesteps      | 277500     |
| train/                  |            |
|    approx_kl            | 0.03257557 |
|    clip_fraction        | 0.472      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.872      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0405     |
|    n_updates            | 1460       |
|    policy_gradient_loss | 0.00793    |
|    std                  | 0.055      |
|    value_loss           | 0.00487    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.609       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 75          |
|    time_elapsed         | 3248        |
|    total_timesteps      | 281250      |
| train/                  |             |
|    approx_kl            | 0.015706705 |
|    clip_fraction        | 0.415       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.868       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0633      |
|    n_updates            | 1480        |
|    policy_gradient_loss | 0.00269     |
|    std                  | 0.055       |
|    value_loss           | 0.00479     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.614       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 76          |
|    time_elapsed         | 3288        |
|    total_timesteps      | 285000      |
| train/                  |             |
|    approx_kl            | 0.014016871 |
|    clip_fraction        | 0.351       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.874       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0677      |
|    n_updates            | 1500        |
|    policy_gradient_loss | -0.000442   |
|    std                  | 0.055       |
|    value_loss           | 0.00468     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.611      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 77         |
|    time_elapsed         | 3329       |
|    total_timesteps      | 288750     |
| train/                  |            |
|    approx_kl            | 0.05646396 |
|    clip_fraction        | 0.439      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.864      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0314    |
|    n_updates            | 1520       |
|    policy_gradient_loss | 0.00411    |
|    std                  | 0.055      |
|    value_loss           | 0.00543    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.612       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 78          |
|    time_elapsed         | 3370        |
|    total_timesteps      | 292500      |
| train/                  |             |
|    approx_kl            | 0.018251775 |
|    clip_fraction        | 0.459       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.871       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0439      |
|    n_updates            | 1540        |
|    policy_gradient_loss | 0.0077      |
|    std                  | 0.055       |
|    value_loss           | 0.00476     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.614       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 79          |
|    time_elapsed         | 3412        |
|    total_timesteps      | 296250      |
| train/                  |             |
|    approx_kl            | 0.034869023 |
|    clip_fraction        | 0.445       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.871       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00135     |
|    n_updates            | 1560        |
|    policy_gradient_loss | 0.00667     |
|    std                  | 0.055       |
|    value_loss           | 0.00466     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.659       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.615       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 80          |
|    time_elapsed         | 3474        |
|    total_timesteps      | 300000      |
| train/                  |             |
|    approx_kl            | 0.019599658 |
|    clip_fraction        | 0.49        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.874       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0632      |
|    n_updates            | 1580        |
|    policy_gradient_loss | 0.0127      |
|    std                  | 0.055       |
|    value_loss           | 0.00434     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.612      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 81         |
|    time_elapsed         | 3514       |
|    total_timesteps      | 303750     |
| train/                  |            |
|    approx_kl            | 0.01200634 |
|    clip_fraction        | 0.438      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.871      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0478     |
|    n_updates            | 1600       |
|    policy_gradient_loss | 0.00387    |
|    std                  | 0.055      |
|    value_loss           | 0.00437    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 82          |
|    time_elapsed         | 3553        |
|    total_timesteps      | 307500      |
| train/                  |             |
|    approx_kl            | 0.016917082 |
|    clip_fraction        | 0.419       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.872       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0554      |
|    n_updates            | 1620        |
|    policy_gradient_loss | 0.00191     |
|    std                  | 0.055       |
|    value_loss           | 0.00471     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.613       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 83          |
|    time_elapsed         | 3595        |
|    total_timesteps      | 311250      |
| train/                  |             |
|    approx_kl            | 0.021687815 |
|    clip_fraction        | 0.488       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.873       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0318      |
|    n_updates            | 1640        |
|    policy_gradient_loss | 0.0106      |
|    std                  | 0.055       |
|    value_loss           | 0.00488     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.615      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 84         |
|    time_elapsed         | 3635       |
|    total_timesteps      | 315000     |
| train/                  |            |
|    approx_kl            | 0.02505282 |
|    clip_fraction        | 0.441      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.875      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0149     |
|    n_updates            | 1660       |
|    policy_gradient_loss | -0.000705  |
|    std                  | 0.055      |
|    value_loss           | 0.00463    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 85          |
|    time_elapsed         | 3675        |
|    total_timesteps      | 318750      |
| train/                  |             |
|    approx_kl            | 0.016248222 |
|    clip_fraction        | 0.461       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0467      |
|    n_updates            | 1680        |
|    policy_gradient_loss | 0.0024      |
|    std                  | 0.055       |
|    value_loss           | 0.00446     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.61        |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 86          |
|    time_elapsed         | 3715        |
|    total_timesteps      | 322500      |
| train/                  |             |
|    approx_kl            | 0.013980912 |
|    clip_fraction        | 0.406       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.883       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0558      |
|    n_updates            | 1700        |
|    policy_gradient_loss | 0.00386     |
|    std                  | 0.055       |
|    value_loss           | 0.00412     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.613       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 87          |
|    time_elapsed         | 3755        |
|    total_timesteps      | 326250      |
| train/                  |             |
|    approx_kl            | 0.017209275 |
|    clip_fraction        | 0.41        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.876       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0607      |
|    n_updates            | 1720        |
|    policy_gradient_loss | 0.00602     |
|    std                  | 0.055       |
|    value_loss           | 0.0043      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.617      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 88         |
|    time_elapsed         | 3795       |
|    total_timesteps      | 330000     |
| train/                  |            |
|    approx_kl            | 0.04626946 |
|    clip_fraction        | 0.446      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.876      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.00709    |
|    n_updates            | 1740       |
|    policy_gradient_loss | -0.00133   |
|    std                  | 0.055      |
|    value_loss           | 0.00461    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.619      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 89         |
|    time_elapsed         | 3836       |
|    total_timesteps      | 333750     |
| train/                  |            |
|    approx_kl            | 0.03436852 |
|    clip_fraction        | 0.468      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.875      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0401     |
|    n_updates            | 1760       |
|    policy_gradient_loss | 6.71e-05   |
|    std                  | 0.055      |
|    value_loss           | 0.00441    |
----------------------------------------
---------------------------------------
| eval/                   |           |
|    mean_ep_length       | 5         |
|    mean_reward          | 0.66      |
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 0.618     |
| time/                   |           |
|    fps                  | 86        |
|    iterations           | 90        |
|    time_elapsed         | 3900      |
|    total_timesteps      | 337500    |
| train/                  |           |
|    approx_kl            | 0.0190266 |
|    clip_fraction        | 0.476     |
|    clip_range           | 0.1       |
|    entropy_loss         | -94.8     |
|    explained_variance   | 0.87      |
|    learning_rate        | 1e-05     |
|    loss                 | 0.0523    |
|    n_updates            | 1780      |
|    policy_gradient_loss | 0.00948   |
|    std                  | 0.055     |
|    value_loss           | 0.00491   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 91          |
|    time_elapsed         | 3940        |
|    total_timesteps      | 341250      |
| train/                  |             |
|    approx_kl            | 0.052604653 |
|    clip_fraction        | 0.432       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.877       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00595     |
|    n_updates            | 1800        |
|    policy_gradient_loss | 0.0106      |
|    std                  | 0.055       |
|    value_loss           | 0.0045      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.621      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 92         |
|    time_elapsed         | 3980       |
|    total_timesteps      | 345000     |
| train/                  |            |
|    approx_kl            | 0.02056545 |
|    clip_fraction        | 0.403      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.869      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0705     |
|    n_updates            | 1820       |
|    policy_gradient_loss | 0.0039     |
|    std                  | 0.055      |
|    value_loss           | 0.0046     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.619      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 93         |
|    time_elapsed         | 4021       |
|    total_timesteps      | 348750     |
| train/                  |            |
|    approx_kl            | 0.02650458 |
|    clip_fraction        | 0.455      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.875      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0457     |
|    n_updates            | 1840       |
|    policy_gradient_loss | 0.0059     |
|    std                  | 0.055      |
|    value_loss           | 0.00457    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 94          |
|    time_elapsed         | 4062        |
|    total_timesteps      | 352500      |
| train/                  |             |
|    approx_kl            | 0.046366513 |
|    clip_fraction        | 0.436       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.877       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.0327     |
|    n_updates            | 1860        |
|    policy_gradient_loss | -0.000383   |
|    std                  | 0.055       |
|    value_loss           | 0.00439     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.618      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 95         |
|    time_elapsed         | 4102       |
|    total_timesteps      | 356250     |
| train/                  |            |
|    approx_kl            | 0.01759835 |
|    clip_fraction        | 0.421      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.88       |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0519     |
|    n_updates            | 1880       |
|    policy_gradient_loss | -0.00062   |
|    std                  | 0.055      |
|    value_loss           | 0.00428    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 96          |
|    time_elapsed         | 4143        |
|    total_timesteps      | 360000      |
| train/                  |             |
|    approx_kl            | 0.031324785 |
|    clip_fraction        | 0.515       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.877       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0398      |
|    n_updates            | 1900        |
|    policy_gradient_loss | 0.00903     |
|    std                  | 0.055       |
|    value_loss           | 0.00481     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.622      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 97         |
|    time_elapsed         | 4184       |
|    total_timesteps      | 363750     |
| train/                  |            |
|    approx_kl            | 0.04397331 |
|    clip_fraction        | 0.46       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.878      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0239     |
|    n_updates            | 1920       |
|    policy_gradient_loss | 0.00533    |
|    std                  | 0.055      |
|    value_loss           | 0.00436    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.621      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 98         |
|    time_elapsed         | 4224       |
|    total_timesteps      | 367500     |
| train/                  |            |
|    approx_kl            | 0.02384547 |
|    clip_fraction        | 0.475      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.876      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0495     |
|    n_updates            | 1940       |
|    policy_gradient_loss | 0.00414    |
|    std                  | 0.055      |
|    value_loss           | 0.00447    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 99          |
|    time_elapsed         | 4265        |
|    total_timesteps      | 371250      |
| train/                  |             |
|    approx_kl            | 0.021831203 |
|    clip_fraction        | 0.463       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.877       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0662      |
|    n_updates            | 1960        |
|    policy_gradient_loss | 0.00535     |
|    std                  | 0.055       |
|    value_loss           | 0.00418     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.662       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 100         |
|    time_elapsed         | 4329        |
|    total_timesteps      | 375000      |
| train/                  |             |
|    approx_kl            | 0.032743372 |
|    clip_fraction        | 0.522       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0499      |
|    n_updates            | 1980        |
|    policy_gradient_loss | 0.00619     |
|    std                  | 0.055       |
|    value_loss           | 0.00467     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.621      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 101        |
|    time_elapsed         | 4368       |
|    total_timesteps      | 378750     |
| train/                  |            |
|    approx_kl            | 0.02023707 |
|    clip_fraction        | 0.476      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.884      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0622     |
