Logging to ./data/ppo_3l/seed_3
---------------------------------
| rollout/           |          |
|    iterations           | 84          |
|    time_elapsed         | 3483        |
|    total_timesteps      | 399000      |
| train/                  |             |
|    approx_kl            | 0.025697729 |
|    clip_fraction        | 0.48        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.7       |
|    explained_variance   | 0.886       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0437      |
|    n_updates            | 1660        |
|    policy_gradient_loss | 0.0137      |
|    std                  | 0.0551      |
|    value_loss           | 0.00457     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 85          |
|    time_elapsed         | 3522        |
|    total_timesteps      | 403750      |
| train/                  |             |
|    approx_kl            | 0.022917174 |
|    clip_fraction        | 0.433       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.7       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0478      |
|    n_updates            | 1680        |
|    policy_gradient_loss | 0.0111      |
|    std                  | 0.0551      |
|    value_loss           | 0.00416     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 86          |
|    time_elapsed         | 3561        |
|    total_timesteps      | 408500      |
| train/                  |             |
|    approx_kl            | 0.027201006 |
|    clip_fraction        | 0.419       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.7       |
|    explained_variance   | 0.883       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0354      |
|    n_updates            | 1700        |
|    policy_gradient_loss | 0.00873     |
|    std                  | 0.0551      |
|    value_loss           | 0.00466     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 87          |
|    time_elapsed         | 3599        |
|    total_timesteps      | 413250      |
| train/                  |             |
|    approx_kl            | 0.017091969 |
|    clip_fraction        | 0.42        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.886       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0577      |
|    n_updates            | 1720        |
|    policy_gradient_loss | 0.00413     |
|    std                  | 0.0551      |
|    value_loss           | 0.00473     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 88          |
|    time_elapsed         | 3638        |
|    total_timesteps      | 418000      |
| train/                  |             |
|    approx_kl            | 0.021335503 |
|    clip_fraction        | 0.424       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.882       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0348      |
|    n_updates            | 1740        |
|    policy_gradient_loss | 0.0106      |
|    std                  | 0.0551      |
|    value_loss           | 0.00478     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 89          |
|    time_elapsed         | 3677        |
|    total_timesteps      | 422750      |
| train/                  |             |
|    approx_kl            | 0.022148022 |
|    clip_fraction        | 0.443       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.878       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0339      |
|    n_updates            | 1760        |
|    policy_gradient_loss | 0.00914     |
|    std                  | 0.0551      |
|    value_loss           | 0.00466     |
-----------------------------------------
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 5          |
|    mean_reward          | 0.66       |
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.618      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 90         |
|    time_elapsed         | 3738       |
|    total_timesteps      | 427500     |
| train/                  |            |
|    approx_kl            | 0.02001568 |
|    clip_fraction        | 0.445      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.89       |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0302     |
|    n_updates            | 1780       |
|    policy_gradient_loss | 0.0117     |
|    std                  | 0.055      |
|    value_loss           | 0.00426    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.62       |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 91         |
|    time_elapsed         | 3777       |
|    total_timesteps      | 432250     |
| train/                  |            |
|    approx_kl            | 0.01997569 |
|    clip_fraction        | 0.432      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.881      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0361     |
|    n_updates            | 1800       |
|    policy_gradient_loss | 0.00737    |
|    std                  | 0.055      |
|    value_loss           | 0.00476    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.623      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 92         |
|    time_elapsed         | 3814       |
|    total_timesteps      | 437000     |
| train/                  |            |
|    approx_kl            | 0.01937863 |
|    clip_fraction        | 0.44       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.887      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0297     |
|    n_updates            | 1820       |
|    policy_gradient_loss | 0.00931    |
|    std                  | 0.0551     |
|    value_loss           | 0.00483    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 93          |
|    time_elapsed         | 3854        |
|    total_timesteps      | 441750      |
| train/                  |             |
|    approx_kl            | 0.021413902 |
|    clip_fraction        | 0.469       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.887       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0419      |
|    n_updates            | 1840        |
|    policy_gradient_loss | 0.00778     |
|    std                  | 0.055       |
|    value_loss           | 0.00469     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.623       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 94          |
|    time_elapsed         | 3892        |
|    total_timesteps      | 446500      |
| train/                  |             |
|    approx_kl            | 0.026078982 |
|    clip_fraction        | 0.481       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.889       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0368      |
|    n_updates            | 1860        |
|    policy_gradient_loss | 0.0116      |
|    std                  | 0.055       |
|    value_loss           | 0.00438     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 95          |
|    time_elapsed         | 3933        |
|    total_timesteps      | 451250      |
| train/                  |             |
|    approx_kl            | 0.023173118 |
|    clip_fraction        | 0.467       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0459      |
|    n_updates            | 1880        |
|    policy_gradient_loss | 0.0103      |
|    std                  | 0.055       |
|    value_loss           | 0.00483     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.623       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 96          |
|    time_elapsed         | 3971        |
|    total_timesteps      | 456000      |
| train/                  |             |
|    approx_kl            | 0.027542392 |
|    clip_fraction        | 0.425       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0141      |
|    n_updates            | 1900        |
|    policy_gradient_loss | 0.0108      |
|    std                  | 0.055       |
|    value_loss           | 0.00425     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 97          |
|    time_elapsed         | 4009        |
|    total_timesteps      | 460750      |
| train/                  |             |
|    approx_kl            | 0.017522095 |
|    clip_fraction        | 0.395       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0345      |
|    n_updates            | 1920        |
|    policy_gradient_loss | 0.00219     |
|    std                  | 0.055       |
|    value_loss           | 0.00455     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 98          |
|    time_elapsed         | 4047        |
|    total_timesteps      | 465500      |
| train/                  |             |
|    approx_kl            | 0.012796131 |
|    clip_fraction        | 0.411       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.889       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0657      |
|    n_updates            | 1940        |
|    policy_gradient_loss | 0.00869     |
|    std                  | 0.055       |
|    value_loss           | 0.00439     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.625       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 99          |
|    time_elapsed         | 4087        |
|    total_timesteps      | 470250      |
| train/                  |             |
|    approx_kl            | 0.034227367 |
|    clip_fraction        | 0.471       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.886       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.000725   |
|    n_updates            | 1960        |
|    policy_gradient_loss | 0.0115      |
|    std                  | 0.055       |
|    value_loss           | 0.00424     |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.663        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.623        |
| time/                   |              |
|    fps                  | 114          |
|    iterations           | 100          |
|    time_elapsed         | 4147         |
|    total_timesteps      | 475000       |
| train/                  |              |
|    approx_kl            | 0.0152402455 |
|    clip_fraction        | 0.352        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.888        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0495       |
|    n_updates            | 1980         |
|    policy_gradient_loss | 0.00298      |
|    std                  | 0.055        |
|    value_loss           | 0.00445      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 101         |
|    time_elapsed         | 4186        |
|    total_timesteps      | 479750      |
| train/                  |             |
|    approx_kl            | 0.019235656 |
|    clip_fraction        | 0.447       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0504      |
|    n_updates            | 2000        |
|    policy_gradient_loss | 0.00661     |
|    std                  | 0.055       |
|    value_loss           | 0.00477     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 102         |
|    time_elapsed         | 4224        |
|    total_timesteps      | 484500      |
| train/                  |             |
|    approx_kl            | 0.027340388 |
|    clip_fraction        | 0.431       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.892       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0326      |
|    n_updates            | 2020        |
|    policy_gradient_loss | 0.0062      |
|    std                  | 0.055       |
|    value_loss           | 0.00423     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.629       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 103         |
|    time_elapsed         | 4264        |
|    total_timesteps      | 489250      |
| train/                  |             |
|    approx_kl            | 0.023788372 |
|    clip_fraction        | 0.456       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.893       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.023       |
|    n_updates            | 2040        |
|    policy_gradient_loss | 0.00891     |
|    std                  | 0.055       |
|    value_loss           | 0.00429     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 104         |
|    time_elapsed         | 4303        |
|    total_timesteps      | 494000      |
| train/                  |             |
|    approx_kl            | 0.021797486 |
|    clip_fraction        | 0.498       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.892       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0316      |
|    n_updates            | 2060        |
|    policy_gradient_loss | 0.0133      |
|    std                  | 0.055       |
|    value_loss           | 0.00465     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 105         |
|    time_elapsed         | 4342        |
|    total_timesteps      | 498750      |
| train/                  |             |
|    approx_kl            | 0.016737431 |
|    clip_fraction        | 0.459       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.887       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0391      |
|    n_updates            | 2080        |
|    policy_gradient_loss | 0.00489     |
|    std                  | 0.055       |
|    value_loss           | 0.0048      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.626      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 106        |
|    time_elapsed         | 4380       |
|    total_timesteps      | 503500     |
| train/                  |            |
|    approx_kl            | 0.01705211 |
|    clip_fraction        | 0.385      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.891      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0471     |
|    n_updates            | 2100       |
|    policy_gradient_loss | 0.00573    |
|    std                  | 0.055      |
|    value_loss           | 0.00449    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.627       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 107         |
|    time_elapsed         | 4419        |
|    total_timesteps      | 508250      |
| train/                  |             |
|    approx_kl            | 0.016735317 |
|    clip_fraction        | 0.455       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.886       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0609      |
|    n_updates            | 2120        |
|    policy_gradient_loss | 0.00747     |
|    std                  | 0.055       |
|    value_loss           | 0.00464     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.628       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 108         |
|    time_elapsed         | 4458        |
|    total_timesteps      | 513000      |
| train/                  |             |
|    approx_kl            | 0.011325181 |
|    clip_fraction        | 0.392       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0529      |
|    n_updates            | 2140        |
|    policy_gradient_loss | 0.00571     |
|    std                  | 0.055       |
|    value_loss           | 0.00451     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.628      |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 109        |
|    time_elapsed         | 4497       |
|    total_timesteps      | 517750     |
| train/                  |            |
|    approx_kl            | 0.01993396 |
|    clip_fraction        | 0.447      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.881      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0337     |
|    n_updates            | 2160       |
|    policy_gradient_loss | 0.00745    |
|    std                  | 0.055      |
|    value_loss           | 0.00468    |
----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.662       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.629       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 110         |
|    time_elapsed         | 4559        |
|    total_timesteps      | 522500      |
| train/                  |             |
|    approx_kl            | 0.036161035 |
|    clip_fraction        | 0.454       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.02        |
|    n_updates            | 2180        |
|    policy_gradient_loss | 0.00503     |
|    std                  | 0.055       |
|    value_loss           | 0.00418     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.627       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 111         |
|    time_elapsed         | 4597        |
|    total_timesteps      | 527250      |
| train/                  |             |
|    approx_kl            | 0.022332126 |
|    clip_fraction        | 0.422       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0423      |
|    n_updates            | 2200        |
|    policy_gradient_loss | 0.0143      |
|    std                  | 0.055       |
|    value_loss           | 0.00414     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.63        |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 112         |
|    time_elapsed         | 4635        |
|    total_timesteps      | 532000      |
| train/                  |             |
|    approx_kl            | 0.021031005 |
|    clip_fraction        | 0.457       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.894       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0462      |
|    n_updates            | 2220        |
|    policy_gradient_loss | 0.0128      |
|    std                  | 0.055       |
|    value_loss           | 0.00404     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.63        |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 113         |
|    time_elapsed         | 4673        |
|    total_timesteps      | 536750      |
| train/                  |             |
|    approx_kl            | 0.043579787 |
|    clip_fraction        | 0.444       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.889       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.00483    |
|    n_updates            | 2240        |
|    policy_gradient_loss | 0.0111      |
|    std                  | 0.055       |
|    value_loss           | 0.00452     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.63       |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 114        |
|    time_elapsed         | 4713       |
|    total_timesteps      | 541500     |
| train/                  |            |
|    approx_kl            | 0.02086831 |
|    clip_fraction        | 0.456      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.897      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0529     |
|    n_updates            | 2260       |
|    policy_gradient_loss | 0.0119     |
|    std                  | 0.055      |
|    value_loss           | 0.00412    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.63        |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 115         |
|    time_elapsed         | 4752        |
|    total_timesteps      | 546250      |
| train/                  |             |
|    approx_kl            | 0.020078793 |
|    clip_fraction        | 0.468       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.885       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0481      |
|    n_updates            | 2280        |
|    policy_gradient_loss | 0.00925     |
|    std                  | 0.055       |
|    value_loss           | 0.00465     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.627       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 116         |
|    time_elapsed         | 4791        |
|    total_timesteps      | 551000      |
| train/                  |             |
|    approx_kl            | 0.029882183 |
|    clip_fraction        | 0.484       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00673     |
|    n_updates            | 2300        |
|    policy_gradient_loss | 0.0138      |
|    std                  | 0.055       |
|    value_loss           | 0.00453     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.632       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 117         |
|    time_elapsed         | 4829        |
|    total_timesteps      | 555750      |
| train/                  |             |
|    approx_kl            | 0.027189048 |
|    clip_fraction        | 0.434       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.893       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.032       |
|    n_updates            | 2320        |
|    policy_gradient_loss | 0.0117      |
|    std                  | 0.055       |
|    value_loss           | 0.00421     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.627      |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 118        |
|    time_elapsed         | 4869       |
|    total_timesteps      | 560500     |
| train/                  |            |
|    approx_kl            | 0.04621775 |
|    clip_fraction        | 0.54       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.891      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0498     |
|    n_updates            | 2340       |
|    policy_gradient_loss | 0.0163     |
|    std                  | 0.055      |
|    value_loss           | 0.00451    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 119         |
|    time_elapsed         | 4909        |
|    total_timesteps      | 565250      |
| train/                  |             |
|    approx_kl            | 0.042361278 |
|    clip_fraction        | 0.479       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.892       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.017       |
|    n_updates            | 2360        |
|    policy_gradient_loss | 0.00827     |
|    std                  | 0.055       |
|    value_loss           | 0.00444     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.661       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.631       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 120         |
|    time_elapsed         | 4971        |
|    total_timesteps      | 570000      |
| train/                  |             |
|    approx_kl            | 0.025082046 |
|    clip_fraction        | 0.489       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0363      |
|    n_updates            | 2380        |
|    policy_gradient_loss | 0.0119      |
|    std                  | 0.055       |
|    value_loss           | 0.0044      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.632       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 121         |
|    time_elapsed         | 5011        |
|    total_timesteps      | 574750      |
| train/                  |             |
|    approx_kl            | 0.028929114 |
|    clip_fraction        | 0.497       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.894       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0333      |
|    n_updates            | 2400        |
|    policy_gradient_loss | 0.00896     |
|    std                  | 0.055       |
|    value_loss           | 0.00442     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.631       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 122         |
|    time_elapsed         | 5049        |
|    total_timesteps      | 579500      |
| train/                  |             |
|    approx_kl            | 0.012794174 |
|    clip_fraction        | 0.404       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.892       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0584      |
|    n_updates            | 2420        |
|    policy_gradient_loss | 0.00707     |
|    std                  | 0.055       |
|    value_loss           | 0.00461     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.632      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 123        |
|    time_elapsed         | 5089       |
|    total_timesteps      | 584250     |
| train/                  |            |
|    approx_kl            | 0.03588451 |
|    clip_fraction        | 0.472      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.897      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0248     |
|    n_updates            | 2440       |
|    policy_gradient_loss | 0.0129     |
|    std                  | 0.055      |
|    value_loss           | 0.00424    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.633      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 124        |
|    time_elapsed         | 5128       |
|    total_timesteps      | 589000     |
| train/                  |            |
|    approx_kl            | 0.03291227 |
|    clip_fraction        | 0.479      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.889      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0132     |
|    n_updates            | 2460       |
|    policy_gradient_loss | 0.0142     |
|    std                  | 0.055      |
|    value_loss           | 0.00469    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.632      |
| time/                   |            |
|    fps                  | 114        |
|    iterations           | 125        |
|    time_elapsed         | 5169       |
|    total_timesteps      | 593750     |
| train/                  |            |
|    approx_kl            | 0.02445372 |
|    clip_fraction        | 0.46       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.895      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0133     |
|    n_updates            | 2480       |
|    policy_gradient_loss | 0.0126     |
|    std                  | 0.055      |
|    value_loss           | 0.00439    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.63        |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 126         |
|    time_elapsed         | 5208        |
|    total_timesteps      | 598500      |
| train/                  |             |
|    approx_kl            | 0.023460196 |
|    clip_fraction        | 0.464       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.894       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0194      |
|    n_updates            | 2500        |
|    policy_gradient_loss | 0.0149      |
|    std                  | 0.055       |
|    value_loss           | 0.00427     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.631       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 127         |
|    time_elapsed         | 5247        |
|    total_timesteps      | 603250      |
| train/                  |             |
|    approx_kl            | 0.017105011 |
|    clip_fraction        | 0.438       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0557      |
|    n_updates            | 2520        |
|    policy_gradient_loss | 0.00852     |
|    std                  | 0.055       |
|    value_loss           | 0.00455     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
