Logging to ./data/ppo_1l/seed_3
---------------------------------
| rollout/           |          |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.931        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0289       |
|    n_updates            | 5680         |
|    policy_gradient_loss | -0.00394     |
|    std                  | 0.0549       |
|    value_loss           | 0.00419      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.807        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 286          |
|    time_elapsed         | 21334        |
|    total_timesteps      | 1430000      |
| train/                  |              |
|    approx_kl            | 0.0015683372 |
|    clip_fraction        | 0.0362       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.934        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0288       |
|    n_updates            | 5700         |
|    policy_gradient_loss | -0.0036      |
|    std                  | 0.0549       |
|    value_loss           | 0.004        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.812        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 287          |
|    time_elapsed         | 21407        |
|    total_timesteps      | 1435000      |
| train/                  |              |
|    approx_kl            | 0.0015940785 |
|    clip_fraction        | 0.0485       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.931        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.029        |
|    n_updates            | 5720         |
|    policy_gradient_loss | -0.004       |
|    std                  | 0.0549       |
|    value_loss           | 0.00414      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.807        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 288          |
|    time_elapsed         | 21479        |
|    total_timesteps      | 1440000      |
| train/                  |              |
|    approx_kl            | 0.0016458927 |
|    clip_fraction        | 0.0431       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.932        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0281       |
|    n_updates            | 5740         |
|    policy_gradient_loss | -0.00382     |
|    std                  | 0.0549       |
|    value_loss           | 0.00416      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.809        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 289          |
|    time_elapsed         | 21551        |
|    total_timesteps      | 1445000      |
| train/                  |              |
|    approx_kl            | 0.0016723947 |
|    clip_fraction        | 0.0468       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.928        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.026        |
|    n_updates            | 5760         |
|    policy_gradient_loss | -0.004       |
|    std                  | 0.0549       |
|    value_loss           | 0.00432      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.831        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.808        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 290          |
|    time_elapsed         | 21643        |
|    total_timesteps      | 1450000      |
| train/                  |              |
|    approx_kl            | 0.0018058313 |
|    clip_fraction        | 0.0449       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.934        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0261       |
|    n_updates            | 5780         |
|    policy_gradient_loss | -0.00402     |
|    std                  | 0.0549       |
|    value_loss           | 0.00399      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.813        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 291          |
|    time_elapsed         | 21715        |
|    total_timesteps      | 1455000      |
| train/                  |              |
|    approx_kl            | 0.0017738164 |
|    clip_fraction        | 0.0468       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.934        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0317       |
|    n_updates            | 5800         |
|    policy_gradient_loss | -0.00393     |
|    std                  | 0.0549       |
|    value_loss           | 0.00402      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.813        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 292          |
|    time_elapsed         | 21787        |
|    total_timesteps      | 1460000      |
| train/                  |              |
|    approx_kl            | 0.0014390303 |
|    clip_fraction        | 0.0321       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.934        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0285       |
|    n_updates            | 5820         |
|    policy_gradient_loss | -0.00312     |
|    std                  | 0.0549       |
|    value_loss           | 0.00404      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.813        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 293          |
|    time_elapsed         | 21859        |
|    total_timesteps      | 1465000      |
| train/                  |              |
|    approx_kl            | 0.0018885884 |
|    clip_fraction        | 0.073        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.931        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0256       |
|    n_updates            | 5840         |
|    policy_gradient_loss | -0.00538     |
|    std                  | 0.0549       |
|    value_loss           | 0.00417      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.813        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 294          |
|    time_elapsed         | 21932        |
|    total_timesteps      | 1470000      |
| train/                  |              |
|    approx_kl            | 0.0015474188 |
|    clip_fraction        | 0.0402       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.932        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0301       |
|    n_updates            | 5860         |
|    policy_gradient_loss | -0.00339     |
|    std                  | 0.0549       |
|    value_loss           | 0.00417      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.812        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 295          |
|    time_elapsed         | 22004        |
|    total_timesteps      | 1475000      |
| train/                  |              |
|    approx_kl            | 0.0015329121 |
|    clip_fraction        | 0.0422       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.935        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0266       |
|    n_updates            | 5880         |
|    policy_gradient_loss | -0.00364     |
|    std                  | 0.0549       |
|    value_loss           | 0.00395      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.809       |
| time/                   |             |
|    fps                  | 67          |
|    iterations           | 296         |
|    time_elapsed         | 22076       |
|    total_timesteps      | 1480000     |
| train/                  |             |
|    approx_kl            | 0.001291783 |
|    clip_fraction        | 0.0305      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.933       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0341      |
|    n_updates            | 5900        |
|    policy_gradient_loss | -0.00316    |
|    std                  | 0.0548      |
|    value_loss           | 0.00407     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.814        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 297          |
|    time_elapsed         | 22148        |
|    total_timesteps      | 1485000      |
| train/                  |              |
|    approx_kl            | 0.0013295372 |
|    clip_fraction        | 0.0273       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.932        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0285       |
|    n_updates            | 5920         |
|    policy_gradient_loss | -0.00279     |
|    std                  | 0.0548       |
|    value_loss           | 0.00413      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.811        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 298          |
|    time_elapsed         | 22220        |
|    total_timesteps      | 1490000      |
| train/                  |              |
|    approx_kl            | 0.0017028019 |
|    clip_fraction        | 0.0428       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.933        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0225       |
|    n_updates            | 5940         |
|    policy_gradient_loss | -0.00378     |
|    std                  | 0.0548       |
|    value_loss           | 0.0041       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.815        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 299          |
|    time_elapsed         | 22292        |
|    total_timesteps      | 1495000      |
| train/                  |              |
|    approx_kl            | 0.0017300375 |
|    clip_fraction        | 0.0483       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.936        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0274       |
|    n_updates            | 5960         |
|    policy_gradient_loss | -0.00448     |
|    std                  | 0.0548       |
|    value_loss           | 0.00392      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.834        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.816        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 300          |
|    time_elapsed         | 22384        |
|    total_timesteps      | 1500000      |
| train/                  |              |
|    approx_kl            | 0.0015754988 |
|    clip_fraction        | 0.0548       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.933        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0274       |
|    n_updates            | 5980         |
|    policy_gradient_loss | -0.00447     |
|    std                  | 0.0548       |
|    value_loss           | 0.00411      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.818        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 301          |
|    time_elapsed         | 22456        |
|    total_timesteps      | 1505000      |
| train/                  |              |
|    approx_kl            | 0.0016425122 |
|    clip_fraction        | 0.063        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.936        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0241       |
|    n_updates            | 6000         |
|    policy_gradient_loss | -0.00499     |
|    std                  | 0.0548       |
|    value_loss           | 0.00392      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.812        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 302          |
|    time_elapsed         | 22528        |
|    total_timesteps      | 1510000      |
| train/                  |              |
|    approx_kl            | 0.0013843356 |
|    clip_fraction        | 0.0357       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.933        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0273       |
|    n_updates            | 6020         |
|    policy_gradient_loss | -0.00332     |
|    std                  | 0.0548       |
|    value_loss           | 0.00409      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.815        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 303          |
|    time_elapsed         | 22599        |
|    total_timesteps      | 1515000      |
| train/                  |              |
|    approx_kl            | 0.0015076676 |
|    clip_fraction        | 0.0335       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.936        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0303       |
|    n_updates            | 6040         |
|    policy_gradient_loss | -0.00285     |
|    std                  | 0.0548       |
|    value_loss           | 0.00395      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.814        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 304          |
|    time_elapsed         | 22671        |
|    total_timesteps      | 1520000      |
| train/                  |              |
|    approx_kl            | 0.0015186594 |
|    clip_fraction        | 0.041        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.935        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0273       |
|    n_updates            | 6060         |
|    policy_gradient_loss | -0.00355     |
|    std                  | 0.0548       |
|    value_loss           | 0.00399      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.819        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 305          |
|    time_elapsed         | 22744        |
|    total_timesteps      | 1525000      |
| train/                  |              |
|    approx_kl            | 0.0014299529 |
|    clip_fraction        | 0.0399       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.934        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0282       |
|    n_updates            | 6080         |
|    policy_gradient_loss | -0.00364     |
|    std                  | 0.0548       |
|    value_loss           | 0.00405      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.817        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 306          |
|    time_elapsed         | 22816        |
|    total_timesteps      | 1530000      |
| train/                  |              |
|    approx_kl            | 0.0017462914 |
|    clip_fraction        | 0.0489       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.937        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0239       |
|    n_updates            | 6100         |
|    policy_gradient_loss | -0.00396     |
|    std                  | 0.0548       |
|    value_loss           | 0.00385      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.821       |
| time/                   |             |
|    fps                  | 67          |
|    iterations           | 307         |
|    time_elapsed         | 22888       |
|    total_timesteps      | 1535000     |
| train/                  |             |
|    approx_kl            | 0.001483512 |
|    clip_fraction        | 0.0364      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.938       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0261      |
|    n_updates            | 6120        |
|    policy_gradient_loss | -0.0033     |
|    std                  | 0.0548      |
|    value_loss           | 0.00382     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.817        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 308          |
|    time_elapsed         | 22960        |
|    total_timesteps      | 1540000      |
| train/                  |              |
|    approx_kl            | 0.0015777656 |
|    clip_fraction        | 0.0414       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.936        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0286       |
|    n_updates            | 6140         |
|    policy_gradient_loss | -0.00376     |
|    std                  | 0.0548       |
|    value_loss           | 0.00395      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.82         |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 309          |
|    time_elapsed         | 23032        |
|    total_timesteps      | 1545000      |
| train/                  |              |
|    approx_kl            | 0.0015157117 |
|    clip_fraction        | 0.0329       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.937        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.026        |
|    n_updates            | 6160         |
|    policy_gradient_loss | -0.0033      |
|    std                  | 0.0548       |
|    value_loss           | 0.00387      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.836        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.816        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 310          |
|    time_elapsed         | 23124        |
|    total_timesteps      | 1550000      |
| train/                  |              |
|    approx_kl            | 0.0016925132 |
|    clip_fraction        | 0.0435       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.94         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0298       |
|    n_updates            | 6180         |
|    policy_gradient_loss | -0.00383     |
|    std                  | 0.0548       |
|    value_loss           | 0.00369      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.818       |
| time/                   |             |
|    fps                  | 67          |
|    iterations           | 311         |
|    time_elapsed         | 23196       |
|    total_timesteps      | 1555000     |
| train/                  |             |
|    approx_kl            | 0.001785793 |
|    clip_fraction        | 0.0518      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.938       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0288      |
|    n_updates            | 6200        |
|    policy_gradient_loss | -0.00441    |
|    std                  | 0.0548      |
|    value_loss           | 0.00381     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.82         |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 312          |
|    time_elapsed         | 23267        |
|    total_timesteps      | 1560000      |
| train/                  |              |
|    approx_kl            | 0.0018331874 |
|    clip_fraction        | 0.0479       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.939        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0272       |
|    n_updates            | 6220         |
|    policy_gradient_loss | -0.0043      |
|    std                  | 0.0548       |
|    value_loss           | 0.00378      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.819        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 313          |
|    time_elapsed         | 23339        |
|    total_timesteps      | 1565000      |
| train/                  |              |
|    approx_kl            | 0.0017613171 |
|    clip_fraction        | 0.0465       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.941        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0219       |
|    n_updates            | 6240         |
|    policy_gradient_loss | -0.00369     |
|    std                  | 0.0548       |
|    value_loss           | 0.00364      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.818        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 314          |
|    time_elapsed         | 23411        |
|    total_timesteps      | 1570000      |
| train/                  |              |
|    approx_kl            | 0.0013651091 |
|    clip_fraction        | 0.0406       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.939        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0304       |
|    n_updates            | 6260         |
|    policy_gradient_loss | -0.00347     |
|    std                  | 0.0548       |
|    value_loss           | 0.0038       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.821        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 315          |
|    time_elapsed         | 23483        |
|    total_timesteps      | 1575000      |
| train/                  |              |
|    approx_kl            | 0.0018815045 |
|    clip_fraction        | 0.0603       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.942        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0247       |
|    n_updates            | 6280         |
|    policy_gradient_loss | -0.00444     |
|    std                  | 0.0548       |
|    value_loss           | 0.00361      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.822        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 316          |
|    time_elapsed         | 23555        |
|    total_timesteps      | 1580000      |
| train/                  |              |
|    approx_kl            | 0.0016433963 |
|    clip_fraction        | 0.0442       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.937        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0247       |
|    n_updates            | 6300         |
|    policy_gradient_loss | -0.00391     |
|    std                  | 0.0548       |
|    value_loss           | 0.0039       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.82         |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 317          |
|    time_elapsed         | 23627        |
|    total_timesteps      | 1585000      |
| train/                  |              |
|    approx_kl            | 0.0015803056 |
|    clip_fraction        | 0.0469       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.939        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0322       |
|    n_updates            | 6320         |
|    policy_gradient_loss | -0.00376     |
|    std                  | 0.0548       |
|    value_loss           | 0.00375      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.821        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 318          |
|    time_elapsed         | 23699        |
|    total_timesteps      | 1590000      |
| train/                  |              |
|    approx_kl            | 0.0015379059 |
|    clip_fraction        | 0.0351       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.941        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0276       |
|    n_updates            | 6340         |
|    policy_gradient_loss | -0.00313     |
|    std                  | 0.0548       |
|    value_loss           | 0.00364      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.817        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 319          |
|    time_elapsed         | 23770        |
|    total_timesteps      | 1595000      |
| train/                  |              |
|    approx_kl            | 0.0018886148 |
|    clip_fraction        | 0.0555       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.943        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0285       |
|    n_updates            | 6360         |
|    policy_gradient_loss | -0.0043      |
|    std                  | 0.0548       |
|    value_loss           | 0.00356      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.838        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.822        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 320          |
|    time_elapsed         | 23860        |
|    total_timesteps      | 1600000      |
| train/                  |              |
|    approx_kl            | 0.0014736388 |
|    clip_fraction        | 0.0372       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.94         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0249       |
|    n_updates            | 6380         |
|    policy_gradient_loss | -0.00356     |
|    std                  | 0.0548       |
|    value_loss           | 0.00373      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.821        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 321          |
|    time_elapsed         | 23932        |
|    total_timesteps      | 1605000      |
| train/                  |              |
|    approx_kl            | 0.0018073872 |
|    clip_fraction        | 0.0546       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.942        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0269       |
|    n_updates            | 6400         |
|    policy_gradient_loss | -0.00418     |
|    std                  | 0.0548       |
|    value_loss           | 0.00362      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.82         |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 322          |
|    time_elapsed         | 24004        |
|    total_timesteps      | 1610000      |
| train/                  |              |
|    approx_kl            | 0.0017252696 |
|    clip_fraction        | 0.0536       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.941        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0221       |
|    n_updates            | 6420         |
|    policy_gradient_loss | -0.00447     |
|    std                  | 0.0548       |
|    value_loss           | 0.00367      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.82         |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 323          |
|    time_elapsed         | 24076        |
|    total_timesteps      | 1615000      |
| train/                  |              |
|    approx_kl            | 0.0016196303 |
|    clip_fraction        | 0.0483       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.943        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0237       |
|    n_updates            | 6440         |
|    policy_gradient_loss | -0.00402     |
|    std                  | 0.0548       |
|    value_loss           | 0.00354      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.822        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 324          |
|    time_elapsed         | 24148        |
|    total_timesteps      | 1620000      |
| train/                  |              |
|    approx_kl            | 0.0014584344 |
|    clip_fraction        | 0.0418       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.941        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0274       |
|    n_updates            | 6460         |
|    policy_gradient_loss | -0.00365     |
|    std                  | 0.0548       |
|    value_loss           | 0.00367      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.824        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 325          |
|    time_elapsed         | 24220        |
|    total_timesteps      | 1625000      |
| train/                  |              |
|    approx_kl            | 0.0015650352 |
|    clip_fraction        | 0.0353       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.945        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0268       |
|    n_updates            | 6480         |
|    policy_gradient_loss | -0.00313     |
|    std                  | 0.0548       |
|    value_loss           | 0.00347      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.822        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 326          |
|    time_elapsed         | 24292        |
|    total_timesteps      | 1630000      |
| train/                  |              |
|    approx_kl            | 0.0015108903 |
|    clip_fraction        | 0.0412       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.941        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0257       |
|    n_updates            | 6500         |
|    policy_gradient_loss | -0.0037      |
|    std                  | 0.0548       |
|    value_loss           | 0.00366      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.823       |
| time/                   |             |
|    fps                  | 67          |
|    iterations           | 327         |
|    time_elapsed         | 24364       |
|    total_timesteps      | 1635000     |
| train/                  |             |
|    approx_kl            | 0.001802234 |
|    clip_fraction        | 0.0403      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.945       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0306      |
|    n_updates            | 6520        |
|    policy_gradient_loss | -0.00332    |
|    std                  | 0.0548      |
|    value_loss           | 0.00346     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.826        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 328          |
|    time_elapsed         | 24436        |
|    total_timesteps      | 1640000      |
| train/                  |              |
|    approx_kl            | 0.0015329209 |
|    clip_fraction        | 0.0372       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.943        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.025        |
|    n_updates            | 6540         |
|    policy_gradient_loss | -0.00372     |
|    std                  | 0.0548       |
|    value_loss           | 0.0036       |
------------------------------------------
------------------------------------------
| rollout/                |              |
