Logging to ./data/ppo_3l/seed_1
---------------------------------
| rollout/           |          |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.864       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0462      |
|    n_updates            | 1120        |
|    policy_gradient_loss | 0.0175      |
|    std                  | 0.055       |
|    value_loss           | 0.00532     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.603       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 58          |
|    time_elapsed         | 2445        |
|    total_timesteps      | 275500      |
| train/                  |             |
|    approx_kl            | 0.028352832 |
|    clip_fraction        | 0.454       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.873       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.032       |
|    n_updates            | 1140        |
|    policy_gradient_loss | 0.0112      |
|    std                  | 0.055       |
|    value_loss           | 0.00463     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.607       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 59          |
|    time_elapsed         | 2482        |
|    total_timesteps      | 280250      |
| train/                  |             |
|    approx_kl            | 0.026932573 |
|    clip_fraction        | 0.437       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.88        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0484      |
|    n_updates            | 1160        |
|    policy_gradient_loss | 0.0144      |
|    std                  | 0.055       |
|    value_loss           | 0.00447     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.658       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.604       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 60          |
|    time_elapsed         | 2543        |
|    total_timesteps      | 285000      |
| train/                  |             |
|    approx_kl            | 0.024089137 |
|    clip_fraction        | 0.456       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.878       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0232      |
|    n_updates            | 1180        |
|    policy_gradient_loss | 0.017       |
|    std                  | 0.055       |
|    value_loss           | 0.00464     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.605       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 61          |
|    time_elapsed         | 2582        |
|    total_timesteps      | 289750      |
| train/                  |             |
|    approx_kl            | 0.027541047 |
|    clip_fraction        | 0.457       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.88        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00456     |
|    n_updates            | 1200        |
|    policy_gradient_loss | 0.01        |
|    std                  | 0.055       |
|    value_loss           | 0.00486     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.609       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 62          |
|    time_elapsed         | 2622        |
|    total_timesteps      | 294500      |
| train/                  |             |
|    approx_kl            | 0.051293414 |
|    clip_fraction        | 0.49        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.878       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.0657     |
|    n_updates            | 1220        |
|    policy_gradient_loss | 0.00972     |
|    std                  | 0.055       |
|    value_loss           | 0.00509     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.608       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 63          |
|    time_elapsed         | 2661        |
|    total_timesteps      | 299250      |
| train/                  |             |
|    approx_kl            | 0.025126824 |
|    clip_fraction        | 0.446       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.884       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0219      |
|    n_updates            | 1240        |
|    policy_gradient_loss | 0.0107      |
|    std                  | 0.055       |
|    value_loss           | 0.00461     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.604       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 64          |
|    time_elapsed         | 2700        |
|    total_timesteps      | 304000      |
| train/                  |             |
|    approx_kl            | 0.040494844 |
|    clip_fraction        | 0.468       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.886       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.00839    |
|    n_updates            | 1260        |
|    policy_gradient_loss | 0.0101      |
|    std                  | 0.055       |
|    value_loss           | 0.00473     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.61       |
| time/                   |            |
|    fps                  | 112        |
|    iterations           | 65         |
|    time_elapsed         | 2739       |
|    total_timesteps      | 308750     |
| train/                  |            |
|    approx_kl            | 0.02885902 |
|    clip_fraction        | 0.468      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.882      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0136     |
|    n_updates            | 1280       |
|    policy_gradient_loss | 0.011      |
|    std                  | 0.055      |
|    value_loss           | 0.00454    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.606      |
| time/                   |            |
|    fps                  | 112        |
|    iterations           | 66         |
|    time_elapsed         | 2777       |
|    total_timesteps      | 313500     |
| train/                  |            |
|    approx_kl            | 0.02068247 |
|    clip_fraction        | 0.47       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.878      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0442     |
|    n_updates            | 1300       |
|    policy_gradient_loss | 0.014      |
|    std                  | 0.055      |
|    value_loss           | 0.00497    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.611      |
| time/                   |            |
|    fps                  | 112        |
|    iterations           | 67         |
|    time_elapsed         | 2817       |
|    total_timesteps      | 318250     |
| train/                  |            |
|    approx_kl            | 0.03429537 |
|    clip_fraction        | 0.482      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.885      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0116    |
|    n_updates            | 1320       |
|    policy_gradient_loss | 0.0153     |
|    std                  | 0.055      |
|    value_loss           | 0.00428    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.614       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 68          |
|    time_elapsed         | 2856        |
|    total_timesteps      | 323000      |
| train/                  |             |
|    approx_kl            | 0.046612192 |
|    clip_fraction        | 0.513       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.885       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.043      |
|    n_updates            | 1340        |
|    policy_gradient_loss | 0.0126      |
|    std                  | 0.055       |
|    value_loss           | 0.00448     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.613      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 69         |
|    time_elapsed         | 2895       |
|    total_timesteps      | 327750     |
| train/                  |            |
|    approx_kl            | 0.03546023 |
|    clip_fraction        | 0.48       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.887      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0032    |
|    n_updates            | 1360       |
|    policy_gradient_loss | 0.0102     |
|    std                  | 0.055      |
|    value_loss           | 0.00432    |
----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.657       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.609       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 70          |
|    time_elapsed         | 2958        |
|    total_timesteps      | 332500      |
| train/                  |             |
|    approx_kl            | 0.025166834 |
|    clip_fraction        | 0.479       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.885       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0491      |
|    n_updates            | 1380        |
|    policy_gradient_loss | 0.022       |
|    std                  | 0.055       |
|    value_loss           | 0.00463     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 71          |
|    time_elapsed         | 2996        |
|    total_timesteps      | 337250      |
| train/                  |             |
|    approx_kl            | 0.030475229 |
|    clip_fraction        | 0.44        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.887       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00986     |
|    n_updates            | 1400        |
|    policy_gradient_loss | 0.011       |
|    std                  | 0.055       |
|    value_loss           | 0.00419     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.614       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 72          |
|    time_elapsed         | 3035        |
|    total_timesteps      | 342000      |
| train/                  |             |
|    approx_kl            | 0.021573244 |
|    clip_fraction        | 0.495       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0284      |
|    n_updates            | 1420        |
|    policy_gradient_loss | 0.0117      |
|    std                  | 0.055       |
|    value_loss           | 0.0045      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.612       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 73          |
|    time_elapsed         | 3074        |
|    total_timesteps      | 346750      |
| train/                  |             |
|    approx_kl            | 0.030430617 |
|    clip_fraction        | 0.5         |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.887       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0563      |
|    n_updates            | 1440        |
|    policy_gradient_loss | 0.0107      |
|    std                  | 0.055       |
|    value_loss           | 0.00435     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.612       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 74          |
|    time_elapsed         | 3112        |
|    total_timesteps      | 351500      |
| train/                  |             |
|    approx_kl            | 0.019372037 |
|    clip_fraction        | 0.452       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.892       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0504      |
|    n_updates            | 1460        |
|    policy_gradient_loss | 0.00991     |
|    std                  | 0.055       |
|    value_loss           | 0.00433     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.617      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 75         |
|    time_elapsed         | 3151       |
|    total_timesteps      | 356250     |
| train/                  |            |
|    approx_kl            | 0.02223441 |
|    clip_fraction        | 0.466      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.891      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0256     |
|    n_updates            | 1480       |
|    policy_gradient_loss | 0.0125     |
|    std                  | 0.055      |
|    value_loss           | 0.00432    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.61        |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 76          |
|    time_elapsed         | 3190        |
|    total_timesteps      | 361000      |
| train/                  |             |
|    approx_kl            | 0.046857994 |
|    clip_fraction        | 0.5         |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00126     |
|    n_updates            | 1500        |
|    policy_gradient_loss | 0.0139      |
|    std                  | 0.055       |
|    value_loss           | 0.00447     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.613       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 77          |
|    time_elapsed         | 3228        |
|    total_timesteps      | 365750      |
| train/                  |             |
|    approx_kl            | 0.015257574 |
|    clip_fraction        | 0.409       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.893       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0631      |
|    n_updates            | 1520        |
|    policy_gradient_loss | 0.0108      |
|    std                  | 0.055       |
|    value_loss           | 0.00421     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.615      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 78         |
|    time_elapsed         | 3268       |
|    total_timesteps      | 370500     |
| train/                  |            |
|    approx_kl            | 0.04334609 |
|    clip_fraction        | 0.485      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.893      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.03      |
|    n_updates            | 1540       |
|    policy_gradient_loss | 0.0152     |
|    std                  | 0.055      |
|    value_loss           | 0.0042     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.615       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 79          |
|    time_elapsed         | 3308        |
|    total_timesteps      | 375250      |
| train/                  |             |
|    approx_kl            | 0.026467958 |
|    clip_fraction        | 0.473       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.894       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0401      |
|    n_updates            | 1560        |
|    policy_gradient_loss | 0.0106      |
|    std                  | 0.055       |
|    value_loss           | 0.00423     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.661       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 80          |
|    time_elapsed         | 3368        |
|    total_timesteps      | 380000      |
| train/                  |             |
|    approx_kl            | 0.028690068 |
|    clip_fraction        | 0.465       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0347      |
|    n_updates            | 1580        |
|    policy_gradient_loss | 0.0119      |
|    std                  | 0.055       |
|    value_loss           | 0.0044      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 81          |
|    time_elapsed         | 3408        |
|    total_timesteps      | 384750      |
| train/                  |             |
|    approx_kl            | 0.025898138 |
|    clip_fraction        | 0.458       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0114      |
|    n_updates            | 1600        |
|    policy_gradient_loss | 0.00722     |
|    std                  | 0.055       |
|    value_loss           | 0.00434     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 82          |
|    time_elapsed         | 3445        |
|    total_timesteps      | 389500      |
| train/                  |             |
|    approx_kl            | 0.030873077 |
|    clip_fraction        | 0.413       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.892       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0709      |
|    n_updates            | 1620        |
|    policy_gradient_loss | 0.009       |
|    std                  | 0.055       |
|    value_loss           | 0.00435     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.62        |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 83          |
|    time_elapsed         | 3485        |
|    total_timesteps      | 394250      |
| train/                  |             |
|    approx_kl            | 0.017315881 |
|    clip_fraction        | 0.482       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0404      |
|    n_updates            | 1640        |
|    policy_gradient_loss | 0.0104      |
|    std                  | 0.055       |
|    value_loss           | 0.00441     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 84          |
|    time_elapsed         | 3523        |
|    total_timesteps      | 399000      |
| train/                  |             |
|    approx_kl            | 0.025364995 |
|    clip_fraction        | 0.442       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0406      |
|    n_updates            | 1660        |
|    policy_gradient_loss | 0.00996     |
|    std                  | 0.055       |
|    value_loss           | 0.00429     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.618      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 85         |
|    time_elapsed         | 3564       |
|    total_timesteps      | 403750     |
| train/                  |            |
|    approx_kl            | 0.04400271 |
|    clip_fraction        | 0.531      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.895      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0115    |
|    n_updates            | 1680       |
|    policy_gradient_loss | 0.0167     |
|    std                  | 0.055      |
|    value_loss           | 0.00426    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.619      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 86         |
|    time_elapsed         | 3602       |
|    total_timesteps      | 408500     |
| train/                  |            |
|    approx_kl            | 0.01990267 |
|    clip_fraction        | 0.474      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.894      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0477     |
|    n_updates            | 1700       |
|    policy_gradient_loss | 0.0092     |
|    std                  | 0.055      |
|    value_loss           | 0.00446    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 87          |
|    time_elapsed         | 3641        |
|    total_timesteps      | 413250      |
| train/                  |             |
|    approx_kl            | 0.023698926 |
|    clip_fraction        | 0.465       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.898       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0359      |
|    n_updates            | 1720        |
|    policy_gradient_loss | 0.00668     |
|    std                  | 0.055       |
|    value_loss           | 0.00435     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 88          |
|    time_elapsed         | 3680        |
|    total_timesteps      | 418000      |
| train/                  |             |
|    approx_kl            | 0.019859845 |
|    clip_fraction        | 0.467       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.059       |
|    n_updates            | 1740        |
|    policy_gradient_loss | 0.0128      |
|    std                  | 0.055       |
|    value_loss           | 0.00475     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.615       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 89          |
|    time_elapsed         | 3719        |
|    total_timesteps      | 422750      |
| train/                  |             |
|    approx_kl            | 0.022337802 |
|    clip_fraction        | 0.412       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.899       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0573      |
|    n_updates            | 1760        |
|    policy_gradient_loss | 0.00789     |
|    std                  | 0.055       |
|    value_loss           | 0.00422     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.66        |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 90          |
|    time_elapsed         | 3782        |
|    total_timesteps      | 427500      |
| train/                  |             |
|    approx_kl            | 0.028456314 |
|    clip_fraction        | 0.491       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.902       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0358      |
|    n_updates            | 1780        |
|    policy_gradient_loss | 0.00872     |
|    std                  | 0.055       |
|    value_loss           | 0.00365     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 91          |
|    time_elapsed         | 3820        |
|    total_timesteps      | 432250      |
| train/                  |             |
|    approx_kl            | 0.018573014 |
|    clip_fraction        | 0.435       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.9         |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0728      |
|    n_updates            | 1800        |
|    policy_gradient_loss | 0.00919     |
|    std                  | 0.055       |
|    value_loss           | 0.00419     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.623      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 92         |
|    time_elapsed         | 3859       |
|    total_timesteps      | 437000     |
| train/                  |            |
|    approx_kl            | 0.01942614 |
|    clip_fraction        | 0.485      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.898      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0464     |
|    n_updates            | 1820       |
|    policy_gradient_loss | 0.0113     |
|    std                  | 0.055      |
|    value_loss           | 0.0041     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 93          |
|    time_elapsed         | 3901        |
|    total_timesteps      | 441750      |
| train/                  |             |
|    approx_kl            | 0.021746075 |
|    clip_fraction        | 0.483       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.9         |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0728      |
|    n_updates            | 1840        |
|    policy_gradient_loss | 0.00631     |
|    std                  | 0.055       |
|    value_loss           | 0.00402     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 94          |
|    time_elapsed         | 3940        |
|    total_timesteps      | 446500      |
| train/                  |             |
|    approx_kl            | 0.024522873 |
|    clip_fraction        | 0.484       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.9         |
|    learning_rate        | 1e-05       |
|    loss                 | 0.029       |
|    n_updates            | 1860        |
|    policy_gradient_loss | 0.0125      |
|    std                  | 0.055       |
|    value_loss           | 0.00414     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.62        |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 95          |
|    time_elapsed         | 3980        |
|    total_timesteps      | 451250      |
| train/                  |             |
|    approx_kl            | 0.024565438 |
|    clip_fraction        | 0.452       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.894       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0244      |
|    n_updates            | 1880        |
|    policy_gradient_loss | 0.00899     |
|    std                  | 0.055       |
|    value_loss           | 0.00454     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 96          |
|    time_elapsed         | 4018        |
|    total_timesteps      | 456000      |
| train/                  |             |
|    approx_kl            | 0.017840575 |
|    clip_fraction        | 0.45        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0532      |
|    n_updates            | 1900        |
|    policy_gradient_loss | 0.00365     |
|    std                  | 0.055       |
|    value_loss           | 0.00442     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 97          |
|    time_elapsed         | 4057        |
|    total_timesteps      | 460750      |
| train/                  |             |
|    approx_kl            | 0.020074448 |
|    clip_fraction        | 0.463       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.901       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.061       |
|    n_updates            | 1920        |
|    policy_gradient_loss | 0.0141      |
|    std                  | 0.055       |
|    value_loss           | 0.00438     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 98          |
|    time_elapsed         | 4097        |
|    total_timesteps      | 465500      |
| train/                  |             |
|    approx_kl            | 0.017695675 |
|    clip_fraction        | 0.43        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.899       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0559      |
|    n_updates            | 1940        |
|    policy_gradient_loss | 0.00559     |
|    std                  | 0.055       |
|    value_loss           | 0.00415     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.625       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 99          |
|    time_elapsed         | 4136        |
|    total_timesteps      | 470250      |
| train/                  |             |
|    approx_kl            | 0.025595581 |
|    clip_fraction        | 0.487       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.021       |
|    n_updates            | 1960        |
|    policy_gradient_loss | 0.0114      |
|    std                  | 0.055       |
|    value_loss           | 0.00426     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.663       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.627       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 100         |
|    time_elapsed         | 4197        |
|    total_timesteps      | 475000      |
| train/                  |             |
|    approx_kl            | 0.021374762 |
|    clip_fraction        | 0.457       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0377      |
|    n_updates            | 1980        |
|    policy_gradient_loss | 0.00572     |
|    std                  | 0.055       |
|    value_loss           | 0.00444     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 101         |
