Logging to ./data/ppo_1l/seed_1
---------------------------------
| rollout/           |          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.7         |
| time/                   |             |
|    fps                  | 66          |
|    iterations           | 102         |
|    time_elapsed         | 7631        |
|    total_timesteps      | 510000      |
| train/                  |             |
|    approx_kl            | 0.001478047 |
|    clip_fraction        | 0.0187      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.509       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0356      |
|    n_updates            | 2020        |
|    policy_gradient_loss | -0.0043     |
|    std                  | 0.055       |
|    value_loss           | 0.0225      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.699        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 103          |
|    time_elapsed         | 7702         |
|    total_timesteps      | 515000       |
| train/                  |              |
|    approx_kl            | 0.0012421629 |
|    clip_fraction        | 0.011        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.549        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0341       |
|    n_updates            | 2040         |
|    policy_gradient_loss | -0.00406     |
|    std                  | 0.055        |
|    value_loss           | 0.0207       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.699        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 104          |
|    time_elapsed         | 7774         |
|    total_timesteps      | 520000       |
| train/                  |              |
|    approx_kl            | 0.0014227979 |
|    clip_fraction        | 0.0152       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.528        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0311       |
|    n_updates            | 2060         |
|    policy_gradient_loss | -0.00445     |
|    std                  | 0.055        |
|    value_loss           | 0.0216       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.701        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 105          |
|    time_elapsed         | 7846         |
|    total_timesteps      | 525000       |
| train/                  |              |
|    approx_kl            | 0.0013923565 |
|    clip_fraction        | 0.0126       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.529        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0329       |
|    n_updates            | 2080         |
|    policy_gradient_loss | -0.00422     |
|    std                  | 0.055        |
|    value_loss           | 0.0216       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.7          |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 106          |
|    time_elapsed         | 7917         |
|    total_timesteps      | 530000       |
| train/                  |              |
|    approx_kl            | 0.0010773177 |
|    clip_fraction        | 0.00787      |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.526        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.034        |
|    n_updates            | 2100         |
|    policy_gradient_loss | -0.00408     |
|    std                  | 0.055        |
|    value_loss           | 0.0218       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.696        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 107          |
|    time_elapsed         | 7989         |
|    total_timesteps      | 535000       |
| train/                  |              |
|    approx_kl            | 0.0012521134 |
|    clip_fraction        | 0.0129       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.553        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0314       |
|    n_updates            | 2120         |
|    policy_gradient_loss | -0.00433     |
|    std                  | 0.055        |
|    value_loss           | 0.0205       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.705        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 108          |
|    time_elapsed         | 8060         |
|    total_timesteps      | 540000       |
| train/                  |              |
|    approx_kl            | 0.0015829273 |
|    clip_fraction        | 0.0176       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.566        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0344       |
|    n_updates            | 2140         |
|    policy_gradient_loss | -0.00461     |
|    std                  | 0.055        |
|    value_loss           | 0.0201       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.696        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 109          |
|    time_elapsed         | 8132         |
|    total_timesteps      | 545000       |
| train/                  |              |
|    approx_kl            | 0.0014700023 |
|    clip_fraction        | 0.0225       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.55         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0352       |
|    n_updates            | 2160         |
|    policy_gradient_loss | -0.00469     |
|    std                  | 0.055        |
|    value_loss           | 0.0206       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.706        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.704        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 110          |
|    time_elapsed         | 8223         |
|    total_timesteps      | 550000       |
| train/                  |              |
|    approx_kl            | 0.0011628451 |
|    clip_fraction        | 0.0106       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.565        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0376       |
|    n_updates            | 2180         |
|    policy_gradient_loss | -0.00373     |
|    std                  | 0.055        |
|    value_loss           | 0.0201       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.704        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 111          |
|    time_elapsed         | 8295         |
|    total_timesteps      | 555000       |
| train/                  |              |
|    approx_kl            | 0.0011892804 |
|    clip_fraction        | 0.011        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.58         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0342       |
|    n_updates            | 2200         |
|    policy_gradient_loss | -0.00421     |
|    std                  | 0.055        |
|    value_loss           | 0.0194       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.701        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 112          |
|    time_elapsed         | 8367         |
|    total_timesteps      | 560000       |
| train/                  |              |
|    approx_kl            | 0.0012991017 |
|    clip_fraction        | 0.0144       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.592        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0323       |
|    n_updates            | 2220         |
|    policy_gradient_loss | -0.00407     |
|    std                  | 0.055        |
|    value_loss           | 0.0188       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.698      |
| time/                   |            |
|    fps                  | 66         |
|    iterations           | 113        |
|    time_elapsed         | 8438       |
|    total_timesteps      | 565000     |
| train/                  |            |
|    approx_kl            | 0.00128469 |
|    clip_fraction        | 0.0172     |
|    clip_range           | 0.1        |
|    entropy_loss         | -31.1      |
|    explained_variance   | 0.57       |
|    learning_rate        | 1e-06      |
|    loss                 | 0.0336     |
|    n_updates            | 2240       |
|    policy_gradient_loss | -0.00405   |
|    std                  | 0.055      |
|    value_loss           | 0.0199     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.707        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 114          |
|    time_elapsed         | 8510         |
|    total_timesteps      | 570000       |
| train/                  |              |
|    approx_kl            | 0.0010525265 |
|    clip_fraction        | 0.00805      |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.595        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0343       |
|    n_updates            | 2260         |
|    policy_gradient_loss | -0.00354     |
|    std                  | 0.055        |
|    value_loss           | 0.0188       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.701        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 115          |
|    time_elapsed         | 8582         |
|    total_timesteps      | 575000       |
| train/                  |              |
|    approx_kl            | 0.0013976638 |
|    clip_fraction        | 0.0172       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.595        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0302       |
|    n_updates            | 2280         |
|    policy_gradient_loss | -0.00428     |
|    std                  | 0.055        |
|    value_loss           | 0.0188       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.703        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 116          |
|    time_elapsed         | 8654         |
|    total_timesteps      | 580000       |
| train/                  |              |
|    approx_kl            | 0.0014661091 |
|    clip_fraction        | 0.0234       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.602        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0326       |
|    n_updates            | 2300         |
|    policy_gradient_loss | -0.0047      |
|    std                  | 0.055        |
|    value_loss           | 0.0185       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.708        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 117          |
|    time_elapsed         | 8726         |
|    total_timesteps      | 585000       |
| train/                  |              |
|    approx_kl            | 0.0010621088 |
|    clip_fraction        | 0.00924      |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.622        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0328       |
|    n_updates            | 2320         |
|    policy_gradient_loss | -0.00336     |
|    std                  | 0.055        |
|    value_loss           | 0.0176       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.706        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 118          |
|    time_elapsed         | 8797         |
|    total_timesteps      | 590000       |
| train/                  |              |
|    approx_kl            | 0.0014019193 |
|    clip_fraction        | 0.0138       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.627        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0322       |
|    n_updates            | 2340         |
|    policy_gradient_loss | -0.00408     |
|    std                  | 0.055        |
|    value_loss           | 0.0175       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.706        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 119          |
|    time_elapsed         | 8869         |
|    total_timesteps      | 595000       |
| train/                  |              |
|    approx_kl            | 0.0014699819 |
|    clip_fraction        | 0.0193       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.62         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0377       |
|    n_updates            | 2360         |
|    policy_gradient_loss | -0.00443     |
|    std                  | 0.055        |
|    value_loss           | 0.0178       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.713        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.711        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 120          |
|    time_elapsed         | 8960         |
|    total_timesteps      | 600000       |
| train/                  |              |
|    approx_kl            | 0.0012644415 |
|    clip_fraction        | 0.0145       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.626        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0334       |
|    n_updates            | 2380         |
|    policy_gradient_loss | -0.0045      |
|    std                  | 0.055        |
|    value_loss           | 0.0175       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.709        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 121          |
|    time_elapsed         | 9031         |
|    total_timesteps      | 605000       |
| train/                  |              |
|    approx_kl            | 0.0013908196 |
|    clip_fraction        | 0.0134       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.631        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0319       |
|    n_updates            | 2400         |
|    policy_gradient_loss | -0.00367     |
|    std                  | 0.055        |
|    value_loss           | 0.0173       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.706        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 122          |
|    time_elapsed         | 9102         |
|    total_timesteps      | 610000       |
| train/                  |              |
|    approx_kl            | 0.0014500442 |
|    clip_fraction        | 0.0263       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.613        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0325       |
|    n_updates            | 2420         |
|    policy_gradient_loss | -0.00516     |
|    std                  | 0.055        |
|    value_loss           | 0.0182       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.71        |
| time/                   |             |
|    fps                  | 67          |
|    iterations           | 123         |
|    time_elapsed         | 9173        |
|    total_timesteps      | 615000      |
| train/                  |             |
|    approx_kl            | 0.001596418 |
|    clip_fraction        | 0.0275      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.621       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0329      |
|    n_updates            | 2440        |
|    policy_gradient_loss | -0.00504    |
|    std                  | 0.055       |
|    value_loss           | 0.0178      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.705        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 124          |
|    time_elapsed         | 9245         |
|    total_timesteps      | 620000       |
| train/                  |              |
|    approx_kl            | 0.0014056242 |
|    clip_fraction        | 0.0155       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.638        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0307       |
|    n_updates            | 2460         |
|    policy_gradient_loss | -0.004       |
|    std                  | 0.055        |
|    value_loss           | 0.017        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.705        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 125          |
|    time_elapsed         | 9316         |
|    total_timesteps      | 625000       |
| train/                  |              |
|    approx_kl            | 0.0018270409 |
|    clip_fraction        | 0.0288       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.644        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0282       |
|    n_updates            | 2480         |
|    policy_gradient_loss | -0.00457     |
|    std                  | 0.055        |
|    value_loss           | 0.0168       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.708        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 126          |
|    time_elapsed         | 9388         |
|    total_timesteps      | 630000       |
| train/                  |              |
|    approx_kl            | 0.0012124289 |
|    clip_fraction        | 0.0082       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.631        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0314       |
|    n_updates            | 2500         |
|    policy_gradient_loss | -0.00329     |
|    std                  | 0.055        |
|    value_loss           | 0.0173       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.712        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 127          |
|    time_elapsed         | 9459         |
|    total_timesteps      | 635000       |
| train/                  |              |
|    approx_kl            | 0.0013259979 |
|    clip_fraction        | 0.0205       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.648        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.032        |
|    n_updates            | 2520         |
|    policy_gradient_loss | -0.00417     |
|    std                  | 0.055        |
|    value_loss           | 0.0166       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.712        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 128          |
|    time_elapsed         | 9530         |
|    total_timesteps      | 640000       |
| train/                  |              |
|    approx_kl            | 0.0013644936 |
|    clip_fraction        | 0.0271       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.647        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0354       |
|    n_updates            | 2540         |
|    policy_gradient_loss | -0.00442     |
|    std                  | 0.055        |
|    value_loss           | 0.0167       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.713        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 129          |
|    time_elapsed         | 9601         |
|    total_timesteps      | 645000       |
| train/                  |              |
|    approx_kl            | 0.0014714741 |
|    clip_fraction        | 0.0229       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.676        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0285       |
|    n_updates            | 2560         |
|    policy_gradient_loss | -0.00443     |
|    std                  | 0.055        |
|    value_loss           | 0.0154       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.724        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.708        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 130          |
|    time_elapsed         | 9693         |
|    total_timesteps      | 650000       |
| train/                  |              |
|    approx_kl            | 0.0014042475 |
|    clip_fraction        | 0.0222       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.666        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0305       |
|    n_updates            | 2580         |
|    policy_gradient_loss | -0.00424     |
|    std                  | 0.055        |
|    value_loss           | 0.0158       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.716        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 131          |
|    time_elapsed         | 9764         |
|    total_timesteps      | 655000       |
| train/                  |              |
|    approx_kl            | 0.0013163501 |
|    clip_fraction        | 0.02         |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.67         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0299       |
|    n_updates            | 2600         |
|    policy_gradient_loss | -0.00421     |
|    std                  | 0.055        |
|    value_loss           | 0.0157       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.708        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 132          |
|    time_elapsed         | 9835         |
|    total_timesteps      | 660000       |
| train/                  |              |
|    approx_kl            | 0.0017248684 |
|    clip_fraction        | 0.0301       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.675        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0344       |
|    n_updates            | 2620         |
|    policy_gradient_loss | -0.00452     |
|    std                  | 0.055        |
|    value_loss           | 0.0156       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.717        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 133          |
|    time_elapsed         | 9905         |
|    total_timesteps      | 665000       |
| train/                  |              |
|    approx_kl            | 0.0016249032 |
|    clip_fraction        | 0.033        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.681        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0281       |
|    n_updates            | 2640         |
|    policy_gradient_loss | -0.00505     |
|    std                  | 0.055        |
|    value_loss           | 0.0152       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.716        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 134          |
|    time_elapsed         | 9976         |
|    total_timesteps      | 670000       |
| train/                  |              |
|    approx_kl            | 0.0014646018 |
|    clip_fraction        | 0.0252       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.675        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0286       |
|    n_updates            | 2660         |
|    policy_gradient_loss | -0.00488     |
|    std                  | 0.055        |
|    value_loss           | 0.0155       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.722        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 135          |
|    time_elapsed         | 10047        |
|    total_timesteps      | 675000       |
| train/                  |              |
|    approx_kl            | 0.0013048709 |
|    clip_fraction        | 0.0167       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.686        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0287       |
|    n_updates            | 2680         |
|    policy_gradient_loss | -0.00399     |
|    std                  | 0.055        |
|    value_loss           | 0.0151       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.716        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 136          |
|    time_elapsed         | 10119        |
|    total_timesteps      | 680000       |
| train/                  |              |
|    approx_kl            | 0.0017319453 |
|    clip_fraction        | 0.0356       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.696        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0346       |
|    n_updates            | 2700         |
|    policy_gradient_loss | -0.00489     |
|    std                  | 0.055        |
|    value_loss           | 0.0147       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.721       |
| time/                   |             |
|    fps                  | 67          |
|    iterations           | 137         |
|    time_elapsed         | 10191       |
|    total_timesteps      | 685000      |
| train/                  |             |
|    approx_kl            | 0.001256068 |
|    clip_fraction        | 0.0186      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.695       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0315      |
|    n_updates            | 2720        |
|    policy_gradient_loss | -0.00423    |
|    std                  | 0.055       |
|    value_loss           | 0.0147      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.719        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 138          |
|    time_elapsed         | 10262        |
|    total_timesteps      | 690000       |
| train/                  |              |
|    approx_kl            | 0.0013184126 |
|    clip_fraction        | 0.0139       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.691        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0339       |
|    n_updates            | 2740         |
|    policy_gradient_loss | -0.00351     |
|    std                  | 0.055        |
|    value_loss           | 0.015        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.72         |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 139          |
|    time_elapsed         | 10333        |
|    total_timesteps      | 695000       |
| train/                  |              |
|    approx_kl            | 0.0016798606 |
|    clip_fraction        | 0.025        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.704        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0291       |
|    n_updates            | 2760         |
|    policy_gradient_loss | -0.00449     |
|    std                  | 0.055        |
|    value_loss           | 0.0143       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.732        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.72         |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 140          |
|    time_elapsed         | 10425        |
|    total_timesteps      | 700000       |
| train/                  |              |
|    approx_kl            | 0.0015132119 |
|    clip_fraction        | 0.0221       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.706        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0328       |
|    n_updates            | 2780         |
|    policy_gradient_loss | -0.00389     |
|    std                  | 0.055        |
|    value_loss           | 0.0143       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.719        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 141          |
|    time_elapsed         | 10497        |
|    total_timesteps      | 705000       |
| train/                  |              |
|    approx_kl            | 0.0014130587 |
|    clip_fraction        | 0.031        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.72         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0314       |
|    n_updates            | 2800         |
|    policy_gradient_loss | -0.00443     |
|    std                  | 0.055        |
|    value_loss           | 0.0136       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.714       |
| time/                   |             |
|    fps                  | 67          |
|    iterations           | 142         |
|    time_elapsed         | 10569       |
|    total_timesteps      | 710000      |
| train/                  |             |
|    approx_kl            | 0.001488568 |
|    clip_fraction        | 0.0282      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.703       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0289      |
|    n_updates            | 2820        |
|    policy_gradient_loss | -0.00419    |
|    std                  | 0.055       |
|    value_loss           | 0.0145      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.724        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 143          |
|    time_elapsed         | 10640        |
|    total_timesteps      | 715000       |
| train/                  |              |
|    approx_kl            | 0.0017326057 |
|    clip_fraction        | 0.0287       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.716        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0329       |
|    n_updates            | 2840         |
|    policy_gradient_loss | -0.00436     |
|    std                  | 0.055        |
|    value_loss           | 0.0138       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.72         |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 144          |
|    time_elapsed         | 10712        |
|    total_timesteps      | 720000       |
| train/                  |              |
|    approx_kl            | 0.0011960332 |
|    clip_fraction        | 0.0102       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.711        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0307       |
|    n_updates            | 2860         |
|    policy_gradient_loss | -0.00339     |
|    std                  | 0.055        |
|    value_loss           | 0.0142       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.729        |
| time/                   |              |
|    fps                  | 67           |
|    iterations           | 145          |
|    time_elapsed         | 10783        |
|    total_timesteps      | 725000       |
| train/                  |              |
|    approx_kl            | 0.0016849799 |
|    clip_fraction        | 0.0353       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.717        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0297       |
