Logging to ./data/ppo_3l/seed_2
---------------------------------
| rollout/           |          |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.605       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 66          |
|    time_elapsed         | 2756        |
|    total_timesteps      | 313500      |
| train/                  |             |
|    approx_kl            | 0.031771082 |
|    clip_fraction        | 0.47        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.858       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00106     |
|    n_updates            | 1300        |
|    policy_gradient_loss | 0.0149      |
|    std                  | 0.055       |
|    value_loss           | 0.00557     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.608       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 67          |
|    time_elapsed         | 2796        |
|    total_timesteps      | 318250      |
| train/                  |             |
|    approx_kl            | 0.025622696 |
|    clip_fraction        | 0.495       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.859       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0516      |
|    n_updates            | 1320        |
|    policy_gradient_loss | 0.0164      |
|    std                  | 0.055       |
|    value_loss           | 0.00536     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 68          |
|    time_elapsed         | 2835        |
|    total_timesteps      | 323000      |
| train/                  |             |
|    approx_kl            | 0.020380022 |
|    clip_fraction        | 0.475       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.856       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0549      |
|    n_updates            | 1340        |
|    policy_gradient_loss | 0.0096      |
|    std                  | 0.055       |
|    value_loss           | 0.00563     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.609       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 69          |
|    time_elapsed         | 2875        |
|    total_timesteps      | 327750      |
| train/                  |             |
|    approx_kl            | 0.021035679 |
|    clip_fraction        | 0.442       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.861       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.042       |
|    n_updates            | 1360        |
|    policy_gradient_loss | 0.0115      |
|    std                  | 0.055       |
|    value_loss           | 0.00522     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.655       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.61        |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 70          |
|    time_elapsed         | 2936        |
|    total_timesteps      | 332500      |
| train/                  |             |
|    approx_kl            | 0.027095893 |
|    clip_fraction        | 0.449       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.861       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0156      |
|    n_updates            | 1380        |
|    policy_gradient_loss | 0.00879     |
|    std                  | 0.055       |
|    value_loss           | 0.0051      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.612       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 71          |
|    time_elapsed         | 2975        |
|    total_timesteps      | 337250      |
| train/                  |             |
|    approx_kl            | 0.018481651 |
|    clip_fraction        | 0.43        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.862       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0552      |
|    n_updates            | 1400        |
|    policy_gradient_loss | 0.0122      |
|    std                  | 0.055       |
|    value_loss           | 0.00537     |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 0.611     |
| time/                   |           |
|    fps                  | 113       |
|    iterations           | 72        |
|    time_elapsed         | 3014      |
|    total_timesteps      | 342000    |
| train/                  |           |
|    approx_kl            | 0.0282617 |
|    clip_fraction        | 0.462     |
|    clip_range           | 0.1       |
|    entropy_loss         | -94.8     |
|    explained_variance   | 0.865     |
|    learning_rate        | 1e-05     |
|    loss                 | 0.036     |
|    n_updates            | 1420      |
|    policy_gradient_loss | 0.00758   |
|    std                  | 0.055     |
|    value_loss           | 0.00535   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.614       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 73          |
|    time_elapsed         | 3054        |
|    total_timesteps      | 346750      |
| train/                  |             |
|    approx_kl            | 0.025716638 |
|    clip_fraction        | 0.48        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.859       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0275      |
|    n_updates            | 1440        |
|    policy_gradient_loss | 0.0122      |
|    std                  | 0.055       |
|    value_loss           | 0.00563     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 74          |
|    time_elapsed         | 3095        |
|    total_timesteps      | 351500      |
| train/                  |             |
|    approx_kl            | 0.017130233 |
|    clip_fraction        | 0.442       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.86        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0442      |
|    n_updates            | 1460        |
|    policy_gradient_loss | 0.00769     |
|    std                  | 0.055       |
|    value_loss           | 0.00558     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 75          |
|    time_elapsed         | 3133        |
|    total_timesteps      | 356250      |
| train/                  |             |
|    approx_kl            | 0.019308187 |
|    clip_fraction        | 0.429       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.863       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.04        |
|    n_updates            | 1480        |
|    policy_gradient_loss | 0.0101      |
|    std                  | 0.055       |
|    value_loss           | 0.00539     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 76          |
|    time_elapsed         | 3172        |
|    total_timesteps      | 361000      |
| train/                  |             |
|    approx_kl            | 0.031680856 |
|    clip_fraction        | 0.514       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.867       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0381      |
|    n_updates            | 1500        |
|    policy_gradient_loss | 0.0142      |
|    std                  | 0.055       |
|    value_loss           | 0.00494     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 77          |
|    time_elapsed         | 3212        |
|    total_timesteps      | 365750      |
| train/                  |             |
|    approx_kl            | 0.023299256 |
|    clip_fraction        | 0.483       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.863       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.047       |
|    n_updates            | 1520        |
|    policy_gradient_loss | 0.0116      |
|    std                  | 0.055       |
|    value_loss           | 0.00538     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.612       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 78          |
|    time_elapsed         | 3250        |
|    total_timesteps      | 370500      |
| train/                  |             |
|    approx_kl            | 0.025140792 |
|    clip_fraction        | 0.461       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.867       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0428      |
|    n_updates            | 1540        |
|    policy_gradient_loss | 0.0134      |
|    std                  | 0.055       |
|    value_loss           | 0.00519     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.606      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 79         |
|    time_elapsed         | 3291       |
|    total_timesteps      | 375250     |
| train/                  |            |
|    approx_kl            | 0.03388531 |
|    clip_fraction        | 0.488      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.862      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0344     |
|    n_updates            | 1560       |
|    policy_gradient_loss | 0.0125     |
|    std                  | 0.055      |
|    value_loss           | 0.00568    |
----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.656       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.608       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 80          |
|    time_elapsed         | 3354        |
|    total_timesteps      | 380000      |
| train/                  |             |
|    approx_kl            | 0.023766825 |
|    clip_fraction        | 0.494       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.863       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0503      |
|    n_updates            | 1580        |
|    policy_gradient_loss | 0.0113      |
|    std                  | 0.055       |
|    value_loss           | 0.00526     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.614       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 81          |
|    time_elapsed         | 3392        |
|    total_timesteps      | 384750      |
| train/                  |             |
|    approx_kl            | 0.036120813 |
|    clip_fraction        | 0.483       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.862       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0214      |
|    n_updates            | 1600        |
|    policy_gradient_loss | 0.0115      |
|    std                  | 0.055       |
|    value_loss           | 0.00573     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.614      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 82         |
|    time_elapsed         | 3432       |
|    total_timesteps      | 389500     |
| train/                  |            |
|    approx_kl            | 0.04584202 |
|    clip_fraction        | 0.463      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.866      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0352    |
|    n_updates            | 1620       |
|    policy_gradient_loss | 0.0122     |
|    std                  | 0.055      |
|    value_loss           | 0.00511    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.613       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 83          |
|    time_elapsed         | 3470        |
|    total_timesteps      | 394250      |
| train/                  |             |
|    approx_kl            | 0.049847256 |
|    clip_fraction        | 0.491       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.871       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.0388     |
|    n_updates            | 1640        |
|    policy_gradient_loss | 0.0108      |
|    std                  | 0.055       |
|    value_loss           | 0.0051      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.613       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 84          |
|    time_elapsed         | 3508        |
|    total_timesteps      | 399000      |
| train/                  |             |
|    approx_kl            | 0.018877907 |
|    clip_fraction        | 0.448       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.865       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0602      |
|    n_updates            | 1660        |
|    policy_gradient_loss | 0.00434     |
|    std                  | 0.055       |
|    value_loss           | 0.00535     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 85          |
|    time_elapsed         | 3548        |
|    total_timesteps      | 403750      |
| train/                  |             |
|    approx_kl            | 0.040425833 |
|    clip_fraction        | 0.489       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.866       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.0159     |
|    n_updates            | 1680        |
|    policy_gradient_loss | 0.0105      |
|    std                  | 0.055       |
|    value_loss           | 0.00563     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 86          |
|    time_elapsed         | 3587        |
|    total_timesteps      | 408500      |
| train/                  |             |
|    approx_kl            | 0.019894855 |
|    clip_fraction        | 0.473       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.864       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0577      |
|    n_updates            | 1700        |
|    policy_gradient_loss | 0.0139      |
|    std                  | 0.055       |
|    value_loss           | 0.00557     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 87          |
|    time_elapsed         | 3628        |
|    total_timesteps      | 413250      |
| train/                  |             |
|    approx_kl            | 0.029409302 |
|    clip_fraction        | 0.48        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.872       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0291      |
|    n_updates            | 1720        |
|    policy_gradient_loss | 0.00692     |
|    std                  | 0.055       |
|    value_loss           | 0.00522     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.614       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 88          |
|    time_elapsed         | 3667        |
|    total_timesteps      | 418000      |
| train/                  |             |
|    approx_kl            | 0.020284833 |
|    clip_fraction        | 0.405       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.863       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0402      |
|    n_updates            | 1740        |
|    policy_gradient_loss | 0.00611     |
|    std                  | 0.055       |
|    value_loss           | 0.00521     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 89          |
|    time_elapsed         | 3706        |
|    total_timesteps      | 422750      |
| train/                  |             |
|    approx_kl            | 0.022869365 |
|    clip_fraction        | 0.509       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.864       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.039       |
|    n_updates            | 1760        |
|    policy_gradient_loss | 0.0134      |
|    std                  | 0.055       |
|    value_loss           | 0.00527     |
-----------------------------------------
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 5          |
|    mean_reward          | 0.656      |
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.618      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 90         |
|    time_elapsed         | 3766       |
|    total_timesteps      | 427500     |
| train/                  |            |
|    approx_kl            | 0.01983155 |
|    clip_fraction        | 0.414      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.864      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0489     |
|    n_updates            | 1780       |
|    policy_gradient_loss | 0.00795    |
|    std                  | 0.055      |
|    value_loss           | 0.0052     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 91          |
|    time_elapsed         | 3805        |
|    total_timesteps      | 432250      |
| train/                  |             |
|    approx_kl            | 0.019751133 |
|    clip_fraction        | 0.456       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.867       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0486      |
|    n_updates            | 1800        |
|    policy_gradient_loss | 0.0102      |
|    std                  | 0.055       |
|    value_loss           | 0.00538     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 92          |
|    time_elapsed         | 3845        |
|    total_timesteps      | 437000      |
| train/                  |             |
|    approx_kl            | 0.051824246 |
|    clip_fraction        | 0.467       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.867       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.0498     |
|    n_updates            | 1820        |
|    policy_gradient_loss | 0.0178      |
|    std                  | 0.055       |
|    value_loss           | 0.00546     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.615      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 93         |
|    time_elapsed         | 3885       |
|    total_timesteps      | 441750     |
| train/                  |            |
|    approx_kl            | 0.04636905 |
|    clip_fraction        | 0.527      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.862      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.00465   |
|    n_updates            | 1840       |
|    policy_gradient_loss | 0.0141     |
|    std                  | 0.055      |
|    value_loss           | 0.00551    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.621      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 94         |
|    time_elapsed         | 3926       |
|    total_timesteps      | 446500     |
| train/                  |            |
|    approx_kl            | 0.04814015 |
|    clip_fraction        | 0.527      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.86       |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0223    |
|    n_updates            | 1860       |
|    policy_gradient_loss | 0.0153     |
|    std                  | 0.055      |
|    value_loss           | 0.00515    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.614       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 95          |
|    time_elapsed         | 3966        |
|    total_timesteps      | 451250      |
| train/                  |             |
|    approx_kl            | 0.018395925 |
|    clip_fraction        | 0.467       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.866       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0316      |
|    n_updates            | 1880        |
|    policy_gradient_loss | 0.0122      |
|    std                  | 0.055       |
|    value_loss           | 0.0056      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 96          |
|    time_elapsed         | 4004        |
|    total_timesteps      | 456000      |
| train/                  |             |
|    approx_kl            | 0.027854353 |
|    clip_fraction        | 0.462       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.866       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0396      |
|    n_updates            | 1900        |
|    policy_gradient_loss | 0.0134      |
|    std                  | 0.055       |
|    value_loss           | 0.00512     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 97          |
|    time_elapsed         | 4044        |
|    total_timesteps      | 460750      |
| train/                  |             |
|    approx_kl            | 0.023022847 |
|    clip_fraction        | 0.46        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.862       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0472      |
|    n_updates            | 1920        |
|    policy_gradient_loss | 0.0143      |
|    std                  | 0.055       |
|    value_loss           | 0.00558     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 98          |
|    time_elapsed         | 4085        |
|    total_timesteps      | 465500      |
| train/                  |             |
|    approx_kl            | 0.032973845 |
|    clip_fraction        | 0.527       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.864       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0193      |
|    n_updates            | 1940        |
|    policy_gradient_loss | 0.0157      |
|    std                  | 0.055       |
|    value_loss           | 0.00522     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 99          |
|    time_elapsed         | 4123        |
|    total_timesteps      | 470250      |
| train/                  |             |
|    approx_kl            | 0.050459936 |
|    clip_fraction        | 0.439       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.866       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.0597     |
|    n_updates            | 1960        |
|    policy_gradient_loss | 0.00829     |
|    std                  | 0.055       |
|    value_loss           | 0.00528     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.655       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 100         |
|    time_elapsed         | 4186        |
|    total_timesteps      | 475000      |
| train/                  |             |
|    approx_kl            | 0.025042647 |
|    clip_fraction        | 0.484       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.859       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0276      |
|    n_updates            | 1980        |
|    policy_gradient_loss | 0.0125      |
|    std                  | 0.055       |
|    value_loss           | 0.00552     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.62        |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 101         |
|    time_elapsed         | 4225        |
|    total_timesteps      | 479750      |
| train/                  |             |
|    approx_kl            | 0.027259352 |
|    clip_fraction        | 0.46        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.868       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0162      |
|    n_updates            | 2000        |
|    policy_gradient_loss | 0.0103      |
|    std                  | 0.055       |
|    value_loss           | 0.00537     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.622      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 102        |
|    time_elapsed         | 4265       |
|    total_timesteps      | 484500     |
| train/                  |            |
|    approx_kl            | 0.03488476 |
|    clip_fraction        | 0.525      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.868      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.024      |
|    n_updates            | 2020       |
|    policy_gradient_loss | 0.0169     |
|    std                  | 0.055      |
|    value_loss           | 0.00527    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 103         |
|    time_elapsed         | 4303        |
|    total_timesteps      | 489250      |
| train/                  |             |
|    approx_kl            | 0.022117445 |
|    clip_fraction        | 0.441       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.87        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0296      |
|    n_updates            | 2040        |
|    policy_gradient_loss | 0.00601     |
|    std                  | 0.055       |
|    value_loss           | 0.00535     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.618      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 104        |
|    time_elapsed         | 4342       |
|    total_timesteps      | 494000     |
| train/                  |            |
|    approx_kl            | 0.04702188 |
|    clip_fraction        | 0.426      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.87       |
|    learning_rate        | 1e-05      |
|    loss                 | -0.00678   |
|    n_updates            | 2060       |
|    policy_gradient_loss | 0.0105     |
|    std                  | 0.055      |
|    value_loss           | 0.00475    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 105         |
|    time_elapsed         | 4381        |
|    total_timesteps      | 498750      |
| train/                  |             |
|    approx_kl            | 0.032797147 |
|    clip_fraction        | 0.499       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.873       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0571      |
|    n_updates            | 2080        |
|    policy_gradient_loss | 0.0123      |
|    std                  | 0.055       |
|    value_loss           | 0.00521     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.621      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 106        |
|    time_elapsed         | 4420       |
|    total_timesteps      | 503500     |
| train/                  |            |
|    approx_kl            | 0.02317399 |
|    clip_fraction        | 0.511      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.865      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0566     |
|    n_updates            | 2100       |
|    policy_gradient_loss | 0.0167     |
|    std                  | 0.055      |
|    value_loss           | 0.00521    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 113         |
|    iterations           | 107         |
|    time_elapsed         | 4458        |
|    total_timesteps      | 508250      |
| train/                  |             |
|    approx_kl            | 0.034727044 |
|    clip_fraction        | 0.469       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.875       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.00123    |
|    n_updates            | 2120        |
|    policy_gradient_loss | 0.0138      |
|    std                  | 0.055       |
|    value_loss           | 0.00479     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 108         |
|    time_elapsed         | 4497        |
|    total_timesteps      | 513000      |
| train/                  |             |
|    approx_kl            | 0.030594463 |
|    clip_fraction        | 0.488       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.871       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0104      |
|    n_updates            | 2140        |
|    policy_gradient_loss | 0.0127      |
|    std                  | 0.055       |
|    value_loss           | 0.0048      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 109         |
|    time_elapsed         | 4536        |
|    total_timesteps      | 517750      |
| train/                  |             |
|    approx_kl            | 0.028357184 |
|    clip_fraction        | 0.518       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.874       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0557      |
|    n_updates            | 2160        |
