Logging to ./data/ppo_2l/seed_2
---------------------------------
| rollout/           |          |
|    fps                  | 157        |
|    iterations           | 249        |
|    time_elapsed         | 12286      |
|    total_timesteps      | 1929750    |
| train/                  |            |
|    approx_kl            | 0.00131461 |
|    clip_fraction        | 0.0312     |
|    clip_range           | 0.1        |
|    entropy_loss         | -31.2      |
|    explained_variance   | 0.897      |
|    learning_rate        | 1e-06      |
|    loss                 | 0.0284     |
|    n_updates            | 4960       |
|    policy_gradient_loss | -0.00212   |
|    std                  | 0.0549     |
|    value_loss           | 0.00612    |
----------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.817        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.788        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 250          |
|    time_elapsed         | 12353        |
|    total_timesteps      | 1937500      |
| train/                  |              |
|    approx_kl            | 0.0016651722 |
|    clip_fraction        | 0.0361       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.901        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0281       |
|    n_updates            | 4980         |
|    policy_gradient_loss | -0.00239     |
|    std                  | 0.0549       |
|    value_loss           | 0.00562      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.789        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 251          |
|    time_elapsed         | 12399        |
|    total_timesteps      | 1945250      |
| train/                  |              |
|    approx_kl            | 0.0017888981 |
|    clip_fraction        | 0.0506       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.897        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0292       |
|    n_updates            | 5000         |
|    policy_gradient_loss | -0.0029      |
|    std                  | 0.0549       |
|    value_loss           | 0.0063       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.787        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 252          |
|    time_elapsed         | 12446        |
|    total_timesteps      | 1953000      |
| train/                  |              |
|    approx_kl            | 0.0013984251 |
|    clip_fraction        | 0.0359       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.904        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0258       |
|    n_updates            | 5020         |
|    policy_gradient_loss | -0.00295     |
|    std                  | 0.0549       |
|    value_loss           | 0.00571      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.787        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 253          |
|    time_elapsed         | 12492        |
|    total_timesteps      | 1960750      |
| train/                  |              |
|    approx_kl            | 0.0016259605 |
|    clip_fraction        | 0.0391       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.9          |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0296       |
|    n_updates            | 5040         |
|    policy_gradient_loss | -0.00197     |
|    std                  | 0.0549       |
|    value_loss           | 0.00585      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.787        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 254          |
|    time_elapsed         | 12538        |
|    total_timesteps      | 1968500      |
| train/                  |              |
|    approx_kl            | 0.0014329404 |
|    clip_fraction        | 0.0239       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.902        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.025        |
|    n_updates            | 5060         |
|    policy_gradient_loss | -0.00266     |
|    std                  | 0.0549       |
|    value_loss           | 0.00584      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.789        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 255          |
|    time_elapsed         | 12585        |
|    total_timesteps      | 1976250      |
| train/                  |              |
|    approx_kl            | 0.0014113255 |
|    clip_fraction        | 0.0393       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.903        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0283       |
|    n_updates            | 5080         |
|    policy_gradient_loss | -0.00273     |
|    std                  | 0.0549       |
|    value_loss           | 0.00559      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.788        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 256          |
|    time_elapsed         | 12632        |
|    total_timesteps      | 1984000      |
| train/                  |              |
|    approx_kl            | 0.0014911947 |
|    clip_fraction        | 0.0368       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.91         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0255       |
|    n_updates            | 5100         |
|    policy_gradient_loss | -0.000389    |
|    std                  | 0.0549       |
|    value_loss           | 0.0053       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.787        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 257          |
|    time_elapsed         | 12678        |
|    total_timesteps      | 1991750      |
| train/                  |              |
|    approx_kl            | 0.0014845808 |
|    clip_fraction        | 0.0336       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.906        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0275       |
|    n_updates            | 5120         |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.0549       |
|    value_loss           | 0.00582      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.791        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 258          |
|    time_elapsed         | 12725        |
|    total_timesteps      | 1999500      |
| train/                  |              |
|    approx_kl            | 0.0017577019 |
|    clip_fraction        | 0.0374       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.901        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0242       |
|    n_updates            | 5140         |
|    policy_gradient_loss | -0.0016      |
|    std                  | 0.0549       |
|    value_loss           | 0.00569      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.789        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 259          |
|    time_elapsed         | 12772        |
|    total_timesteps      | 2007250      |
| train/                  |              |
|    approx_kl            | 0.0014236321 |
|    clip_fraction        | 0.0339       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.908        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0287       |
|    n_updates            | 5160         |
|    policy_gradient_loss | -0.00132     |
|    std                  | 0.0549       |
|    value_loss           | 0.00559      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.819        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.793        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 260          |
|    time_elapsed         | 12838        |
|    total_timesteps      | 2015000      |
| train/                  |              |
|    approx_kl            | 0.0014263447 |
|    clip_fraction        | 0.0415       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.906        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0278       |
|    n_updates            | 5180         |
|    policy_gradient_loss | -0.00252     |
|    std                  | 0.0549       |
|    value_loss           | 0.00568      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.786        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 261          |
|    time_elapsed         | 12885        |
|    total_timesteps      | 2022750      |
| train/                  |              |
|    approx_kl            | 0.0014166051 |
|    clip_fraction        | 0.0384       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.905        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0301       |
|    n_updates            | 5200         |
|    policy_gradient_loss | -0.00216     |
|    std                  | 0.0549       |
|    value_loss           | 0.00585      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.79         |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 262          |
|    time_elapsed         | 12932        |
|    total_timesteps      | 2030500      |
| train/                  |              |
|    approx_kl            | 0.0012444847 |
|    clip_fraction        | 0.0286       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.909        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0276       |
|    n_updates            | 5220         |
|    policy_gradient_loss | -0.0023      |
|    std                  | 0.0549       |
|    value_loss           | 0.00565      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.796        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 263          |
|    time_elapsed         | 12979        |
|    total_timesteps      | 2038250      |
| train/                  |              |
|    approx_kl            | 0.0017265468 |
|    clip_fraction        | 0.0552       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.905        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0284       |
|    n_updates            | 5240         |
|    policy_gradient_loss | -0.00167     |
|    std                  | 0.0549       |
|    value_loss           | 0.00535      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.794        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 264          |
|    time_elapsed         | 13026        |
|    total_timesteps      | 2046000      |
| train/                  |              |
|    approx_kl            | 0.0012350751 |
|    clip_fraction        | 0.0191       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.906        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0275       |
|    n_updates            | 5260         |
|    policy_gradient_loss | -0.000781    |
|    std                  | 0.0549       |
|    value_loss           | 0.00566      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.793        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 265          |
|    time_elapsed         | 13072        |
|    total_timesteps      | 2053750      |
| train/                  |              |
|    approx_kl            | 0.0019460005 |
|    clip_fraction        | 0.0561       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.907        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0279       |
|    n_updates            | 5280         |
|    policy_gradient_loss | -0.00276     |
|    std                  | 0.0549       |
|    value_loss           | 0.00543      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.793        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 266          |
|    time_elapsed         | 13118        |
|    total_timesteps      | 2061500      |
| train/                  |              |
|    approx_kl            | 0.0016478484 |
|    clip_fraction        | 0.04         |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.908        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0243       |
|    n_updates            | 5300         |
|    policy_gradient_loss | -0.00321     |
|    std                  | 0.0549       |
|    value_loss           | 0.00532      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.789        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 267          |
|    time_elapsed         | 13165        |
|    total_timesteps      | 2069250      |
| train/                  |              |
|    approx_kl            | 0.0012919435 |
|    clip_fraction        | 0.0401       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.91         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0317       |
|    n_updates            | 5320         |
|    policy_gradient_loss | -0.00276     |
|    std                  | 0.0549       |
|    value_loss           | 0.00546      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.791        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 268          |
|    time_elapsed         | 13212        |
|    total_timesteps      | 2077000      |
| train/                  |              |
|    approx_kl            | 0.0016509831 |
|    clip_fraction        | 0.055        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.909        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.024        |
|    n_updates            | 5340         |
|    policy_gradient_loss | -0.00205     |
|    std                  | 0.0549       |
|    value_loss           | 0.00555      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.791        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 269          |
|    time_elapsed         | 13259        |
|    total_timesteps      | 2084750      |
| train/                  |              |
|    approx_kl            | 0.0014875955 |
|    clip_fraction        | 0.0464       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.914        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0264       |
|    n_updates            | 5360         |
|    policy_gradient_loss | -0.0011      |
|    std                  | 0.0549       |
|    value_loss           | 0.00517      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.817        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.793        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 270          |
|    time_elapsed         | 13325        |
|    total_timesteps      | 2092500      |
| train/                  |              |
|    approx_kl            | 0.0015306247 |
|    clip_fraction        | 0.0314       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.909        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.029        |
|    n_updates            | 5380         |
|    policy_gradient_loss | 0.000176     |
|    std                  | 0.0549       |
|    value_loss           | 0.00555      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.793        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 271          |
|    time_elapsed         | 13371        |
|    total_timesteps      | 2100250      |
| train/                  |              |
|    approx_kl            | 0.0013759118 |
|    clip_fraction        | 0.0323       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.913        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0264       |
|    n_updates            | 5400         |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.0549       |
|    value_loss           | 0.00544      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.791        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 272          |
|    time_elapsed         | 13419        |
|    total_timesteps      | 2108000      |
| train/                  |              |
|    approx_kl            | 0.0016076246 |
|    clip_fraction        | 0.0478       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.909        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0294       |
|    n_updates            | 5420         |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.0549       |
|    value_loss           | 0.00541      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.792        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 273          |
|    time_elapsed         | 13465        |
|    total_timesteps      | 2115750      |
| train/                  |              |
|    approx_kl            | 0.0017229349 |
|    clip_fraction        | 0.0361       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.907        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.03         |
|    n_updates            | 5440         |
|    policy_gradient_loss | -0.00159     |
|    std                  | 0.0549       |
|    value_loss           | 0.00557      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.793        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 274          |
|    time_elapsed         | 13512        |
|    total_timesteps      | 2123500      |
| train/                  |              |
|    approx_kl            | 0.0016563798 |
|    clip_fraction        | 0.0398       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.912        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0295       |
|    n_updates            | 5460         |
|    policy_gradient_loss | -0.00205     |
|    std                  | 0.0549       |
|    value_loss           | 0.00522      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.791        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 275          |
|    time_elapsed         | 13558        |
|    total_timesteps      | 2131250      |
| train/                  |              |
|    approx_kl            | 0.0012266502 |
|    clip_fraction        | 0.0192       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.913        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0281       |
|    n_updates            | 5480         |
|    policy_gradient_loss | -0.00123     |
|    std                  | 0.0549       |
|    value_loss           | 0.0053       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.795        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 276          |
|    time_elapsed         | 13605        |
|    total_timesteps      | 2139000      |
| train/                  |              |
|    approx_kl            | 0.0014121078 |
|    clip_fraction        | 0.03         |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.913        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0282       |
|    n_updates            | 5500         |
|    policy_gradient_loss | -0.000625    |
|    std                  | 0.0549       |
|    value_loss           | 0.00552      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.794        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 277          |
|    time_elapsed         | 13651        |
|    total_timesteps      | 2146750      |
| train/                  |              |
|    approx_kl            | 0.0015581371 |
|    clip_fraction        | 0.0496       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.913        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0304       |
|    n_updates            | 5520         |
|    policy_gradient_loss | -0.00218     |
|    std                  | 0.0549       |
|    value_loss           | 0.00532      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.797        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 278          |
|    time_elapsed         | 13698        |
|    total_timesteps      | 2154500      |
| train/                  |              |
|    approx_kl            | 0.0012940743 |
|    clip_fraction        | 0.0337       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.916        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0302       |
|    n_updates            | 5540         |
|    policy_gradient_loss | -0.00218     |
|    std                  | 0.0549       |
|    value_loss           | 0.00533      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.798        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 279          |
|    time_elapsed         | 13745        |
|    total_timesteps      | 2162250      |
| train/                  |              |
|    approx_kl            | 0.0013903519 |
|    clip_fraction        | 0.0375       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.911        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0274       |
|    n_updates            | 5560         |
|    policy_gradient_loss | -0.0022      |
|    std                  | 0.0549       |
|    value_loss           | 0.0055       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.824        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.795        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 280          |
|    time_elapsed         | 13813        |
|    total_timesteps      | 2170000      |
| train/                  |              |
|    approx_kl            | 0.0012747417 |
|    clip_fraction        | 0.0303       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.916        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0257       |
|    n_updates            | 5580         |
|    policy_gradient_loss | -0.00165     |
|    std                  | 0.0549       |
|    value_loss           | 0.00502      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.796        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 281          |
|    time_elapsed         | 13860        |
|    total_timesteps      | 2177750      |
| train/                  |              |
|    approx_kl            | 0.0017610816 |
|    clip_fraction        | 0.0379       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.915        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0245       |
|    n_updates            | 5600         |
|    policy_gradient_loss | -0.00196     |
|    std                  | 0.0548       |
|    value_loss           | 0.00517      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.796        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 282          |
|    time_elapsed         | 13906        |
|    total_timesteps      | 2185500      |
| train/                  |              |
|    approx_kl            | 0.0014067431 |
|    clip_fraction        | 0.0207       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.914        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0309       |
|    n_updates            | 5620         |
|    policy_gradient_loss | -0.00128     |
|    std                  | 0.0548       |
|    value_loss           | 0.00553      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.801       |
| time/                   |             |
|    fps                  | 157         |
|    iterations           | 283         |
|    time_elapsed         | 13952       |
|    total_timesteps      | 2193250     |
| train/                  |             |
|    approx_kl            | 0.001899912 |
|    clip_fraction        | 0.0479      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.912       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0287      |
|    n_updates            | 5640        |
|    policy_gradient_loss | -0.00127    |
|    std                  | 0.0548      |
|    value_loss           | 0.0056      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.797        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 284          |
|    time_elapsed         | 13998        |
|    total_timesteps      | 2201000      |
| train/                  |              |
|    approx_kl            | 0.0018396637 |
|    clip_fraction        | 0.0515       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.916        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.025        |
|    n_updates            | 5660         |
|    policy_gradient_loss | -0.00138     |
|    std                  | 0.0548       |
|    value_loss           | 0.00519      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.792        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 285          |
|    time_elapsed         | 14044        |
|    total_timesteps      | 2208750      |
| train/                  |              |
|    approx_kl            | 0.0015854975 |
|    clip_fraction        | 0.0315       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.914        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0258       |
|    n_updates            | 5680         |
|    policy_gradient_loss | -0.0004      |
|    std                  | 0.0548       |
|    value_loss           | 0.00522      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.798        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 286          |
|    time_elapsed         | 14091        |
|    total_timesteps      | 2216500      |
| train/                  |              |
|    approx_kl            | 0.0017769629 |
|    clip_fraction        | 0.0554       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.916        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0229       |
|    n_updates            | 5700         |
|    policy_gradient_loss | -0.00249     |
|    std                  | 0.0548       |
|    value_loss           | 0.00543      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.803        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 287          |
|    time_elapsed         | 14137        |
|    total_timesteps      | 2224250      |
| train/                  |              |
|    approx_kl            | 0.0016522361 |
|    clip_fraction        | 0.0454       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.917        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0285       |
|    n_updates            | 5720         |
|    policy_gradient_loss | -0.00142     |
|    std                  | 0.0548       |
|    value_loss           | 0.00505      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.798        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 288          |
|    time_elapsed         | 14184        |
|    total_timesteps      | 2232000      |
| train/                  |              |
|    approx_kl            | 0.0014688578 |
|    clip_fraction        | 0.0381       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.916        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0303       |
|    n_updates            | 5740         |
|    policy_gradient_loss | -0.000773    |
|    std                  | 0.0548       |
|    value_loss           | 0.00511      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.797       |
| time/                   |             |
|    fps                  | 157         |
|    iterations           | 289         |
|    time_elapsed         | 14230       |
|    total_timesteps      | 2239750     |
| train/                  |             |
|    approx_kl            | 0.001465902 |
|    clip_fraction        | 0.0292      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.915       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0268      |
|    n_updates            | 5760        |
|    policy_gradient_loss | -0.000911   |
|    std                  | 0.0548      |
|    value_loss           | 0.00538     |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.828        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.798        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 290          |
|    time_elapsed         | 14296        |
|    total_timesteps      | 2247500      |
| train/                  |              |
|    approx_kl            | 0.0015358209 |
|    clip_fraction        | 0.0433       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.918        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0291       |
|    n_updates            | 5780         |
|    policy_gradient_loss | -0.00264     |
|    std                  | 0.0548       |
|    value_loss           | 0.00522      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.798        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 291          |
|    time_elapsed         | 14342        |
|    total_timesteps      | 2255250      |
| train/                  |              |
|    approx_kl            | 0.0012343391 |
|    clip_fraction        | 0.0254       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.916        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0292       |
|    n_updates            | 5800         |
|    policy_gradient_loss | -0.000405    |
|    std                  | 0.0548       |
|    value_loss           | 0.00505      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.798        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 292          |
|    time_elapsed         | 14389        |
|    total_timesteps      | 2263000      |
| train/                  |              |
|    approx_kl            | 0.0014693908 |
|    clip_fraction        | 0.0375       |
|    clip_range           | 0.1          |
