Logging to ./data/ppo_2l/seed_1
---------------------------------
| rollout/           |          |
|    explained_variance   | 0.721        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0294       |
|    n_updates            | 2760         |
|    policy_gradient_loss | -0.00126     |
|    std                  | 0.055        |
|    value_loss           | 0.0134       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.74         |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.722        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 140          |
|    time_elapsed         | 6931         |
|    total_timesteps      | 1085000      |
| train/                  |              |
|    approx_kl            | 0.0017605715 |
|    clip_fraction        | 0.0339       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.727        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0272       |
|    n_updates            | 2780         |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.055        |
|    value_loss           | 0.0128       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.726        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 141          |
|    time_elapsed         | 6978         |
|    total_timesteps      | 1092750      |
| train/                  |              |
|    approx_kl            | 0.0015884056 |
|    clip_fraction        | 0.0334       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.718        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0244       |
|    n_updates            | 2800         |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.055        |
|    value_loss           | 0.0135       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.728        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 142          |
|    time_elapsed         | 7025         |
|    total_timesteps      | 1100500      |
| train/                  |              |
|    approx_kl            | 0.0012780108 |
|    clip_fraction        | 0.0206       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.726        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0299       |
|    n_updates            | 2820         |
|    policy_gradient_loss | -0.000964    |
|    std                  | 0.055        |
|    value_loss           | 0.0137       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.723        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 143          |
|    time_elapsed         | 7071         |
|    total_timesteps      | 1108250      |
| train/                  |              |
|    approx_kl            | 0.0015558668 |
|    clip_fraction        | 0.0244       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.724        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0279       |
|    n_updates            | 2840         |
|    policy_gradient_loss | -0.00169     |
|    std                  | 0.055        |
|    value_loss           | 0.0137       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.715        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 144          |
|    time_elapsed         | 7118         |
|    total_timesteps      | 1116000      |
| train/                  |              |
|    approx_kl            | 0.0014969916 |
|    clip_fraction        | 0.0334       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.726        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0311       |
|    n_updates            | 2860         |
|    policy_gradient_loss | -0.000918    |
|    std                  | 0.055        |
|    value_loss           | 0.0139       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.725        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 145          |
|    time_elapsed         | 7165         |
|    total_timesteps      | 1123750      |
| train/                  |              |
|    approx_kl            | 0.0016658622 |
|    clip_fraction        | 0.0254       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.732        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.03         |
|    n_updates            | 2880         |
|    policy_gradient_loss | -0.00257     |
|    std                  | 0.055        |
|    value_loss           | 0.0136       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.726        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 146          |
|    time_elapsed         | 7211         |
|    total_timesteps      | 1131500      |
| train/                  |              |
|    approx_kl            | 0.0016589719 |
|    clip_fraction        | 0.0295       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.737        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0302       |
|    n_updates            | 2900         |
|    policy_gradient_loss | -0.00268     |
|    std                  | 0.055        |
|    value_loss           | 0.0127       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.727        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 147          |
|    time_elapsed         | 7258         |
|    total_timesteps      | 1139250      |
| train/                  |              |
|    approx_kl            | 0.0018624065 |
|    clip_fraction        | 0.0274       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.737        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0307       |
|    n_updates            | 2920         |
|    policy_gradient_loss | -0.00098     |
|    std                  | 0.055        |
|    value_loss           | 0.0133       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.726        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 148          |
|    time_elapsed         | 7305         |
|    total_timesteps      | 1147000      |
| train/                  |              |
|    approx_kl            | 0.0014892722 |
|    clip_fraction        | 0.0375       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.744        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0283       |
|    n_updates            | 2940         |
|    policy_gradient_loss | -0.00284     |
|    std                  | 0.055        |
|    value_loss           | 0.013        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.727        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 149          |
|    time_elapsed         | 7351         |
|    total_timesteps      | 1154750      |
| train/                  |              |
|    approx_kl            | 0.0020294338 |
|    clip_fraction        | 0.0406       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.748        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0266       |
|    n_updates            | 2960         |
|    policy_gradient_loss | -0.00263     |
|    std                  | 0.055        |
|    value_loss           | 0.0126       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.744        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.729        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 150          |
|    time_elapsed         | 7419         |
|    total_timesteps      | 1162500      |
| train/                  |              |
|    approx_kl            | 0.0018709322 |
|    clip_fraction        | 0.0366       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.749        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0315       |
|    n_updates            | 2980         |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.055        |
|    value_loss           | 0.013        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.73         |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 151          |
|    time_elapsed         | 7465         |
|    total_timesteps      | 1170250      |
| train/                  |              |
|    approx_kl            | 0.0015582631 |
|    clip_fraction        | 0.0306       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.749        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0272       |
|    n_updates            | 3000         |
|    policy_gradient_loss | -0.00175     |
|    std                  | 0.055        |
|    value_loss           | 0.0129       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.734        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 152          |
|    time_elapsed         | 7512         |
|    total_timesteps      | 1178000      |
| train/                  |              |
|    approx_kl            | 0.0019232259 |
|    clip_fraction        | 0.0341       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.753        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0284       |
|    n_updates            | 3020         |
|    policy_gradient_loss | -0.0023      |
|    std                  | 0.055        |
|    value_loss           | 0.012        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.732       |
| time/                   |             |
|    fps                  | 156         |
|    iterations           | 153         |
|    time_elapsed         | 7560        |
|    total_timesteps      | 1185750     |
| train/                  |             |
|    approx_kl            | 0.001632113 |
|    clip_fraction        | 0.0308      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.758       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0294      |
|    n_updates            | 3040        |
|    policy_gradient_loss | -0.00149    |
|    std                  | 0.055       |
|    value_loss           | 0.0125      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.733        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 154          |
|    time_elapsed         | 7607         |
|    total_timesteps      | 1193500      |
| train/                  |              |
|    approx_kl            | 0.0014972654 |
|    clip_fraction        | 0.0297       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.759        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0315       |
|    n_updates            | 3060         |
|    policy_gradient_loss | -0.00141     |
|    std                  | 0.055        |
|    value_loss           | 0.0119       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.732        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 155          |
|    time_elapsed         | 7654         |
|    total_timesteps      | 1201250      |
| train/                  |              |
|    approx_kl            | 0.0018092911 |
|    clip_fraction        | 0.0466       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.768        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0263       |
|    n_updates            | 3080         |
|    policy_gradient_loss | -0.003       |
|    std                  | 0.055        |
|    value_loss           | 0.0124       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.733        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 156          |
|    time_elapsed         | 7701         |
|    total_timesteps      | 1209000      |
| train/                  |              |
|    approx_kl            | 0.0015969597 |
|    clip_fraction        | 0.0444       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.772        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.031        |
|    n_updates            | 3100         |
|    policy_gradient_loss | -0.00303     |
|    std                  | 0.055        |
|    value_loss           | 0.0113       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.735        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 157          |
|    time_elapsed         | 7749         |
|    total_timesteps      | 1216750      |
| train/                  |              |
|    approx_kl            | 0.0015263606 |
|    clip_fraction        | 0.0347       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.784        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0305       |
|    n_updates            | 3120         |
|    policy_gradient_loss | -0.00183     |
|    std                  | 0.055        |
|    value_loss           | 0.0108       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.732        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 158          |
|    time_elapsed         | 7797         |
|    total_timesteps      | 1224500      |
| train/                  |              |
|    approx_kl            | 0.0018112122 |
|    clip_fraction        | 0.0426       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.777        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0275       |
|    n_updates            | 3140         |
|    policy_gradient_loss | -0.0024      |
|    std                  | 0.055        |
|    value_loss           | 0.0113       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.731        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 159          |
|    time_elapsed         | 7844         |
|    total_timesteps      | 1232250      |
| train/                  |              |
|    approx_kl            | 0.0012897127 |
|    clip_fraction        | 0.0247       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.773        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0302       |
|    n_updates            | 3160         |
|    policy_gradient_loss | -0.00181     |
|    std                  | 0.055        |
|    value_loss           | 0.0118       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.74         |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.733        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 160          |
|    time_elapsed         | 7910         |
|    total_timesteps      | 1240000      |
| train/                  |              |
|    approx_kl            | 0.0015831126 |
|    clip_fraction        | 0.0302       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.782        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0276       |
|    n_updates            | 3180         |
|    policy_gradient_loss | -0.00159     |
|    std                  | 0.055        |
|    value_loss           | 0.011        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.735       |
| time/                   |             |
|    fps                  | 156         |
|    iterations           | 161         |
|    time_elapsed         | 7956        |
|    total_timesteps      | 1247750     |
| train/                  |             |
|    approx_kl            | 0.001354746 |
|    clip_fraction        | 0.0193      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.779       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0307      |
|    n_updates            | 3200        |
|    policy_gradient_loss | -0.00138    |
|    std                  | 0.055       |
|    value_loss           | 0.0115      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.73         |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 162          |
|    time_elapsed         | 8002         |
|    total_timesteps      | 1255500      |
| train/                  |              |
|    approx_kl            | 0.0014992255 |
|    clip_fraction        | 0.0169       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.783        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.026        |
|    n_updates            | 3220         |
|    policy_gradient_loss | -0.00277     |
|    std                  | 0.055        |
|    value_loss           | 0.0111       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.74         |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 163          |
|    time_elapsed         | 8050         |
|    total_timesteps      | 1263250      |
| train/                  |              |
|    approx_kl            | 0.0015834668 |
|    clip_fraction        | 0.0327       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.784        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0273       |
|    n_updates            | 3240         |
|    policy_gradient_loss | -0.00315     |
|    std                  | 0.055        |
|    value_loss           | 0.011        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.734        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 164          |
|    time_elapsed         | 8096         |
|    total_timesteps      | 1271000      |
| train/                  |              |
|    approx_kl            | 0.0016311635 |
|    clip_fraction        | 0.0401       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.792        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0285       |
|    n_updates            | 3260         |
|    policy_gradient_loss | -0.000699    |
|    std                  | 0.055        |
|    value_loss           | 0.0108       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.734        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 165          |
|    time_elapsed         | 8142         |
|    total_timesteps      | 1278750      |
| train/                  |              |
|    approx_kl            | 0.0017097637 |
|    clip_fraction        | 0.0411       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.782        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0303       |
|    n_updates            | 3280         |
|    policy_gradient_loss | -0.00146     |
|    std                  | 0.055        |
|    value_loss           | 0.0114       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.749       |
| time/                   |             |
|    fps                  | 157         |
|    iterations           | 166         |
|    time_elapsed         | 8189        |
|    total_timesteps      | 1286500     |
| train/                  |             |
|    approx_kl            | 0.001251325 |
|    clip_fraction        | 0.027       |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.793       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0335      |
|    n_updates            | 3300        |
|    policy_gradient_loss | -0.00268    |
|    std                  | 0.055       |
|    value_loss           | 0.0104      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.739        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 167          |
|    time_elapsed         | 8237         |
|    total_timesteps      | 1294250      |
| train/                  |              |
|    approx_kl            | 0.0016471773 |
|    clip_fraction        | 0.0393       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.807        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0266       |
|    n_updates            | 3320         |
|    policy_gradient_loss | -0.00279     |
|    std                  | 0.055        |
|    value_loss           | 0.0107       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.741        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 168          |
|    time_elapsed         | 8285         |
|    total_timesteps      | 1302000      |
| train/                  |              |
|    approx_kl            | 0.0017816441 |
|    clip_fraction        | 0.0389       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.8          |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0264       |
|    n_updates            | 3340         |
|    policy_gradient_loss | -0.00307     |
|    std                  | 0.055        |
|    value_loss           | 0.0108       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.74       |
| time/                   |            |
|    fps                  | 157        |
|    iterations           | 169        |
|    time_elapsed         | 8331       |
|    total_timesteps      | 1309750    |
| train/                  |            |
|    approx_kl            | 0.00128398 |
|    clip_fraction        | 0.0315     |
|    clip_range           | 0.1        |
|    entropy_loss         | -31.1      |
|    explained_variance   | 0.804      |
|    learning_rate        | 1e-06      |
|    loss                 | 0.0297     |
|    n_updates            | 3360       |
|    policy_gradient_loss | -0.00222   |
|    std                  | 0.055      |
|    value_loss           | 0.0101     |
----------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.756        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.74         |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 170          |
|    time_elapsed         | 8398         |
|    total_timesteps      | 1317500      |
| train/                  |              |
|    approx_kl            | 0.0013180026 |
|    clip_fraction        | 0.0233       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.799        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0269       |
|    n_updates            | 3380         |
|    policy_gradient_loss | -0.00216     |
|    std                  | 0.055        |
|    value_loss           | 0.0108       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.739       |
| time/                   |             |
|    fps                  | 156         |
|    iterations           | 171         |
|    time_elapsed         | 8445        |
|    total_timesteps      | 1325250     |
| train/                  |             |
|    approx_kl            | 0.001561495 |
|    clip_fraction        | 0.0392      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.806       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0311      |
|    n_updates            | 3400        |
|    policy_gradient_loss | -0.00268    |
|    std                  | 0.055       |
|    value_loss           | 0.00982     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.744      |
| time/                   |            |
|    fps                  | 156        |
|    iterations           | 172        |
|    time_elapsed         | 8492       |
|    total_timesteps      | 1333000    |
| train/                  |            |
|    approx_kl            | 0.00140537 |
|    clip_fraction        | 0.025      |
|    clip_range           | 0.1        |
|    entropy_loss         | -31.1      |
|    explained_variance   | 0.807      |
|    learning_rate        | 1e-06      |
|    loss                 | 0.0294     |
|    n_updates            | 3420       |
|    policy_gradient_loss | -0.00177   |
|    std                  | 0.055      |
|    value_loss           | 0.00999    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.743        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 173          |
|    time_elapsed         | 8539         |
|    total_timesteps      | 1340750      |
| train/                  |              |
|    approx_kl            | 0.0013869058 |
|    clip_fraction        | 0.0504       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.812        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0265       |
|    n_updates            | 3440         |
|    policy_gradient_loss | -0.00143     |
|    std                  | 0.055        |
|    value_loss           | 0.00987      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.741        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 174          |
|    time_elapsed         | 8586         |
|    total_timesteps      | 1348500      |
| train/                  |              |
|    approx_kl            | 0.0015451047 |
|    clip_fraction        | 0.0289       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.812        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.03         |
|    n_updates            | 3460         |
|    policy_gradient_loss | -0.0017      |
|    std                  | 0.055        |
|    value_loss           | 0.00997      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.744        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 175          |
|    time_elapsed         | 8634         |
|    total_timesteps      | 1356250      |
| train/                  |              |
|    approx_kl            | 0.0016792011 |
|    clip_fraction        | 0.0371       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.809        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0316       |
|    n_updates            | 3480         |
|    policy_gradient_loss | -0.00155     |
|    std                  | 0.055        |
|    value_loss           | 0.0101       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.745        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 176          |
|    time_elapsed         | 8681         |
|    total_timesteps      | 1364000      |
| train/                  |              |
|    approx_kl            | 0.0020290809 |
|    clip_fraction        | 0.0403       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.814        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0325       |
|    n_updates            | 3500         |
|    policy_gradient_loss | -0.00288     |
|    std                  | 0.055        |
|    value_loss           | 0.0104       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.742        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 177          |
|    time_elapsed         | 8727         |
|    total_timesteps      | 1371750      |
| train/                  |              |
|    approx_kl            | 0.0016038504 |
|    clip_fraction        | 0.0392       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.813        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.03         |
|    n_updates            | 3520         |
|    policy_gradient_loss | -0.00232     |
|    std                  | 0.055        |
|    value_loss           | 0.00991      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.744        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 178          |
|    time_elapsed         | 8775         |
|    total_timesteps      | 1379500      |
| train/                  |              |
|    approx_kl            | 0.0015988725 |
|    clip_fraction        | 0.0401       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.816        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0347       |
|    n_updates            | 3540         |
|    policy_gradient_loss | -0.00201     |
|    std                  | 0.055        |
|    value_loss           | 0.0101       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.741        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 179          |
|    time_elapsed         | 8821         |
|    total_timesteps      | 1387250      |
| train/                  |              |
|    approx_kl            | 0.0016899368 |
|    clip_fraction        | 0.0339       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.827        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0315       |
|    n_updates            | 3560         |
|    policy_gradient_loss | -0.00145     |
|    std                  | 0.055        |
|    value_loss           | 0.00873      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.756        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.74         |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 180          |
|    time_elapsed         | 8887         |
|    total_timesteps      | 1395000      |
| train/                  |              |
|    approx_kl            | 0.0015489429 |
|    clip_fraction        | 0.0312       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.824        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0297       |
|    n_updates            | 3580         |
|    policy_gradient_loss | -0.00166     |
|    std                  | 0.055        |
|    value_loss           | 0.00921      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.747        |
| time/                   |              |
|    fps                  | 156          |
|    iterations           | 181          |
|    time_elapsed         | 8934         |
|    total_timesteps      | 1402750      |
| train/                  |              |
|    approx_kl            | 0.0014656606 |
|    clip_fraction        | 0.0387       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.822        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0316       |
|    n_updates            | 3600         |
|    policy_gradient_loss | -0.00209     |
|    std                  | 0.055        |
|    value_loss           | 0.00993      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.75        |
| time/                   |             |
|    fps                  | 157         |
|    iterations           | 182         |
|    time_elapsed         | 8982        |
|    total_timesteps      | 1410500     |
| train/                  |             |
|    approx_kl            | 0.002032449 |
|    clip_fraction        | 0.0517      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.826       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0336      |
|    n_updates            | 3620        |
|    policy_gradient_loss | -0.00192    |
|    std                  | 0.055       |
|    value_loss           | 0.00911     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.749        |
