Logging to ./data/ppo_2l/seed_1
---------------------------------
| rollout/           |          |
|    n_updates            | 1060       |
|    policy_gradient_loss | 0.00779    |
|    std                  | 0.055      |
|    value_loss           | 0.00455    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.608       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 55          |
|    time_elapsed         | 2393        |
|    total_timesteps      | 206250      |
| train/                  |             |
|    approx_kl            | 0.012602488 |
|    clip_fraction        | 0.423       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.866       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0703      |
|    n_updates            | 1080        |
|    policy_gradient_loss | 0.00401     |
|    std                  | 0.055       |
|    value_loss           | 0.00473     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.605      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 56         |
|    time_elapsed         | 2434       |
|    total_timesteps      | 210000     |
| train/                  |            |
|    approx_kl            | 0.02465753 |
|    clip_fraction        | 0.424      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.867      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0455     |
|    n_updates            | 1100       |
|    policy_gradient_loss | 0.00433    |
|    std                  | 0.055      |
|    value_loss           | 0.00502    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.606       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 57          |
|    time_elapsed         | 2475        |
|    total_timesteps      | 213750      |
| train/                  |             |
|    approx_kl            | 0.016119402 |
|    clip_fraction        | 0.447       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.873       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0526      |
|    n_updates            | 1120        |
|    policy_gradient_loss | 0.00135     |
|    std                  | 0.055       |
|    value_loss           | 0.00472     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.608       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 58          |
|    time_elapsed         | 2517        |
|    total_timesteps      | 217500      |
| train/                  |             |
|    approx_kl            | 0.018003315 |
|    clip_fraction        | 0.471       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.867       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0637      |
|    n_updates            | 1140        |
|    policy_gradient_loss | 0.00168     |
|    std                  | 0.055       |
|    value_loss           | 0.00469     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.608      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 59         |
|    time_elapsed         | 2558       |
|    total_timesteps      | 221250     |
| train/                  |            |
|    approx_kl            | 0.05021198 |
|    clip_fraction        | 0.441      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.873      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.00661   |
|    n_updates            | 1160       |
|    policy_gradient_loss | 0.00288    |
|    std                  | 0.055      |
|    value_loss           | 0.00458    |
----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.66        |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 60          |
|    time_elapsed         | 2622        |
|    total_timesteps      | 225000      |
| train/                  |             |
|    approx_kl            | 0.028344898 |
|    clip_fraction        | 0.494       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.876       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0382      |
|    n_updates            | 1180        |
|    policy_gradient_loss | 0.00914     |
|    std                  | 0.055       |
|    value_loss           | 0.00432     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.607      |
| time/                   |            |
|    fps                  | 85         |
|    iterations           | 61         |
|    time_elapsed         | 2663       |
|    total_timesteps      | 228750     |
| train/                  |            |
|    approx_kl            | 0.01325172 |
|    clip_fraction        | 0.4        |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.871      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0509     |
|    n_updates            | 1200       |
|    policy_gradient_loss | 0.0048     |
|    std                  | 0.055      |
|    value_loss           | 0.00516    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.608      |
| time/                   |            |
|    fps                  | 85         |
|    iterations           | 62         |
|    time_elapsed         | 2704       |
|    total_timesteps      | 232500     |
| train/                  |            |
|    approx_kl            | 0.02354665 |
|    clip_fraction        | 0.48       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.874      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0565     |
|    n_updates            | 1220       |
|    policy_gradient_loss | 0.00431    |
|    std                  | 0.055      |
|    value_loss           | 0.00463    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.609       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 63          |
|    time_elapsed         | 2747        |
|    total_timesteps      | 236250      |
| train/                  |             |
|    approx_kl            | 0.017947964 |
|    clip_fraction        | 0.467       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.874       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0306      |
|    n_updates            | 1240        |
|    policy_gradient_loss | -0.00341    |
|    std                  | 0.055       |
|    value_loss           | 0.0047      |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 0.608     |
| time/                   |           |
|    fps                  | 86        |
|    iterations           | 64        |
|    time_elapsed         | 2788      |
|    total_timesteps      | 240000    |
| train/                  |           |
|    approx_kl            | 0.0469703 |
|    clip_fraction        | 0.473     |
|    clip_range           | 0.1       |
|    entropy_loss         | -94.8     |
|    explained_variance   | 0.876     |
|    learning_rate        | 1e-05     |
|    loss                 | 0.0186    |
|    n_updates            | 1260      |
|    policy_gradient_loss | 0.0131    |
|    std                  | 0.055     |
|    value_loss           | 0.00483   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.61        |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 65          |
|    time_elapsed         | 2831        |
|    total_timesteps      | 243750      |
| train/                  |             |
|    approx_kl            | 0.026960056 |
|    clip_fraction        | 0.483       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.875       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0292      |
|    n_updates            | 1280        |
|    policy_gradient_loss | 0.00572     |
|    std                  | 0.055       |
|    value_loss           | 0.00454     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.61        |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 66          |
|    time_elapsed         | 2872        |
|    total_timesteps      | 247500      |
| train/                  |             |
|    approx_kl            | 0.015331851 |
|    clip_fraction        | 0.461       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0412      |
|    n_updates            | 1300        |
|    policy_gradient_loss | -8.15e-05   |
|    std                  | 0.055       |
|    value_loss           | 0.00433     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.611       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 67          |
|    time_elapsed         | 2911        |
|    total_timesteps      | 251250      |
| train/                  |             |
|    approx_kl            | 0.009331003 |
|    clip_fraction        | 0.358       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.875       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0682      |
|    n_updates            | 1320        |
|    policy_gradient_loss | 0.000393    |
|    std                  | 0.055       |
|    value_loss           | 0.00473     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.612       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 68          |
|    time_elapsed         | 2954        |
|    total_timesteps      | 255000      |
| train/                  |             |
|    approx_kl            | 0.034855437 |
|    clip_fraction        | 0.481       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.88        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.015       |
|    n_updates            | 1340        |
|    policy_gradient_loss | 0.00341     |
|    std                  | 0.055       |
|    value_loss           | 0.00446     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.612       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 69          |
|    time_elapsed         | 2996        |
|    total_timesteps      | 258750      |
| train/                  |             |
|    approx_kl            | 0.020360567 |
|    clip_fraction        | 0.482       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.873       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0481      |
|    n_updates            | 1360        |
|    policy_gradient_loss | 0.00589     |
|    std                  | 0.055       |
|    value_loss           | 0.00454     |
-----------------------------------------
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 5          |
|    mean_reward          | 0.66       |
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.611      |
| time/                   |            |
|    fps                  | 85         |
|    iterations           | 70         |
|    time_elapsed         | 3059       |
|    total_timesteps      | 262500     |
| train/                  |            |
|    approx_kl            | 0.02831245 |
|    clip_fraction        | 0.448      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.882      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0218     |
|    n_updates            | 1380       |
|    policy_gradient_loss | 0.00193    |
|    std                  | 0.055      |
|    value_loss           | 0.00391    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 71          |
|    time_elapsed         | 3099        |
|    total_timesteps      | 266250      |
| train/                  |             |
|    approx_kl            | 0.012734736 |
|    clip_fraction        | 0.398       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.878       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0636      |
|    n_updates            | 1400        |
|    policy_gradient_loss | 0.00506     |
|    std                  | 0.055       |
|    value_loss           | 0.00473     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 72          |
|    time_elapsed         | 3140        |
|    total_timesteps      | 270000      |
| train/                  |             |
|    approx_kl            | 0.012507128 |
|    clip_fraction        | 0.477       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.88        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0537      |
|    n_updates            | 1420        |
|    policy_gradient_loss | 0.000402    |
|    std                  | 0.055       |
|    value_loss           | 0.00424     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 73          |
|    time_elapsed         | 3182        |
|    total_timesteps      | 273750      |
| train/                  |             |
|    approx_kl            | 0.031241504 |
|    clip_fraction        | 0.471       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.887       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0278      |
|    n_updates            | 1440        |
|    policy_gradient_loss | -0.00215    |
|    std                  | 0.055       |
|    value_loss           | 0.00441     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 74          |
|    time_elapsed         | 3224        |
|    total_timesteps      | 277500      |
| train/                  |             |
|    approx_kl            | 0.012674065 |
|    clip_fraction        | 0.466       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.883       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0468      |
|    n_updates            | 1460        |
|    policy_gradient_loss | -0.00229    |
|    std                  | 0.055       |
|    value_loss           | 0.00454     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 75          |
|    time_elapsed         | 3267        |
|    total_timesteps      | 281250      |
| train/                  |             |
|    approx_kl            | 0.019864418 |
|    clip_fraction        | 0.505       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.883       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0645      |
|    n_updates            | 1480        |
|    policy_gradient_loss | -0.000595   |
|    std                  | 0.055       |
|    value_loss           | 0.00467     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 76          |
|    time_elapsed         | 3308        |
|    total_timesteps      | 285000      |
| train/                  |             |
|    approx_kl            | 0.017200893 |
|    clip_fraction        | 0.464       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.882       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0433      |
|    n_updates            | 1500        |
|    policy_gradient_loss | 0.00282     |
|    std                  | 0.055       |
|    value_loss           | 0.00443     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 77          |
|    time_elapsed         | 3349        |
|    total_timesteps      | 288750      |
| train/                  |             |
|    approx_kl            | 0.024112303 |
|    clip_fraction        | 0.492       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.88        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0402      |
|    n_updates            | 1520        |
|    policy_gradient_loss | 0.00673     |
|    std                  | 0.055       |
|    value_loss           | 0.00469     |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 0.615     |
| time/                   |           |
|    fps                  | 86        |
|    iterations           | 78        |
|    time_elapsed         | 3390      |
|    total_timesteps      | 292500    |
| train/                  |           |
|    approx_kl            | 0.0371238 |
|    clip_fraction        | 0.438     |
|    clip_range           | 0.1       |
|    entropy_loss         | -94.8     |
|    explained_variance   | 0.888     |
|    learning_rate        | 1e-05     |
|    loss                 | 0.0204    |
|    n_updates            | 1540      |
|    policy_gradient_loss | 0.00731   |
|    std                  | 0.055     |
|    value_loss           | 0.00421   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 79          |
|    time_elapsed         | 3431        |
|    total_timesteps      | 296250      |
| train/                  |             |
|    approx_kl            | 0.015471962 |
|    clip_fraction        | 0.44        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0509      |
|    n_updates            | 1560        |
|    policy_gradient_loss | -0.0023     |
|    std                  | 0.055       |
|    value_loss           | 0.00418     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.663       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.615       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 80          |
|    time_elapsed         | 3492        |
|    total_timesteps      | 300000      |
| train/                  |             |
|    approx_kl            | 0.012423256 |
|    clip_fraction        | 0.394       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0561      |
|    n_updates            | 1580        |
|    policy_gradient_loss | -0.00189    |
|    std                  | 0.055       |
|    value_loss           | 0.00401     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 81          |
|    time_elapsed         | 3533        |
|    total_timesteps      | 303750      |
| train/                  |             |
|    approx_kl            | 0.029110523 |
|    clip_fraction        | 0.45        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0366      |
|    n_updates            | 1600        |
|    policy_gradient_loss | 0.000493    |
|    std                  | 0.055       |
|    value_loss           | 0.00384     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 82          |
|    time_elapsed         | 3574        |
|    total_timesteps      | 307500      |
| train/                  |             |
|    approx_kl            | 0.053771075 |
|    clip_fraction        | 0.465       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.023      |
|    n_updates            | 1620        |
|    policy_gradient_loss | 0.00397     |
|    std                  | 0.055       |
|    value_loss           | 0.00382     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.614       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 83          |
|    time_elapsed         | 3614        |
|    total_timesteps      | 311250      |
| train/                  |             |
|    approx_kl            | 0.024905795 |
|    clip_fraction        | 0.474       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0385      |
|    n_updates            | 1640        |
|    policy_gradient_loss | 0.0084      |
|    std                  | 0.055       |
|    value_loss           | 0.00393     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 84          |
|    time_elapsed         | 3655        |
|    total_timesteps      | 315000      |
| train/                  |             |
|    approx_kl            | 0.018629055 |
|    clip_fraction        | 0.439       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0531      |
|    n_updates            | 1660        |
|    policy_gradient_loss | 0.00471     |
|    std                  | 0.055       |
|    value_loss           | 0.00432     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 85          |
|    time_elapsed         | 3696        |
|    total_timesteps      | 318750      |
| train/                  |             |
|    approx_kl            | 0.019725539 |
|    clip_fraction        | 0.465       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0376      |
|    n_updates            | 1680        |
|    policy_gradient_loss | -0.000486   |
|    std                  | 0.055       |
|    value_loss           | 0.00435     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.62        |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 86          |
|    time_elapsed         | 3736        |
|    total_timesteps      | 322500      |
| train/                  |             |
|    approx_kl            | 0.015552612 |
|    clip_fraction        | 0.481       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0608      |
|    n_updates            | 1700        |
|    policy_gradient_loss | 0.00262     |
|    std                  | 0.055       |
|    value_loss           | 0.00396     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 87          |
|    time_elapsed         | 3775        |
|    total_timesteps      | 326250      |
| train/                  |             |
|    approx_kl            | 0.020643398 |
|    clip_fraction        | 0.403       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0228      |
|    n_updates            | 1720        |
|    policy_gradient_loss | 0.00216     |
|    std                  | 0.055       |
|    value_loss           | 0.00351     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 88          |
|    time_elapsed         | 3817        |
|    total_timesteps      | 330000      |
| train/                  |             |
|    approx_kl            | 0.029385205 |
|    clip_fraction        | 0.433       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.887       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0386      |
|    n_updates            | 1740        |
|    policy_gradient_loss | 0.00137     |
|    std                  | 0.055       |
|    value_loss           | 0.00432     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 89          |
|    time_elapsed         | 3857        |
|    total_timesteps      | 333750      |
| train/                  |             |
|    approx_kl            | 0.021196833 |
|    clip_fraction        | 0.474       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.897       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0475      |
|    n_updates            | 1760        |
|    policy_gradient_loss | 0.00412     |
|    std                  | 0.055       |
|    value_loss           | 0.00391     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.661       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.623       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 90          |
|    time_elapsed         | 3920        |
|    total_timesteps      | 337500      |
| train/                  |             |
|    approx_kl            | 0.057812583 |
|    clip_fraction        | 0.448       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.893       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00628     |
|    n_updates            | 1780        |
|    policy_gradient_loss | 0.00683     |
|    std                  | 0.055       |
|    value_loss           | 0.00426     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 91          |
|    time_elapsed         | 3961        |
|    total_timesteps      | 341250      |
| train/                  |             |
|    approx_kl            | 0.024736673 |
|    clip_fraction        | 0.487       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0223      |
|    n_updates            | 1800        |
|    policy_gradient_loss | 0.00398     |
|    std                  | 0.055       |
|    value_loss           | 0.00408     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 92          |
|    time_elapsed         | 4002        |
|    total_timesteps      | 345000      |
| train/                  |             |
|    approx_kl            | 0.022672366 |
|    clip_fraction        | 0.466       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.898       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0662      |
|    n_updates            | 1820        |
|    policy_gradient_loss | 0.00614     |
|    std                  | 0.055       |
|    value_loss           | 0.00381     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 93          |
|    time_elapsed         | 4042        |
|    total_timesteps      | 348750      |
| train/                  |             |
|    approx_kl            | 0.017223094 |
|    clip_fraction        | 0.482       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.051       |
|    n_updates            | 1840        |
|    policy_gradient_loss | 0.00444     |
|    std                  | 0.055       |
|    value_loss           | 0.00395     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.626      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 94         |
|    time_elapsed         | 4084       |
|    total_timesteps      | 352500     |
| train/                  |            |
|    approx_kl            | 0.05216832 |
|    clip_fraction        | 0.484      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.895      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0182    |
|    n_updates            | 1860       |
|    policy_gradient_loss | 0.00711    |
|    std                  | 0.055      |
|    value_loss           | 0.00384    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 95          |
|    time_elapsed         | 4124        |
|    total_timesteps      | 356250      |
| train/                  |             |
|    approx_kl            | 0.014658228 |
|    clip_fraction        | 0.392       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0538      |
|    n_updates            | 1880        |
|    policy_gradient_loss | -0.000855   |
|    std                  | 0.055       |
|    value_loss           | 0.00395     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 96          |
|    time_elapsed         | 4165        |
|    total_timesteps      | 360000      |
| train/                  |             |
|    approx_kl            | 0.021415211 |
|    clip_fraction        | 0.456       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0501      |
|    n_updates            | 1900        |
|    policy_gradient_loss | 0.00572     |
|    std                  | 0.055       |
|    value_loss           | 0.00379     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.626      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 97         |
|    time_elapsed         | 4206       |
|    total_timesteps      | 363750     |
| train/                  |            |
|    approx_kl            | 0.03281453 |
|    clip_fraction        | 0.48       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.896      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0254     |
|    n_updates            | 1920       |
|    policy_gradient_loss | 0.00104    |
|    std                  | 0.055      |
|    value_loss           | 0.00387    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.623        |
| time/                   |              |
|    fps                  | 86           |
|    iterations           | 98           |
|    time_elapsed         | 4246         |
|    total_timesteps      | 367500       |
| train/                  |              |
|    approx_kl            | 0.0097403955 |
|    clip_fraction        | 0.384        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
