Logging to ./data/ppo_2l/seed_3
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.0353       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.959        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0246       |
|    n_updates            | 7680         |
|    policy_gradient_loss | -0.00168     |
|    std                  | 0.0547       |
|    value_loss           | 0.00291      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.837        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 386          |
|    time_elapsed         | 18796        |
|    total_timesteps      | 2991500      |
| train/                  |              |
|    approx_kl            | 0.0016247674 |
|    clip_fraction        | 0.0325       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.96         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.027        |
|    n_updates            | 7700         |
|    policy_gradient_loss | -0.00142     |
|    std                  | 0.0547       |
|    value_loss           | 0.0029       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.836        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 387          |
|    time_elapsed         | 18842        |
|    total_timesteps      | 2999250      |
| train/                  |              |
|    approx_kl            | 0.0013722533 |
|    clip_fraction        | 0.035        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.96         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0274       |
|    n_updates            | 7720         |
|    policy_gradient_loss | -0.00194     |
|    std                  | 0.0547       |
|    value_loss           | 0.00297      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.839        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 388          |
|    time_elapsed         | 18887        |
|    total_timesteps      | 3007000      |
| train/                  |              |
|    approx_kl            | 0.0015489613 |
|    clip_fraction        | 0.033        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.958        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0283       |
|    n_updates            | 7740         |
|    policy_gradient_loss | -0.00118     |
|    std                  | 0.0547       |
|    value_loss           | 0.00289      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.839      |
| time/                   |            |
|    fps                  | 159        |
|    iterations           | 389        |
|    time_elapsed         | 18933      |
|    total_timesteps      | 3014750    |
| train/                  |            |
|    approx_kl            | 0.00158485 |
|    clip_fraction        | 0.0378     |
|    clip_range           | 0.1        |
|    entropy_loss         | -31.2      |
|    explained_variance   | 0.96       |
|    learning_rate        | 1e-06      |
|    loss                 | 0.0287     |
|    n_updates            | 7760       |
|    policy_gradient_loss | -0.00135   |
|    std                  | 0.0547     |
|    value_loss           | 0.00305    |
----------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.851        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.84         |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 390          |
|    time_elapsed         | 19000        |
|    total_timesteps      | 3022500      |
| train/                  |              |
|    approx_kl            | 0.0011485758 |
|    clip_fraction        | 0.0266       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.961        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0306       |
|    n_updates            | 7780         |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.0547       |
|    value_loss           | 0.00281      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.839        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 391          |
|    time_elapsed         | 19047        |
|    total_timesteps      | 3030250      |
| train/                  |              |
|    approx_kl            | 0.0016392609 |
|    clip_fraction        | 0.0478       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.96         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0276       |
|    n_updates            | 7800         |
|    policy_gradient_loss | -0.00245     |
|    std                  | 0.0547       |
|    value_loss           | 0.00296      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.839       |
| time/                   |             |
|    fps                  | 159         |
|    iterations           | 392         |
|    time_elapsed         | 19093       |
|    total_timesteps      | 3038000     |
| train/                  |             |
|    approx_kl            | 0.001587695 |
|    clip_fraction        | 0.038       |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.962       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0273      |
|    n_updates            | 7820        |
|    policy_gradient_loss | -0.00154    |
|    std                  | 0.0547      |
|    value_loss           | 0.00289     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.84         |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 393          |
|    time_elapsed         | 19139        |
|    total_timesteps      | 3045750      |
| train/                  |              |
|    approx_kl            | 0.0013527563 |
|    clip_fraction        | 0.0377       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.96         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0263       |
|    n_updates            | 7840         |
|    policy_gradient_loss | -0.00135     |
|    std                  | 0.0547       |
|    value_loss           | 0.00285      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.837        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 394          |
|    time_elapsed         | 19184        |
|    total_timesteps      | 3053500      |
| train/                  |              |
|    approx_kl            | 0.0013011891 |
|    clip_fraction        | 0.027        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.961        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0241       |
|    n_updates            | 7860         |
|    policy_gradient_loss | -0.00125     |
|    std                  | 0.0547       |
|    value_loss           | 0.00273      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.84        |
| time/                   |             |
|    fps                  | 159         |
|    iterations           | 395         |
|    time_elapsed         | 19230       |
|    total_timesteps      | 3061250     |
| train/                  |             |
|    approx_kl            | 0.001612557 |
|    clip_fraction        | 0.0442      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.961       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0229      |
|    n_updates            | 7880        |
|    policy_gradient_loss | -0.00112    |
|    std                  | 0.0547      |
|    value_loss           | 0.00291     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.841        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 396          |
|    time_elapsed         | 19277        |
|    total_timesteps      | 3069000      |
| train/                  |              |
|    approx_kl            | 0.0013119366 |
|    clip_fraction        | 0.0266       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.961        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0305       |
|    n_updates            | 7900         |
|    policy_gradient_loss | -0.000754    |
|    std                  | 0.0547       |
|    value_loss           | 0.00295      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.841        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 397          |
|    time_elapsed         | 19323        |
|    total_timesteps      | 3076750      |
| train/                  |              |
|    approx_kl            | 0.0013734305 |
|    clip_fraction        | 0.0358       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.96         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.028        |
|    n_updates            | 7920         |
|    policy_gradient_loss | -0.00213     |
|    std                  | 0.0547       |
|    value_loss           | 0.00289      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.836        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 398          |
|    time_elapsed         | 19370        |
|    total_timesteps      | 3084500      |
| train/                  |              |
|    approx_kl            | 0.0013655575 |
|    clip_fraction        | 0.0405       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.962        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0263       |
|    n_updates            | 7940         |
|    policy_gradient_loss | -0.00181     |
|    std                  | 0.0547       |
|    value_loss           | 0.00283      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.839        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 399          |
|    time_elapsed         | 19416        |
|    total_timesteps      | 3092250      |
| train/                  |              |
|    approx_kl            | 0.0016897239 |
|    clip_fraction        | 0.0378       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.962        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.027        |
|    n_updates            | 7960         |
|    policy_gradient_loss | -0.0014      |
|    std                  | 0.0547       |
|    value_loss           | 0.00292      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.854        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.841        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 400          |
|    time_elapsed         | 19482        |
|    total_timesteps      | 3100000      |
| train/                  |              |
|    approx_kl            | 0.0015926112 |
|    clip_fraction        | 0.0462       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.962        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0222       |
|    n_updates            | 7980         |
|    policy_gradient_loss | -0.00282     |
|    std                  | 0.0547       |
|    value_loss           | 0.00281      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.841        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 401          |
|    time_elapsed         | 19529        |
|    total_timesteps      | 3107750      |
| train/                  |              |
|    approx_kl            | 0.0014010642 |
|    clip_fraction        | 0.0441       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.961        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0276       |
|    n_updates            | 8000         |
|    policy_gradient_loss | -0.00156     |
|    std                  | 0.0547       |
|    value_loss           | 0.00289      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.841        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 402          |
|    time_elapsed         | 19576        |
|    total_timesteps      | 3115500      |
| train/                  |              |
|    approx_kl            | 0.0015554433 |
|    clip_fraction        | 0.0459       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.962        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0266       |
|    n_updates            | 8020         |
|    policy_gradient_loss | -0.00134     |
|    std                  | 0.0547       |
|    value_loss           | 0.00274      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.841        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 403          |
|    time_elapsed         | 19622        |
|    total_timesteps      | 3123250      |
| train/                  |              |
|    approx_kl            | 0.0017122808 |
|    clip_fraction        | 0.0357       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.962        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0254       |
|    n_updates            | 8040         |
|    policy_gradient_loss | -0.00073     |
|    std                  | 0.0547       |
|    value_loss           | 0.00266      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.839        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 404          |
|    time_elapsed         | 19669        |
|    total_timesteps      | 3131000      |
| train/                  |              |
|    approx_kl            | 0.0015347817 |
|    clip_fraction        | 0.036        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0252       |
|    n_updates            | 8060         |
|    policy_gradient_loss | -0.000518    |
|    std                  | 0.0547       |
|    value_loss           | 0.00275      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.837        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 405          |
|    time_elapsed         | 19715        |
|    total_timesteps      | 3138750      |
| train/                  |              |
|    approx_kl            | 0.0015514214 |
|    clip_fraction        | 0.0434       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0268       |
|    n_updates            | 8080         |
|    policy_gradient_loss | -0.00157     |
|    std                  | 0.0547       |
|    value_loss           | 0.00272      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.842        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 406          |
|    time_elapsed         | 19762        |
|    total_timesteps      | 3146500      |
| train/                  |              |
|    approx_kl            | 0.0016109011 |
|    clip_fraction        | 0.0476       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.961        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0237       |
|    n_updates            | 8100         |
|    policy_gradient_loss | -0.00164     |
|    std                  | 0.0547       |
|    value_loss           | 0.00296      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.841        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 407          |
|    time_elapsed         | 19808        |
|    total_timesteps      | 3154250      |
| train/                  |              |
|    approx_kl            | 0.0014650014 |
|    clip_fraction        | 0.0405       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.962        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0266       |
|    n_updates            | 8120         |
|    policy_gradient_loss | -0.00163     |
|    std                  | 0.0547       |
|    value_loss           | 0.00284      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.839        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 408          |
|    time_elapsed         | 19853        |
|    total_timesteps      | 3162000      |
| train/                  |              |
|    approx_kl            | 0.0016107202 |
|    clip_fraction        | 0.0352       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0298       |
|    n_updates            | 8140         |
|    policy_gradient_loss | -0.00146     |
|    std                  | 0.0547       |
|    value_loss           | 0.00266      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.839       |
| time/                   |             |
|    fps                  | 159         |
|    iterations           | 409         |
|    time_elapsed         | 19899       |
|    total_timesteps      | 3169750     |
| train/                  |             |
|    approx_kl            | 0.001676207 |
|    clip_fraction        | 0.0513      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.963       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0276      |
|    n_updates            | 8160        |
|    policy_gradient_loss | -0.00192    |
|    std                  | 0.0547      |
|    value_loss           | 0.00279     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.855       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.841       |
| time/                   |             |
|    fps                  | 159         |
|    iterations           | 410         |
|    time_elapsed         | 19966       |
|    total_timesteps      | 3177500     |
| train/                  |             |
|    approx_kl            | 0.001343856 |
|    clip_fraction        | 0.0384      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.963       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0252      |
|    n_updates            | 8180        |
|    policy_gradient_loss | -0.0017     |
|    std                  | 0.0547      |
|    value_loss           | 0.00274     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.84         |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 411          |
|    time_elapsed         | 20013        |
|    total_timesteps      | 3185250      |
| train/                  |              |
|    approx_kl            | 0.0015213905 |
|    clip_fraction        | 0.043        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0258       |
|    n_updates            | 8200         |
|    policy_gradient_loss | -0.00159     |
|    std                  | 0.0547       |
|    value_loss           | 0.00273      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.839        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 412          |
|    time_elapsed         | 20058        |
|    total_timesteps      | 3193000      |
| train/                  |              |
|    approx_kl            | 0.0015910396 |
|    clip_fraction        | 0.0435       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0259       |
|    n_updates            | 8220         |
|    policy_gradient_loss | -0.00194     |
|    std                  | 0.0547       |
|    value_loss           | 0.00274      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.842        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 413          |
|    time_elapsed         | 20105        |
|    total_timesteps      | 3200750      |
| train/                  |              |
|    approx_kl            | 0.0011991737 |
|    clip_fraction        | 0.0175       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.964        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0275       |
|    n_updates            | 8240         |
|    policy_gradient_loss | -0.00244     |
|    std                  | 0.0547       |
|    value_loss           | 0.00263      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.843        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 414          |
|    time_elapsed         | 20151        |
|    total_timesteps      | 3208500      |
| train/                  |              |
|    approx_kl            | 0.0012756583 |
|    clip_fraction        | 0.0275       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.965        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0277       |
|    n_updates            | 8260         |
|    policy_gradient_loss | -0.000175    |
|    std                  | 0.0547       |
|    value_loss           | 0.00255      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.845        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 415          |
|    time_elapsed         | 20198        |
|    total_timesteps      | 3216250      |
| train/                  |              |
|    approx_kl            | 0.0019809597 |
|    clip_fraction        | 0.0586       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.964        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0215       |
|    n_updates            | 8280         |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.0547       |
|    value_loss           | 0.00263      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.842        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 416          |
|    time_elapsed         | 20243        |
|    total_timesteps      | 3224000      |
| train/                  |              |
|    approx_kl            | 0.0015219941 |
|    clip_fraction        | 0.0389       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.962        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0302       |
|    n_updates            | 8300         |
|    policy_gradient_loss | -0.00157     |
|    std                  | 0.0547       |
|    value_loss           | 0.00275      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.846        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 417          |
|    time_elapsed         | 20289        |
|    total_timesteps      | 3231750      |
| train/                  |              |
|    approx_kl            | 0.0016312698 |
|    clip_fraction        | 0.0408       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.962        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0301       |
|    n_updates            | 8320         |
|    policy_gradient_loss | -0.0018      |
|    std                  | 0.0547       |
|    value_loss           | 0.00274      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.841        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 418          |
|    time_elapsed         | 20336        |
|    total_timesteps      | 3239500      |
| train/                  |              |
|    approx_kl            | 0.0015680718 |
|    clip_fraction        | 0.0345       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0285       |
|    n_updates            | 8340         |
|    policy_gradient_loss | -0.00103     |
|    std                  | 0.0547       |
|    value_loss           | 0.00278      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.843        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 419          |
|    time_elapsed         | 20382        |
|    total_timesteps      | 3247250      |
| train/                  |              |
|    approx_kl            | 0.0018007635 |
|    clip_fraction        | 0.0494       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0298       |
|    n_updates            | 8360         |
|    policy_gradient_loss | -0.00338     |
|    std                  | 0.0547       |
|    value_loss           | 0.0026       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.856        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.846        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 420          |
|    time_elapsed         | 20449        |
|    total_timesteps      | 3255000      |
| train/                  |              |
|    approx_kl            | 0.0015026983 |
|    clip_fraction        | 0.0349       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.964        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0303       |
|    n_updates            | 8380         |
|    policy_gradient_loss | -0.00175     |
|    std                  | 0.0547       |
|    value_loss           | 0.00283      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.845        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 421          |
|    time_elapsed         | 20496        |
|    total_timesteps      | 3262750      |
| train/                  |              |
|    approx_kl            | 0.0013157373 |
|    clip_fraction        | 0.0327       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0307       |
|    n_updates            | 8400         |
|    policy_gradient_loss | -0.00106     |
|    std                  | 0.0547       |
|    value_loss           | 0.00278      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.844        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 422          |
|    time_elapsed         | 20542        |
|    total_timesteps      | 3270500      |
| train/                  |              |
|    approx_kl            | 0.0018544408 |
|    clip_fraction        | 0.0445       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.964        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0277       |
|    n_updates            | 8420         |
|    policy_gradient_loss | -0.00199     |
|    std                  | 0.0547       |
|    value_loss           | 0.00261      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.845        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 423          |
|    time_elapsed         | 20588        |
|    total_timesteps      | 3278250      |
| train/                  |              |
|    approx_kl            | 0.0015047801 |
|    clip_fraction        | 0.0407       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.964        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0246       |
|    n_updates            | 8440         |
|    policy_gradient_loss | -0.0017      |
|    std                  | 0.0547       |
|    value_loss           | 0.00266      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.844        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 424          |
|    time_elapsed         | 20634        |
|    total_timesteps      | 3286000      |
| train/                  |              |
|    approx_kl            | 0.0016250549 |
|    clip_fraction        | 0.0399       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0276       |
|    n_updates            | 8460         |
|    policy_gradient_loss | -0.000819    |
|    std                  | 0.0547       |
|    value_loss           | 0.00267      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.843        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 425          |
|    time_elapsed         | 20680        |
|    total_timesteps      | 3293750      |
| train/                  |              |
|    approx_kl            | 0.0014510391 |
|    clip_fraction        | 0.0329       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.966        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0299       |
|    n_updates            | 8480         |
|    policy_gradient_loss | -0.00254     |
|    std                  | 0.0547       |
|    value_loss           | 0.00246      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.844       |
| time/                   |             |
|    fps                  | 159         |
|    iterations           | 426         |
|    time_elapsed         | 20726       |
|    total_timesteps      | 3301500     |
| train/                  |             |
|    approx_kl            | 0.001468909 |
|    clip_fraction        | 0.0407      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.965       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0263      |
|    n_updates            | 8500        |
|    policy_gradient_loss | -0.00174    |
|    std                  | 0.0547      |
|    value_loss           | 0.00266     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.845        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 427          |
|    time_elapsed         | 20772        |
|    total_timesteps      | 3309250      |
| train/                  |              |
|    approx_kl            | 0.0012560033 |
|    clip_fraction        | 0.0216       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.966        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0273       |
|    n_updates            | 8520         |
|    policy_gradient_loss | -0.00103     |
|    std                  | 0.0547       |
|    value_loss           | 0.00252      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.846        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 428          |
|    time_elapsed         | 20818        |
|    total_timesteps      | 3317000      |
| train/                  |              |
|    approx_kl            | 0.0014174816 |
|    clip_fraction        | 0.0279       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.965        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0268       |
|    n_updates            | 8540         |
|    policy_gradient_loss | -0.00112     |
|    std                  | 0.0547       |
|    value_loss           | 0.00272      |
