Logging to ./data/ppo_2l/seed_3
---------------------------------
| rollout/           |          |
|    time_elapsed         | 2872        |
|    total_timesteps      | 247500      |
| train/                  |             |
|    approx_kl            | 0.018766727 |
|    clip_fraction        | 0.44        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.874       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0644      |
|    n_updates            | 1300        |
|    policy_gradient_loss | 0.00639     |
|    std                  | 0.055       |
|    value_loss           | 0.00451     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.613       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 67          |
|    time_elapsed         | 2912        |
|    total_timesteps      | 251250      |
| train/                  |             |
|    approx_kl            | 0.014961323 |
|    clip_fraction        | 0.406       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.879       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0658      |
|    n_updates            | 1320        |
|    policy_gradient_loss | 0.0125      |
|    std                  | 0.055       |
|    value_loss           | 0.00446     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.609       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 68          |
|    time_elapsed         | 2954        |
|    total_timesteps      | 255000      |
| train/                  |             |
|    approx_kl            | 0.015693035 |
|    clip_fraction        | 0.451       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.875       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0358      |
|    n_updates            | 1340        |
|    policy_gradient_loss | 0.00262     |
|    std                  | 0.055       |
|    value_loss           | 0.00493     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.61        |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 69          |
|    time_elapsed         | 2994        |
|    total_timesteps      | 258750      |
| train/                  |             |
|    approx_kl            | 0.049054448 |
|    clip_fraction        | 0.488       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.877       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0201      |
|    n_updates            | 1360        |
|    policy_gradient_loss | 0.00672     |
|    std                  | 0.055       |
|    value_loss           | 0.00419     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.663       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 70          |
|    time_elapsed         | 3057        |
|    total_timesteps      | 262500      |
| train/                  |             |
|    approx_kl            | 0.026603738 |
|    clip_fraction        | 0.455       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.871       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0533      |
|    n_updates            | 1380        |
|    policy_gradient_loss | 0.00531     |
|    std                  | 0.055       |
|    value_loss           | 0.0048      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 71          |
|    time_elapsed         | 3097        |
|    total_timesteps      | 266250      |
| train/                  |             |
|    approx_kl            | 0.025119621 |
|    clip_fraction        | 0.404       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.882       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00819     |
|    n_updates            | 1400        |
|    policy_gradient_loss | 0.00548     |
|    std                  | 0.055       |
|    value_loss           | 0.00474     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 72          |
|    time_elapsed         | 3139        |
|    total_timesteps      | 270000      |
| train/                  |             |
|    approx_kl            | 0.046301838 |
|    clip_fraction        | 0.504       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.000345    |
|    n_updates            | 1420        |
|    policy_gradient_loss | 0.00473     |
|    std                  | 0.055       |
|    value_loss           | 0.00428     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 73          |
|    time_elapsed         | 3180        |
|    total_timesteps      | 273750      |
| train/                  |             |
|    approx_kl            | 0.015827691 |
|    clip_fraction        | 0.426       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.889       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.06        |
|    n_updates            | 1440        |
|    policy_gradient_loss | 0.000277    |
|    std                  | 0.055       |
|    value_loss           | 0.00435     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 74          |
|    time_elapsed         | 3219        |
|    total_timesteps      | 277500      |
| train/                  |             |
|    approx_kl            | 0.016968627 |
|    clip_fraction        | 0.446       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.052       |
|    n_updates            | 1460        |
|    policy_gradient_loss | 0.00396     |
|    std                  | 0.055       |
|    value_loss           | 0.00438     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 75          |
|    time_elapsed         | 3261        |
|    total_timesteps      | 281250      |
| train/                  |             |
|    approx_kl            | 0.029002132 |
|    clip_fraction        | 0.453       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.884       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0355      |
|    n_updates            | 1480        |
|    policy_gradient_loss | 0.00585     |
|    std                  | 0.055       |
|    value_loss           | 0.00417     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 76          |
|    time_elapsed         | 3303        |
|    total_timesteps      | 285000      |
| train/                  |             |
|    approx_kl            | 0.020662215 |
|    clip_fraction        | 0.462       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.878       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0449      |
|    n_updates            | 1500        |
|    policy_gradient_loss | 0.00351     |
|    std                  | 0.055       |
|    value_loss           | 0.0044      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.613       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 77          |
|    time_elapsed         | 3343        |
|    total_timesteps      | 288750      |
| train/                  |             |
|    approx_kl            | 0.015579319 |
|    clip_fraction        | 0.383       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.88        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0437      |
|    n_updates            | 1520        |
|    policy_gradient_loss | 0.0027      |
|    std                  | 0.055       |
|    value_loss           | 0.00461     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 78          |
|    time_elapsed         | 3384        |
|    total_timesteps      | 292500      |
| train/                  |             |
|    approx_kl            | 0.015477355 |
|    clip_fraction        | 0.398       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.877       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0546      |
|    n_updates            | 1540        |
|    policy_gradient_loss | -0.0015     |
|    std                  | 0.055       |
|    value_loss           | 0.00471     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.617      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 79         |
|    time_elapsed         | 3424       |
|    total_timesteps      | 296250     |
| train/                  |            |
|    approx_kl            | 0.01644957 |
|    clip_fraction        | 0.385      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.876      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0525     |
|    n_updates            | 1560       |
|    policy_gradient_loss | 0.00189    |
|    std                  | 0.055      |
|    value_loss           | 0.00462    |
----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.666       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 80          |
|    time_elapsed         | 3488        |
|    total_timesteps      | 300000      |
| train/                  |             |
|    approx_kl            | 0.019934142 |
|    clip_fraction        | 0.447       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.879       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0457      |
|    n_updates            | 1580        |
|    policy_gradient_loss | 0.0108      |
|    std                  | 0.055       |
|    value_loss           | 0.00483     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.619      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 81         |
|    time_elapsed         | 3529       |
|    total_timesteps      | 303750     |
| train/                  |            |
|    approx_kl            | 0.02919934 |
|    clip_fraction        | 0.477      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.879      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0193     |
|    n_updates            | 1600       |
|    policy_gradient_loss | 0.00255    |
|    std                  | 0.055      |
|    value_loss           | 0.00443    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.621      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 82         |
|    time_elapsed         | 3572       |
|    total_timesteps      | 307500     |
| train/                  |            |
|    approx_kl            | 0.03452865 |
|    clip_fraction        | 0.465      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.887      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0368     |
|    n_updates            | 1620       |
|    policy_gradient_loss | 0.00121    |
|    std                  | 0.055      |
|    value_loss           | 0.00435    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 83          |
|    time_elapsed         | 3613        |
|    total_timesteps      | 311250      |
| train/                  |             |
|    approx_kl            | 0.025824396 |
|    clip_fraction        | 0.455       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.88        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00834     |
|    n_updates            | 1640        |
|    policy_gradient_loss | 0.0041      |
|    std                  | 0.055       |
|    value_loss           | 0.00459     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 84          |
|    time_elapsed         | 3653        |
|    total_timesteps      | 315000      |
| train/                  |             |
|    approx_kl            | 0.020088611 |
|    clip_fraction        | 0.378       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.883       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0492      |
|    n_updates            | 1660        |
|    policy_gradient_loss | 0.00246     |
|    std                  | 0.055       |
|    value_loss           | 0.00407     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.619      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 85         |
|    time_elapsed         | 3693       |
|    total_timesteps      | 318750     |
| train/                  |            |
|    approx_kl            | 0.01283533 |
|    clip_fraction        | 0.414      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.878      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0595     |
|    n_updates            | 1680       |
|    policy_gradient_loss | 0.00752    |
|    std                  | 0.055      |
|    value_loss           | 0.00481    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 86          |
|    time_elapsed         | 3735        |
|    total_timesteps      | 322500      |
| train/                  |             |
|    approx_kl            | 0.036911793 |
|    clip_fraction        | 0.465       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.883       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.00737     |
|    n_updates            | 1700        |
|    policy_gradient_loss | 0.00276     |
|    std                  | 0.055       |
|    value_loss           | 0.00467     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 87          |
|    time_elapsed         | 3774        |
|    total_timesteps      | 326250      |
| train/                  |             |
|    approx_kl            | 0.012392595 |
|    clip_fraction        | 0.433       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.879       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0707      |
|    n_updates            | 1720        |
|    policy_gradient_loss | 0.00132     |
|    std                  | 0.055       |
|    value_loss           | 0.00456     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.621      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 88         |
|    time_elapsed         | 3814       |
|    total_timesteps      | 330000     |
| train/                  |            |
|    approx_kl            | 0.00964796 |
|    clip_fraction        | 0.317      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.882      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0574     |
|    n_updates            | 1740       |
|    policy_gradient_loss | 0.00455    |
|    std                  | 0.055      |
|    value_loss           | 0.00435    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.623       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 89          |
|    time_elapsed         | 3855        |
|    total_timesteps      | 333750      |
| train/                  |             |
|    approx_kl            | 0.016751809 |
|    clip_fraction        | 0.456       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0441      |
|    n_updates            | 1760        |
|    policy_gradient_loss | 0.00727     |
|    std                  | 0.055       |
|    value_loss           | 0.0043      |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.665       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.623       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 90          |
|    time_elapsed         | 3920        |
|    total_timesteps      | 337500      |
| train/                  |             |
|    approx_kl            | 0.031851735 |
|    clip_fraction        | 0.448       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0171      |
|    n_updates            | 1780        |
|    policy_gradient_loss | 0.000171    |
|    std                  | 0.055       |
|    value_loss           | 0.00416     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 91          |
|    time_elapsed         | 3962        |
|    total_timesteps      | 341250      |
| train/                  |             |
|    approx_kl            | 0.041645765 |
|    clip_fraction        | 0.488       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.885       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0509      |
|    n_updates            | 1800        |
|    policy_gradient_loss | -0.000183   |
|    std                  | 0.055       |
|    value_loss           | 0.00443     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 92          |
|    time_elapsed         | 4003        |
|    total_timesteps      | 345000      |
| train/                  |             |
|    approx_kl            | 0.019184284 |
|    clip_fraction        | 0.397       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.885       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0472      |
|    n_updates            | 1820        |
|    policy_gradient_loss | 0.0139      |
|    std                  | 0.055       |
|    value_loss           | 0.00461     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.625      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 93         |
|    time_elapsed         | 4044       |
|    total_timesteps      | 348750     |
| train/                  |            |
|    approx_kl            | 0.05061749 |
|    clip_fraction        | 0.434      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.892      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0153    |
|    n_updates            | 1840       |
|    policy_gradient_loss | -0.00273   |
|    std                  | 0.055      |
|    value_loss           | 0.00399    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.623       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 94          |
|    time_elapsed         | 4085        |
|    total_timesteps      | 352500      |
| train/                  |             |
|    approx_kl            | 0.023109535 |
|    clip_fraction        | 0.467       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.884       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0395      |
|    n_updates            | 1860        |
|    policy_gradient_loss | 0.00297     |
|    std                  | 0.055       |
|    value_loss           | 0.00443     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.62        |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 95          |
|    time_elapsed         | 4127        |
|    total_timesteps      | 356250      |
| train/                  |             |
|    approx_kl            | 0.058007356 |
|    clip_fraction        | 0.512       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0239      |
|    n_updates            | 1880        |
|    policy_gradient_loss | 0.0137      |
|    std                  | 0.055       |
|    value_loss           | 0.00446     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.621      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 96         |
|    time_elapsed         | 4170       |
|    total_timesteps      | 360000     |
| train/                  |            |
|    approx_kl            | 0.02224276 |
|    clip_fraction        | 0.498      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.894      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0333     |
|    n_updates            | 1900       |
|    policy_gradient_loss | 0.00323    |
|    std                  | 0.055      |
|    value_loss           | 0.00425    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.624      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 97         |
|    time_elapsed         | 4211       |
|    total_timesteps      | 363750     |
| train/                  |            |
|    approx_kl            | 0.05841313 |
|    clip_fraction        | 0.479      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.888      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.0253    |
|    n_updates            | 1920       |
|    policy_gradient_loss | 0.00922    |
|    std                  | 0.055      |
|    value_loss           | 0.00372    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.623      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 98         |
|    time_elapsed         | 4253       |
|    total_timesteps      | 367500     |
| train/                  |            |
|    approx_kl            | 0.04059028 |
|    clip_fraction        | 0.44       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.889      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0201     |
|    n_updates            | 1940       |
|    policy_gradient_loss | 0.0119     |
|    std                  | 0.055      |
|    value_loss           | 0.00432    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.625       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 99          |
|    time_elapsed         | 4294        |
|    total_timesteps      | 371250      |
| train/                  |             |
|    approx_kl            | 0.046893902 |
|    clip_fraction        | 0.444       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.893       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0105      |
|    n_updates            | 1960        |
|    policy_gradient_loss | 0.000262    |
|    std                  | 0.055       |
|    value_loss           | 0.00388     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.666       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.625       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 100         |
|    time_elapsed         | 4358        |
|    total_timesteps      | 375000      |
| train/                  |             |
|    approx_kl            | 0.018845625 |
|    clip_fraction        | 0.458       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0314      |
|    n_updates            | 1980        |
|    policy_gradient_loss | 0.00487     |
|    std                  | 0.055       |
|    value_loss           | 0.00414     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 101         |
|    time_elapsed         | 4398        |
|    total_timesteps      | 378750      |
| train/                  |             |
|    approx_kl            | 0.011194302 |
|    clip_fraction        | 0.419       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.884       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0649      |
|    n_updates            | 2000        |
|    policy_gradient_loss | -0.0041     |
|    std                  | 0.055       |
|    value_loss           | 0.00486     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 102         |
|    time_elapsed         | 4439        |
|    total_timesteps      | 382500      |
| train/                  |             |
|    approx_kl            | 0.019168854 |
|    clip_fraction        | 0.435       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.887       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0502      |
|    n_updates            | 2020        |
|    policy_gradient_loss | 0.0038      |
|    std                  | 0.055       |
|    value_loss           | 0.00396     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.627       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 103         |
|    time_elapsed         | 4480        |
|    total_timesteps      | 386250      |
| train/                  |             |
|    approx_kl            | 0.027414057 |
|    clip_fraction        | 0.461       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.892       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0386      |
|    n_updates            | 2040        |
|    policy_gradient_loss | -0.000629   |
|    std                  | 0.055       |
|    value_loss           | 0.00418     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 104         |
|    time_elapsed         | 4520        |
|    total_timesteps      | 390000      |
| train/                  |             |
|    approx_kl            | 0.013229031 |
|    clip_fraction        | 0.384       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.892       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0538      |
|    n_updates            | 2060        |
|    policy_gradient_loss | -0.00323    |
|    std                  | 0.055       |
|    value_loss           | 0.00433     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.627      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 105        |
|    time_elapsed         | 4560       |
|    total_timesteps      | 393750     |
| train/                  |            |
|    approx_kl            | 0.01616866 |
|    clip_fraction        | 0.412      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.889      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0448     |
|    n_updates            | 2080       |
|    policy_gradient_loss | 0.00774    |
|    std                  | 0.055      |
|    value_loss           | 0.0041     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.624       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 106         |
|    time_elapsed         | 4600        |
|    total_timesteps      | 397500      |
| train/                  |             |
|    approx_kl            | 0.043863326 |
|    clip_fraction        | 0.336       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.892       |
|    learning_rate        | 1e-05       |
|    loss                 | -0.0288     |
|    n_updates            | 2100        |
|    policy_gradient_loss | -0.00253    |
|    std                  | 0.055       |
|    value_loss           | 0.00442     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.629       |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 107         |
|    time_elapsed         | 4641        |
|    total_timesteps      | 401250      |
| train/                  |             |
|    approx_kl            | 0.021791711 |
|    clip_fraction        | 0.457       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.889       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0494      |
|    n_updates            | 2120        |
|    policy_gradient_loss | 0.00567     |
|    std                  | 0.055       |
|    value_loss           | 0.0041      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.627      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 108        |
|    time_elapsed         | 4683       |
|    total_timesteps      | 405000     |
| train/                  |            |
|    approx_kl            | 0.06397576 |
|    clip_fraction        | 0.425      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.888      |
|    learning_rate        | 1e-05      |
|    loss                 | -0.017     |
|    n_updates            | 2140       |
|    policy_gradient_loss | 6.41e-05   |
|    std                  | 0.055      |
|    value_loss           | 0.00455    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.622      |
| time/                   |            |
|    fps                  | 86         |
|    iterations           | 109        |
|    time_elapsed         | 4723       |
|    total_timesteps      | 408750     |
| train/                  |            |
|    approx_kl            | 0.03941834 |
|    clip_fraction        | 0.452      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.89       |
|    learning_rate        | 1e-05      |
|    loss                 | 0.00179    |
|    n_updates            | 2160       |
|    policy_gradient_loss | 0.0044     |
|    std                  | 0.055      |
|    value_loss           | 0.00411    |
----------------------------------------
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 5          |
