Logging to ./data/ppo_3l/seed_2
---------------------------------
| rollout/           |          |
|    total_timesteps      | 477250       |
| train/                  |              |
|    approx_kl            | 0.0013162388 |
|    clip_fraction        | 0.00897      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.748        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00256      |
|    n_updates            | 1640         |
|    policy_gradient_loss | -0.00214     |
|    std                  | 0.183        |
|    value_loss           | 0.0122       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.694        |
| time/                   |              |
|    fps                  | 234          |
|    iterations           | 84           |
|    time_elapsed         | 2058         |
|    total_timesteps      | 483000       |
| train/                  |              |
|    approx_kl            | 0.0012037246 |
|    clip_fraction        | 0.00849      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.756        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00179      |
|    n_updates            | 1660         |
|    policy_gradient_loss | -0.00123     |
|    std                  | 0.183        |
|    value_loss           | 0.0113       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.689        |
| time/                   |              |
|    fps                  | 234          |
|    iterations           | 85           |
|    time_elapsed         | 2081         |
|    total_timesteps      | 488750       |
| train/                  |              |
|    approx_kl            | 0.0009527787 |
|    clip_fraction        | 0.0037       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.759        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00055      |
|    n_updates            | 1680         |
|    policy_gradient_loss | -0.00139     |
|    std                  | 0.183        |
|    value_loss           | 0.0117       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.694        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 86           |
|    time_elapsed         | 2103         |
|    total_timesteps      | 494500       |
| train/                  |              |
|    approx_kl            | 0.0011760214 |
|    clip_fraction        | 0.00409      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.768        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00203      |
|    n_updates            | 1700         |
|    policy_gradient_loss | -0.00164     |
|    std                  | 0.183        |
|    value_loss           | 0.0107       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.698        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 87           |
|    time_elapsed         | 2124         |
|    total_timesteps      | 500250       |
| train/                  |              |
|    approx_kl            | 0.0011963091 |
|    clip_fraction        | 0.0058       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.763        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00106     |
|    n_updates            | 1720         |
|    policy_gradient_loss | -0.00103     |
|    std                  | 0.183        |
|    value_loss           | 0.0121       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.693        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 88           |
|    time_elapsed         | 2146         |
|    total_timesteps      | 506000       |
| train/                  |              |
|    approx_kl            | 0.0010427024 |
|    clip_fraction        | 0.00798      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.768        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00417     |
|    n_updates            | 1740         |
|    policy_gradient_loss | -0.00085     |
|    std                  | 0.183        |
|    value_loss           | 0.0111       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.693        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 89           |
|    time_elapsed         | 2168         |
|    total_timesteps      | 511750       |
| train/                  |              |
|    approx_kl            | 0.0008363822 |
|    clip_fraction        | 0.00759      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.773        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00218      |
|    n_updates            | 1760         |
|    policy_gradient_loss | -0.00115     |
|    std                  | 0.183        |
|    value_loss           | 0.01         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.741       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.694       |
| time/                   |             |
|    fps                  | 234         |
|    iterations           | 90          |
|    time_elapsed         | 2211        |
|    total_timesteps      | 517500      |
| train/                  |             |
|    approx_kl            | 0.001248452 |
|    clip_fraction        | 0.00979     |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.9        |
|    explained_variance   | 0.765       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.000857   |
|    n_updates            | 1780        |
|    policy_gradient_loss | -0.00168    |
|    std                  | 0.183       |
|    value_loss           | 0.0111      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.695        |
| time/                   |              |
|    fps                  | 234          |
|    iterations           | 91           |
|    time_elapsed         | 2233         |
|    total_timesteps      | 523250       |
| train/                  |              |
|    approx_kl            | 0.0012454515 |
|    clip_fraction        | 0.00643      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.769        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00144     |
|    n_updates            | 1800         |
|    policy_gradient_loss | -0.00132     |
|    std                  | 0.183        |
|    value_loss           | 0.0112       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.696        |
| time/                   |              |
|    fps                  | 234          |
|    iterations           | 92           |
|    time_elapsed         | 2254         |
|    total_timesteps      | 529000       |
| train/                  |              |
|    approx_kl            | 0.0014906385 |
|    clip_fraction        | 0.00826      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.776        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0102      |
|    n_updates            | 1820         |
|    policy_gradient_loss | -0.000639    |
|    std                  | 0.183        |
|    value_loss           | 0.0103       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.695        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 93           |
|    time_elapsed         | 2275         |
|    total_timesteps      | 534750       |
| train/                  |              |
|    approx_kl            | 0.0010905763 |
|    clip_fraction        | 0.00462      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.775        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00627      |
|    n_updates            | 1840         |
|    policy_gradient_loss | -0.0011      |
|    std                  | 0.183        |
|    value_loss           | 0.0109       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.698        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 94           |
|    time_elapsed         | 2298         |
|    total_timesteps      | 540500       |
| train/                  |              |
|    approx_kl            | 0.0013556601 |
|    clip_fraction        | 0.00998      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.779        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00482     |
|    n_updates            | 1860         |
|    policy_gradient_loss | -0.00122     |
|    std                  | 0.183        |
|    value_loss           | 0.0103       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.694        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 95           |
|    time_elapsed         | 2319         |
|    total_timesteps      | 546250       |
| train/                  |              |
|    approx_kl            | 0.0011985758 |
|    clip_fraction        | 0.0115       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.782        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0042      |
|    n_updates            | 1880         |
|    policy_gradient_loss | -0.000636    |
|    std                  | 0.183        |
|    value_loss           | 0.0107       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.701        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 96           |
|    time_elapsed         | 2341         |
|    total_timesteps      | 552000       |
| train/                  |              |
|    approx_kl            | 0.0011565458 |
|    clip_fraction        | 0.00423      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.774        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.000332     |
|    n_updates            | 1900         |
|    policy_gradient_loss | -0.000653    |
|    std                  | 0.183        |
|    value_loss           | 0.0106       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.701       |
| time/                   |             |
|    fps                  | 236         |
|    iterations           | 97          |
|    time_elapsed         | 2362        |
|    total_timesteps      | 557750      |
| train/                  |             |
|    approx_kl            | 0.001025583 |
|    clip_fraction        | 0.0114      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.9        |
|    explained_variance   | 0.781       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.000925   |
|    n_updates            | 1920        |
|    policy_gradient_loss | -0.00154    |
|    std                  | 0.183       |
|    value_loss           | 0.0102      |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.692         |
| time/                   |               |
|    fps                  | 236           |
|    iterations           | 98            |
|    time_elapsed         | 2385          |
|    total_timesteps      | 563500        |
| train/                  |               |
|    approx_kl            | 0.00071132946 |
|    clip_fraction        | 0.00318       |
|    clip_range           | 0.1           |
|    entropy_loss         | -5.9          |
|    explained_variance   | 0.776         |
|    learning_rate        | 5e-06         |
|    loss                 | 0.00239       |
|    n_updates            | 1940          |
|    policy_gradient_loss | -0.00122      |
|    std                  | 0.183         |
|    value_loss           | 0.0105        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.698        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 99           |
|    time_elapsed         | 2407         |
|    total_timesteps      | 569250       |
| train/                  |              |
|    approx_kl            | 0.0013794047 |
|    clip_fraction        | 0.00841      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.784        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00093     |
|    n_updates            | 1960         |
|    policy_gradient_loss | -0.000381    |
|    std                  | 0.183        |
|    value_loss           | 0.0101       |
------------------------------------------
-------------------------------------------
| eval/                   |               |
|    mean_ep_length       | 5             |
|    mean_reward          | 0.758         |
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.698         |
| time/                   |               |
|    fps                  | 234           |
|    iterations           | 100           |
|    time_elapsed         | 2448          |
|    total_timesteps      | 575000        |
| train/                  |               |
|    approx_kl            | 0.00082833954 |
|    clip_fraction        | 0.00391       |
|    clip_range           | 0.1           |
|    entropy_loss         | -5.9          |
|    explained_variance   | 0.78          |
|    learning_rate        | 5e-06         |
|    loss                 | -0.00233      |
|    n_updates            | 1980          |
|    policy_gradient_loss | -0.000774     |
|    std                  | 0.183         |
|    value_loss           | 0.0108        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.694        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 101          |
|    time_elapsed         | 2470         |
|    total_timesteps      | 580750       |
| train/                  |              |
|    approx_kl            | 0.0013132497 |
|    clip_fraction        | 0.0087       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.787        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.000222     |
|    n_updates            | 2000         |
|    policy_gradient_loss | -0.00288     |
|    std                  | 0.183        |
|    value_loss           | 0.0112       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.701         |
| time/                   |               |
|    fps                  | 235           |
|    iterations           | 102           |
|    time_elapsed         | 2491          |
|    total_timesteps      | 586500        |
| train/                  |               |
|    approx_kl            | 0.00089889154 |
|    clip_fraction        | 0.0036        |
|    clip_range           | 0.1           |
|    entropy_loss         | -5.9          |
|    explained_variance   | 0.78          |
|    learning_rate        | 5e-06         |
|    loss                 | 0.00159       |
|    n_updates            | 2020          |
|    policy_gradient_loss | -0.000258     |
|    std                  | 0.183         |
|    value_loss           | 0.011         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.698        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 103          |
|    time_elapsed         | 2513         |
|    total_timesteps      | 592250       |
| train/                  |              |
|    approx_kl            | 0.0010971491 |
|    clip_fraction        | 0.00884      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.789        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00133      |
|    n_updates            | 2040         |
|    policy_gradient_loss | -0.00069     |
|    std                  | 0.183        |
|    value_loss           | 0.0104       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.698        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 104          |
|    time_elapsed         | 2534         |
|    total_timesteps      | 598000       |
| train/                  |              |
|    approx_kl            | 0.0009276139 |
|    clip_fraction        | 0.0103       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.784        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00388      |
|    n_updates            | 2060         |
|    policy_gradient_loss | -0.00217     |
|    std                  | 0.183        |
|    value_loss           | 0.0108       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.698        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 105          |
|    time_elapsed         | 2555         |
|    total_timesteps      | 603750       |
| train/                  |              |
|    approx_kl            | 0.0013358445 |
|    clip_fraction        | 0.0155       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.792        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.000656    |
|    n_updates            | 2080         |
|    policy_gradient_loss | -0.000548    |
|    std                  | 0.183        |
|    value_loss           | 0.0105       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.705        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 106          |
|    time_elapsed         | 2579         |
|    total_timesteps      | 609500       |
| train/                  |              |
|    approx_kl            | 0.0012083112 |
|    clip_fraction        | 0.00953      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.797        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00436      |
|    n_updates            | 2100         |
|    policy_gradient_loss | -0.00155     |
|    std                  | 0.183        |
|    value_loss           | 0.0104       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.704        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 107          |
|    time_elapsed         | 2601         |
|    total_timesteps      | 615250       |
| train/                  |              |
|    approx_kl            | 0.0010778374 |
|    clip_fraction        | 0.0111       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.787        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00612      |
|    n_updates            | 2120         |
|    policy_gradient_loss | -0.000856    |
|    std                  | 0.183        |
|    value_loss           | 0.00988      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.705        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 108          |
|    time_elapsed         | 2622         |
|    total_timesteps      | 621000       |
| train/                  |              |
|    approx_kl            | 0.0011820801 |
|    clip_fraction        | 0.00659      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.792        |
|    learning_rate        | 5e-06        |
|    loss                 | -9.78e-05    |
|    n_updates            | 2140         |
|    policy_gradient_loss | -0.00121     |
|    std                  | 0.183        |
|    value_loss           | 0.01         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.704       |
| time/                   |             |
|    fps                  | 237         |
|    iterations           | 109         |
|    time_elapsed         | 2644        |
|    total_timesteps      | 626750      |
| train/                  |             |
|    approx_kl            | 0.001158821 |
|    clip_fraction        | 0.00339     |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.9        |
|    explained_variance   | 0.792       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.000287   |
|    n_updates            | 2160        |
|    policy_gradient_loss | -0.000802   |
|    std                  | 0.183       |
|    value_loss           | 0.00972     |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.763        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.705        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 110          |
|    time_elapsed         | 2685         |
|    total_timesteps      | 632500       |
| train/                  |              |
|    approx_kl            | 0.0008283946 |
|    clip_fraction        | 0.00559      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.805        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00255      |
|    n_updates            | 2180         |
|    policy_gradient_loss | -0.00175     |
|    std                  | 0.183        |
|    value_loss           | 0.00931      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.705        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 111          |
|    time_elapsed         | 2708         |
|    total_timesteps      | 638250       |
| train/                  |              |
|    approx_kl            | 0.0011809195 |
|    clip_fraction        | 0.0104       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.795        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00294     |
|    n_updates            | 2200         |
|    policy_gradient_loss | -0.000445    |
|    std                  | 0.183        |
|    value_loss           | 0.0101       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.704        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 112          |
|    time_elapsed         | 2731         |
|    total_timesteps      | 644000       |
| train/                  |              |
|    approx_kl            | 0.0011855402 |
|    clip_fraction        | 0.00976      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.797        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.000641     |
|    n_updates            | 2220         |
|    policy_gradient_loss | -0.000772    |
|    std                  | 0.183        |
|    value_loss           | 0.00915      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.701        |
| time/                   |              |
|    fps                  | 235          |
|    iterations           | 113          |
|    time_elapsed         | 2753         |
|    total_timesteps      | 649750       |
| train/                  |              |
|    approx_kl            | 0.0011147417 |
|    clip_fraction        | 0.0112       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.799        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0027       |
|    n_updates            | 2240         |
|    policy_gradient_loss | -0.00132     |
|    std                  | 0.183        |
|    value_loss           | 0.0104       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.701        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 114          |
|    time_elapsed         | 2774         |
|    total_timesteps      | 655500       |
| train/                  |              |
|    approx_kl            | 0.0013100194 |
|    clip_fraction        | 0.011        |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.792        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00089     |
|    n_updates            | 2260         |
|    policy_gradient_loss | -0.000932    |
|    std                  | 0.183        |
|    value_loss           | 0.00993      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.708        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 115          |
|    time_elapsed         | 2795         |
|    total_timesteps      | 661250       |
| train/                  |              |
|    approx_kl            | 0.0010750004 |
|    clip_fraction        | 0.00683      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.8          |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00114     |
|    n_updates            | 2280         |
|    policy_gradient_loss | -0.00228     |
|    std                  | 0.183        |
|    value_loss           | 0.00974      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.709       |
| time/                   |             |
|    fps                  | 236         |
|    iterations           | 116         |
|    time_elapsed         | 2817        |
|    total_timesteps      | 667000      |
| train/                  |             |
|    approx_kl            | 0.001144421 |
|    clip_fraction        | 0.0107      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.9        |
|    explained_variance   | 0.801       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.00116     |
|    n_updates            | 2300        |
|    policy_gradient_loss | -0.000871   |
|    std                  | 0.183       |
|    value_loss           | 0.00987     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.705       |
| time/                   |             |
|    fps                  | 236         |
|    iterations           | 117         |
|    time_elapsed         | 2838        |
|    total_timesteps      | 672750      |
| train/                  |             |
|    approx_kl            | 0.000858818 |
|    clip_fraction        | 0.00566     |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.9        |
|    explained_variance   | 0.802       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.0058      |
|    n_updates            | 2320        |
|    policy_gradient_loss | -0.00146    |
|    std                  | 0.183       |
|    value_loss           | 0.01        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.707        |
| time/                   |              |
|    fps                  | 237          |
|    iterations           | 118          |
|    time_elapsed         | 2859         |
|    total_timesteps      | 678500       |
| train/                  |              |
|    approx_kl            | 0.0012966453 |
|    clip_fraction        | 0.00812      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.8          |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00346     |
|    n_updates            | 2340         |
|    policy_gradient_loss | -0.00111     |
|    std                  | 0.183        |
|    value_loss           | 0.0104       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.708        |
| time/                   |              |
|    fps                  | 237          |
|    iterations           | 119          |
|    time_elapsed         | 2880         |
|    total_timesteps      | 684250       |
| train/                  |              |
|    approx_kl            | 0.0010670419 |
|    clip_fraction        | 0.00667      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.808        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00459      |
|    n_updates            | 2360         |
|    policy_gradient_loss | -0.00144     |
|    std                  | 0.183        |
|    value_loss           | 0.00933      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.762        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.706        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 120          |
|    time_elapsed         | 2922         |
|    total_timesteps      | 690000       |
| train/                  |              |
|    approx_kl            | 0.0010073845 |
|    clip_fraction        | 0.00593      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.815        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00239      |
|    n_updates            | 2380         |
|    policy_gradient_loss | -0.00168     |
|    std                  | 0.183        |
|    value_loss           | 0.00856      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.712        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 121          |
|    time_elapsed         | 2943         |
|    total_timesteps      | 695750       |
| train/                  |              |
|    approx_kl            | 0.0017815552 |
|    clip_fraction        | 0.0125       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.807        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0016      |
|    n_updates            | 2400         |
|    policy_gradient_loss | -0.000662    |
|    std                  | 0.183        |
|    value_loss           | 0.00988      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.711        |
| time/                   |              |
|    fps                  | 236          |
|    iterations           | 122          |
|    time_elapsed         | 2964         |
|    total_timesteps      | 701500       |
| train/                  |              |
|    approx_kl            | 0.0013114274 |
|    clip_fraction        | 0.0108       |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.807        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00265      |
|    n_updates            | 2420         |
|    policy_gradient_loss | -0.000138    |
|    std                  | 0.183        |
|    value_loss           | 0.00998      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.703       |
| time/                   |             |
|    fps                  | 236         |
|    iterations           | 123         |
|    time_elapsed         | 2986        |
|    total_timesteps      | 707250      |
| train/                  |             |
|    approx_kl            | 0.000931731 |
|    clip_fraction        | 0.00429     |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.9        |
|    explained_variance   | 0.814       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.00382     |
|    n_updates            | 2440        |
|    policy_gradient_loss | -0.00147    |
|    std                  | 0.183       |
|    value_loss           | 0.00978     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.71         |
| time/                   |              |
|    fps                  | 237          |
|    iterations           | 124          |
|    time_elapsed         | 3008         |
|    total_timesteps      | 713000       |
| train/                  |              |
|    approx_kl            | 0.0014295516 |
|    clip_fraction        | 0.013        |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.821        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.000253     |
|    n_updates            | 2460         |
|    policy_gradient_loss | -0.000711    |
|    std                  | 0.183        |
|    value_loss           | 0.00856      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.709        |
| time/                   |              |
|    fps                  | 237          |
|    iterations           | 125          |
|    time_elapsed         | 3029         |
|    total_timesteps      | 718750       |
| train/                  |              |
|    approx_kl            | 0.0013109694 |
|    clip_fraction        | 0.00738      |
|    clip_range           | 0.1          |
|    entropy_loss         | -5.9         |
|    explained_variance   | 0.812        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00228     |
|    n_updates            | 2480         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.183        |
|    value_loss           | 0.0088       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.711       |
| time/                   |             |
|    fps                  | 237         |
|    iterations           | 126         |
|    time_elapsed         | 3050        |
|    total_timesteps      | 724500      |
| train/                  |             |
|    approx_kl            | 0.001453233 |
|    clip_fraction        | 0.0102      |
|    clip_range           | 0.1         |
|    entropy_loss         | -5.9        |
|    explained_variance   | 0.814       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.00554    |
|    n_updates            | 2500        |
|    policy_gradient_loss | -0.00112    |
|    std                  | 0.183       |
|    value_loss           | 0.00937     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
