Logging to ./data/ppo_1l/seed_2
---------------------------------
| rollout/           |          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.29         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.042        |
|    n_updates            | 1260         |
|    policy_gradient_loss | -0.00392     |
|    std                  | 0.055        |
|    value_loss           | 0.0324       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.7         |
| time/                   |             |
|    fps                  | 65          |
|    iterations           | 65          |
|    time_elapsed         | 4979        |
|    total_timesteps      | 325000      |
| train/                  |             |
|    approx_kl            | 0.001414563 |
|    clip_fraction        | 0.0197      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.321       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0377      |
|    n_updates            | 1280        |
|    policy_gradient_loss | -0.00399    |
|    std                  | 0.055       |
|    value_loss           | 0.0309      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.699       |
| time/                   |             |
|    fps                  | 65          |
|    iterations           | 66          |
|    time_elapsed         | 5051        |
|    total_timesteps      | 330000      |
| train/                  |             |
|    approx_kl            | 0.001474465 |
|    clip_fraction        | 0.0162      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.282       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0365      |
|    n_updates            | 1300        |
|    policy_gradient_loss | -0.00438    |
|    std                  | 0.055       |
|    value_loss           | 0.0328      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.701        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 67           |
|    time_elapsed         | 5122         |
|    total_timesteps      | 335000       |
| train/                  |              |
|    approx_kl            | 0.0012952304 |
|    clip_fraction        | 0.015        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.319        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0358       |
|    n_updates            | 1320         |
|    policy_gradient_loss | -0.00386     |
|    std                  | 0.055        |
|    value_loss           | 0.0313       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.703        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 68           |
|    time_elapsed         | 5194         |
|    total_timesteps      | 340000       |
| train/                  |              |
|    approx_kl            | 0.0013296336 |
|    clip_fraction        | 0.0155       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.319        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0412       |
|    n_updates            | 1340         |
|    policy_gradient_loss | -0.0038      |
|    std                  | 0.055        |
|    value_loss           | 0.0311       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.702        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 69           |
|    time_elapsed         | 5265         |
|    total_timesteps      | 345000       |
| train/                  |              |
|    approx_kl            | 0.0012942901 |
|    clip_fraction        | 0.00961      |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.325        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.038        |
|    n_updates            | 1360         |
|    policy_gradient_loss | -0.00341     |
|    std                  | 0.055        |
|    value_loss           | 0.0308       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.759        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.7          |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 70           |
|    time_elapsed         | 5355         |
|    total_timesteps      | 350000       |
| train/                  |              |
|    approx_kl            | 0.0012225572 |
|    clip_fraction        | 0.0126       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.371        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0439       |
|    n_updates            | 1380         |
|    policy_gradient_loss | -0.00343     |
|    std                  | 0.055        |
|    value_loss           | 0.029        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.705        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 71           |
|    time_elapsed         | 5427         |
|    total_timesteps      | 355000       |
| train/                  |              |
|    approx_kl            | 0.0012815519 |
|    clip_fraction        | 0.0166       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.371        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0384       |
|    n_updates            | 1400         |
|    policy_gradient_loss | -0.00384     |
|    std                  | 0.055        |
|    value_loss           | 0.0288       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.703        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 72           |
|    time_elapsed         | 5498         |
|    total_timesteps      | 360000       |
| train/                  |              |
|    approx_kl            | 0.0017443727 |
|    clip_fraction        | 0.0287       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.372        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0351       |
|    n_updates            | 1420         |
|    policy_gradient_loss | -0.00508     |
|    std                  | 0.055        |
|    value_loss           | 0.0289       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.706        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 73           |
|    time_elapsed         | 5570         |
|    total_timesteps      | 365000       |
| train/                  |              |
|    approx_kl            | 0.0011798486 |
|    clip_fraction        | 0.0168       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.386        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0414       |
|    n_updates            | 1440         |
|    policy_gradient_loss | -0.00375     |
|    std                  | 0.055        |
|    value_loss           | 0.0282       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.7        |
| time/                   |            |
|    fps                  | 65         |
|    iterations           | 74         |
|    time_elapsed         | 5641       |
|    total_timesteps      | 370000     |
| train/                  |            |
|    approx_kl            | 0.00154742 |
|    clip_fraction        | 0.0187     |
|    clip_range           | 0.1        |
|    entropy_loss         | -31.1      |
|    explained_variance   | 0.396      |
|    learning_rate        | 1e-06      |
|    loss                 | 0.0345     |
|    n_updates            | 1460       |
|    policy_gradient_loss | -0.00409   |
|    std                  | 0.055      |
|    value_loss           | 0.0278     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.697        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 75           |
|    time_elapsed         | 5713         |
|    total_timesteps      | 375000       |
| train/                  |              |
|    approx_kl            | 0.0015680781 |
|    clip_fraction        | 0.0241       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.424        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0366       |
|    n_updates            | 1480         |
|    policy_gradient_loss | -0.0041      |
|    std                  | 0.055        |
|    value_loss           | 0.0266       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.7          |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 76           |
|    time_elapsed         | 5785         |
|    total_timesteps      | 380000       |
| train/                  |              |
|    approx_kl            | 0.0015446523 |
|    clip_fraction        | 0.031        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.41         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0358       |
|    n_updates            | 1500         |
|    policy_gradient_loss | -0.00438     |
|    std                  | 0.055        |
|    value_loss           | 0.0271       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.702        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 77           |
|    time_elapsed         | 5856         |
|    total_timesteps      | 385000       |
| train/                  |              |
|    approx_kl            | 0.0015727881 |
|    clip_fraction        | 0.0232       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.414        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0373       |
|    n_updates            | 1520         |
|    policy_gradient_loss | -0.00415     |
|    std                  | 0.055        |
|    value_loss           | 0.027        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.704        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 78           |
|    time_elapsed         | 5928         |
|    total_timesteps      | 390000       |
| train/                  |              |
|    approx_kl            | 0.0014853282 |
|    clip_fraction        | 0.0172       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.448        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0322       |
|    n_updates            | 1540         |
|    policy_gradient_loss | -0.00408     |
|    std                  | 0.055        |
|    value_loss           | 0.0255       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.703        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 79           |
|    time_elapsed         | 6000         |
|    total_timesteps      | 395000       |
| train/                  |              |
|    approx_kl            | 0.0012563916 |
|    clip_fraction        | 0.0182       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.433        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0402       |
|    n_updates            | 1560         |
|    policy_gradient_loss | -0.0037      |
|    std                  | 0.055        |
|    value_loss           | 0.0263       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.77         |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.705        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 80           |
|    time_elapsed         | 6091         |
|    total_timesteps      | 400000       |
| train/                  |              |
|    approx_kl            | 0.0015946613 |
|    clip_fraction        | 0.0275       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.451        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0345       |
|    n_updates            | 1580         |
|    policy_gradient_loss | -0.00449     |
|    std                  | 0.055        |
|    value_loss           | 0.0253       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.707       |
| time/                   |             |
|    fps                  | 65          |
|    iterations           | 81          |
|    time_elapsed         | 6162        |
|    total_timesteps      | 405000      |
| train/                  |             |
|    approx_kl            | 0.001800959 |
|    clip_fraction        | 0.042       |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.466       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0359      |
|    n_updates            | 1600        |
|    policy_gradient_loss | -0.00474    |
|    std                  | 0.055       |
|    value_loss           | 0.0249      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.708        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 82           |
|    time_elapsed         | 6233         |
|    total_timesteps      | 410000       |
| train/                  |              |
|    approx_kl            | 0.0015694556 |
|    clip_fraction        | 0.0263       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.497        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0349       |
|    n_updates            | 1620         |
|    policy_gradient_loss | -0.0046      |
|    std                  | 0.055        |
|    value_loss           | 0.0233       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.703        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 83           |
|    time_elapsed         | 6305         |
|    total_timesteps      | 415000       |
| train/                  |              |
|    approx_kl            | 0.0012035569 |
|    clip_fraction        | 0.00982      |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.491        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0334       |
|    n_updates            | 1640         |
|    policy_gradient_loss | -0.0039      |
|    std                  | 0.055        |
|    value_loss           | 0.0237       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.706        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 84           |
|    time_elapsed         | 6377         |
|    total_timesteps      | 420000       |
| train/                  |              |
|    approx_kl            | 0.0011587618 |
|    clip_fraction        | 0.0126       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.493        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0364       |
|    n_updates            | 1660         |
|    policy_gradient_loss | -0.00344     |
|    std                  | 0.055        |
|    value_loss           | 0.0236       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.704       |
| time/                   |             |
|    fps                  | 65          |
|    iterations           | 85          |
|    time_elapsed         | 6449        |
|    total_timesteps      | 425000      |
| train/                  |             |
|    approx_kl            | 0.001473052 |
|    clip_fraction        | 0.0214      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.502       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0349      |
|    n_updates            | 1680        |
|    policy_gradient_loss | -0.00391    |
|    std                  | 0.055       |
|    value_loss           | 0.0233      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.708        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 86           |
|    time_elapsed         | 6520         |
|    total_timesteps      | 430000       |
| train/                  |              |
|    approx_kl            | 0.0020625503 |
|    clip_fraction        | 0.0413       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.496        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0311       |
|    n_updates            | 1700         |
|    policy_gradient_loss | -0.00595     |
|    std                  | 0.055        |
|    value_loss           | 0.0235       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.713        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 87           |
|    time_elapsed         | 6591         |
|    total_timesteps      | 435000       |
| train/                  |              |
|    approx_kl            | 0.0015545832 |
|    clip_fraction        | 0.0298       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.534        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0361       |
|    n_updates            | 1720         |
|    policy_gradient_loss | -0.00427     |
|    std                  | 0.055        |
|    value_loss           | 0.0219       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.707        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 88           |
|    time_elapsed         | 6663         |
|    total_timesteps      | 440000       |
| train/                  |              |
|    approx_kl            | 0.0018261811 |
|    clip_fraction        | 0.0298       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.53         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0346       |
|    n_updates            | 1740         |
|    policy_gradient_loss | -0.00419     |
|    std                  | 0.055        |
|    value_loss           | 0.0221       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.71        |
| time/                   |             |
|    fps                  | 66          |
|    iterations           | 89          |
|    time_elapsed         | 6734        |
|    total_timesteps      | 445000      |
| train/                  |             |
|    approx_kl            | 0.001496689 |
|    clip_fraction        | 0.0176      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.542       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0323      |
|    n_updates            | 1760        |
|    policy_gradient_loss | -0.00391    |
|    std                  | 0.055       |
|    value_loss           | 0.0216      |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.779        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.71         |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 90           |
|    time_elapsed         | 6825         |
|    total_timesteps      | 450000       |
| train/                  |              |
|    approx_kl            | 0.0018783526 |
|    clip_fraction        | 0.0345       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.555        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0294       |
|    n_updates            | 1780         |
|    policy_gradient_loss | -0.00498     |
|    std                  | 0.055        |
|    value_loss           | 0.021        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.708        |
| time/                   |              |
|    fps                  | 65           |
|    iterations           | 91           |
|    time_elapsed         | 6896         |
|    total_timesteps      | 455000       |
| train/                  |              |
|    approx_kl            | 0.0015358697 |
|    clip_fraction        | 0.021        |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.552        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0355       |
|    n_updates            | 1800         |
|    policy_gradient_loss | -0.00424     |
|    std                  | 0.055        |
|    value_loss           | 0.0211       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.706        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 92           |
|    time_elapsed         | 6968         |
|    total_timesteps      | 460000       |
| train/                  |              |
|    approx_kl            | 0.0013234223 |
|    clip_fraction        | 0.0199       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.565        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0313       |
|    n_updates            | 1820         |
|    policy_gradient_loss | -0.00426     |
|    std                  | 0.055        |
|    value_loss           | 0.0205       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.712        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 93           |
|    time_elapsed         | 7039         |
|    total_timesteps      | 465000       |
| train/                  |              |
|    approx_kl            | 0.0014448871 |
|    clip_fraction        | 0.0226       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.574        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0357       |
|    n_updates            | 1840         |
|    policy_gradient_loss | -0.00435     |
|    std                  | 0.055        |
|    value_loss           | 0.0201       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.709        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 94           |
|    time_elapsed         | 7111         |
|    total_timesteps      | 470000       |
| train/                  |              |
|    approx_kl            | 0.0016697254 |
|    clip_fraction        | 0.0234       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.581        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0316       |
|    n_updates            | 1860         |
|    policy_gradient_loss | -0.00429     |
|    std                  | 0.055        |
|    value_loss           | 0.0199       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.712        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 95           |
|    time_elapsed         | 7183         |
|    total_timesteps      | 475000       |
| train/                  |              |
|    approx_kl            | 0.0018344732 |
|    clip_fraction        | 0.0469       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.584        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0324       |
|    n_updates            | 1880         |
|    policy_gradient_loss | -0.00521     |
|    std                  | 0.055        |
|    value_loss           | 0.0197       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.715        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 96           |
|    time_elapsed         | 7255         |
|    total_timesteps      | 480000       |
| train/                  |              |
|    approx_kl            | 0.0015760979 |
|    clip_fraction        | 0.0291       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.576        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0366       |
|    n_updates            | 1900         |
|    policy_gradient_loss | -0.00457     |
|    std                  | 0.055        |
|    value_loss           | 0.02         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.705       |
| time/                   |             |
|    fps                  | 66          |
|    iterations           | 97          |
|    time_elapsed         | 7326        |
|    total_timesteps      | 485000      |
| train/                  |             |
|    approx_kl            | 0.001959491 |
|    clip_fraction        | 0.0435      |
|    clip_range           | 0.1         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.599       |
|    learning_rate        | 1e-06       |
|    loss                 | 0.0284      |
|    n_updates            | 1920        |
|    policy_gradient_loss | -0.00511    |
|    std                  | 0.055       |
|    value_loss           | 0.0192      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.718        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 98           |
|    time_elapsed         | 7398         |
|    total_timesteps      | 490000       |
| train/                  |              |
|    approx_kl            | 0.0014075265 |
|    clip_fraction        | 0.0191       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.606        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0329       |
|    n_updates            | 1940         |
|    policy_gradient_loss | -0.00385     |
|    std                  | 0.055        |
|    value_loss           | 0.0187       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.717        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 99           |
|    time_elapsed         | 7470         |
|    total_timesteps      | 495000       |
| train/                  |              |
|    approx_kl            | 0.0014828382 |
|    clip_fraction        | 0.0166       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.589        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0336       |
|    n_updates            | 1960         |
|    policy_gradient_loss | -0.00365     |
|    std                  | 0.055        |
|    value_loss           | 0.0196       |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.786        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.72         |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 100          |
|    time_elapsed         | 7561         |
|    total_timesteps      | 500000       |
| train/                  |              |
|    approx_kl            | 0.0016849047 |
|    clip_fraction        | 0.0333       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.606        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0302       |
|    n_updates            | 1980         |
|    policy_gradient_loss | -0.00477     |
|    std                  | 0.055        |
|    value_loss           | 0.0187       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.722        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 101          |
|    time_elapsed         | 7632         |
|    total_timesteps      | 505000       |
| train/                  |              |
|    approx_kl            | 0.0013568641 |
|    clip_fraction        | 0.0241       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.598        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0345       |
|    n_updates            | 2000         |
|    policy_gradient_loss | -0.00419     |
|    std                  | 0.055        |
|    value_loss           | 0.0192       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.717        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 102          |
|    time_elapsed         | 7704         |
|    total_timesteps      | 510000       |
| train/                  |              |
|    approx_kl            | 0.0014059384 |
|    clip_fraction        | 0.0244       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.606        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.034        |
|    n_updates            | 2020         |
|    policy_gradient_loss | -0.00415     |
|    std                  | 0.055        |
|    value_loss           | 0.0189       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.718        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 103          |
|    time_elapsed         | 7776         |
|    total_timesteps      | 515000       |
| train/                  |              |
|    approx_kl            | 0.0012165535 |
|    clip_fraction        | 0.0125       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.639        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0356       |
|    n_updates            | 2040         |
|    policy_gradient_loss | -0.00369     |
|    std                  | 0.055        |
|    value_loss           | 0.0174       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.718        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 104          |
|    time_elapsed         | 7847         |
|    total_timesteps      | 520000       |
| train/                  |              |
|    approx_kl            | 0.0018884657 |
|    clip_fraction        | 0.0314       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.626        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0356       |
|    n_updates            | 2060         |
|    policy_gradient_loss | -0.00407     |
|    std                  | 0.055        |
|    value_loss           | 0.0179       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.716        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 105          |
|    time_elapsed         | 7918         |
|    total_timesteps      | 525000       |
| train/                  |              |
|    approx_kl            | 0.0014091493 |
|    clip_fraction        | 0.0305       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.638        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0298       |
|    n_updates            | 2080         |
|    policy_gradient_loss | -0.00407     |
|    std                  | 0.055        |
|    value_loss           | 0.0174       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.714        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 106          |
|    time_elapsed         | 7990         |
|    total_timesteps      | 530000       |
| train/                  |              |
|    approx_kl            | 0.0014998246 |
|    clip_fraction        | 0.0198       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.618        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0324       |
|    n_updates            | 2100         |
|    policy_gradient_loss | -0.00405     |
|    std                  | 0.055        |
|    value_loss           | 0.0184       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.719        |
| time/                   |              |
|    fps                  | 66           |
|    iterations           | 107          |
|    time_elapsed         | 8061         |
|    total_timesteps      | 535000       |
| train/                  |              |
|    approx_kl            | 0.0016236642 |
|    clip_fraction        | 0.0399       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | 0.635        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0346       |
|    n_updates            | 2120         |
|    policy_gradient_loss | -0.00497     |
|    std                  | 0.055        |
|    value_loss           | 0.0176       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.718       |
| time/                   |             |
|    fps                  | 66          |
|    iterations           | 108         |
|    time_elapsed         | 8133        |
|    total_timesteps      | 540000      |
