Logging to ./data/ppo_1l/seed_3
---------------------------------
| rollout/           |          |
|    fps                  | 11          |
|    iterations           | 69          |
|    time_elapsed         | 15634       |
|    total_timesteps      | 172500      |
| train/                  |             |
|    approx_kl            | 0.008640158 |
|    clip_fraction        | 0.416       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.7       |
|    explained_variance   | 0.875       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.048       |
|    n_updates            | 1360        |
|    policy_gradient_loss | -0.0392     |
|    std                  | 0.0551      |
|    value_loss           | 0.00411     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.665       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.613       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 70          |
|    time_elapsed         | 15880       |
|    total_timesteps      | 175000      |
| train/                  |             |
|    approx_kl            | 0.008809443 |
|    clip_fraction        | 0.389       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.7       |
|    explained_variance   | 0.873       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0493      |
|    n_updates            | 1380        |
|    policy_gradient_loss | -0.0379     |
|    std                  | 0.0551      |
|    value_loss           | 0.00418     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.615       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 71          |
|    time_elapsed         | 16104       |
|    total_timesteps      | 177500      |
| train/                  |             |
|    approx_kl            | 0.007871698 |
|    clip_fraction        | 0.377       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.7       |
|    explained_variance   | 0.882       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0466      |
|    n_updates            | 1400        |
|    policy_gradient_loss | -0.0369     |
|    std                  | 0.0551      |
|    value_loss           | 0.00387     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.615        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 72           |
|    time_elapsed         | 16328        |
|    total_timesteps      | 180000       |
| train/                  |              |
|    approx_kl            | 0.0086394865 |
|    clip_fraction        | 0.371        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.874        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0537       |
|    n_updates            | 1420         |
|    policy_gradient_loss | -0.0363      |
|    std                  | 0.0551       |
|    value_loss           | 0.00416      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 73          |
|    time_elapsed         | 16551       |
|    total_timesteps      | 182500      |
| train/                  |             |
|    approx_kl            | 0.008531706 |
|    clip_fraction        | 0.403       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.882       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0461      |
|    n_updates            | 1440        |
|    policy_gradient_loss | -0.038      |
|    std                  | 0.055       |
|    value_loss           | 0.00387     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 74          |
|    time_elapsed         | 16776       |
|    total_timesteps      | 185000      |
| train/                  |             |
|    approx_kl            | 0.007365689 |
|    clip_fraction        | 0.397       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0514      |
|    n_updates            | 1460        |
|    policy_gradient_loss | -0.0368     |
|    std                  | 0.0551      |
|    value_loss           | 0.00393     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 75          |
|    time_elapsed         | 17002       |
|    total_timesteps      | 187500      |
| train/                  |             |
|    approx_kl            | 0.008097539 |
|    clip_fraction        | 0.419       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.88        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.047       |
|    n_updates            | 1480        |
|    policy_gradient_loss | -0.0392     |
|    std                  | 0.055       |
|    value_loss           | 0.00396     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 76          |
|    time_elapsed         | 17227       |
|    total_timesteps      | 190000      |
| train/                  |             |
|    approx_kl            | 0.009116631 |
|    clip_fraction        | 0.393       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.877       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0467      |
|    n_updates            | 1500        |
|    policy_gradient_loss | -0.0383     |
|    std                  | 0.0551      |
|    value_loss           | 0.00406     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 77          |
|    time_elapsed         | 17450       |
|    total_timesteps      | 192500      |
| train/                  |             |
|    approx_kl            | 0.007906095 |
|    clip_fraction        | 0.393       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0463      |
|    n_updates            | 1520        |
|    policy_gradient_loss | -0.0378     |
|    std                  | 0.0551      |
|    value_loss           | 0.00361     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 78          |
|    time_elapsed         | 17676       |
|    total_timesteps      | 195000      |
| train/                  |             |
|    approx_kl            | 0.009066596 |
|    clip_fraction        | 0.414       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.884       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0443      |
|    n_updates            | 1540        |
|    policy_gradient_loss | -0.039      |
|    std                  | 0.055       |
|    value_loss           | 0.00382     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.616       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 79          |
|    time_elapsed         | 17902       |
|    total_timesteps      | 197500      |
| train/                  |             |
|    approx_kl            | 0.007417711 |
|    clip_fraction        | 0.4         |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.884       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0482      |
|    n_updates            | 1560        |
|    policy_gradient_loss | -0.0377     |
|    std                  | 0.055       |
|    value_loss           | 0.00386     |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.666       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.617       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 80          |
|    time_elapsed         | 18148       |
|    total_timesteps      | 200000      |
| train/                  |             |
|    approx_kl            | 0.007658703 |
|    clip_fraction        | 0.403       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.885       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0469      |
|    n_updates            | 1580        |
|    policy_gradient_loss | -0.0378     |
|    std                  | 0.055       |
|    value_loss           | 0.00382     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.619       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 81          |
|    time_elapsed         | 18370       |
|    total_timesteps      | 202500      |
| train/                  |             |
|    approx_kl            | 0.008465786 |
|    clip_fraction        | 0.388       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.889       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0478      |
|    n_updates            | 1600        |
|    policy_gradient_loss | -0.0371     |
|    std                  | 0.055       |
|    value_loss           | 0.00369     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 82          |
|    time_elapsed         | 18593       |
|    total_timesteps      | 205000      |
| train/                  |             |
|    approx_kl            | 0.008217325 |
|    clip_fraction        | 0.4         |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.885       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0461      |
|    n_updates            | 1620        |
|    policy_gradient_loss | -0.0378     |
|    std                  | 0.0551      |
|    value_loss           | 0.00383     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.623       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 83          |
|    time_elapsed         | 18815       |
|    total_timesteps      | 207500      |
| train/                  |             |
|    approx_kl            | 0.008429658 |
|    clip_fraction        | 0.398       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.884       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0479      |
|    n_updates            | 1640        |
|    policy_gradient_loss | -0.0367     |
|    std                  | 0.0551      |
|    value_loss           | 0.00384     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 84          |
|    time_elapsed         | 19037       |
|    total_timesteps      | 210000      |
| train/                  |             |
|    approx_kl            | 0.010101307 |
|    clip_fraction        | 0.431       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.878       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0498      |
|    n_updates            | 1660        |
|    policy_gradient_loss | -0.0399     |
|    std                  | 0.055       |
|    value_loss           | 0.00405     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.622        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 85           |
|    time_elapsed         | 19262        |
|    total_timesteps      | 212500       |
| train/                  |              |
|    approx_kl            | 0.0098391995 |
|    clip_fraction        | 0.402        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.888        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0416       |
|    n_updates            | 1680         |
|    policy_gradient_loss | -0.0381      |
|    std                  | 0.055        |
|    value_loss           | 0.00374      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.618       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 86          |
|    time_elapsed         | 19486       |
|    total_timesteps      | 215000      |
| train/                  |             |
|    approx_kl            | 0.012070604 |
|    clip_fraction        | 0.427       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0465      |
|    n_updates            | 1700        |
|    policy_gradient_loss | -0.0393     |
|    std                  | 0.0551      |
|    value_loss           | 0.00396     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.623        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 87           |
|    time_elapsed         | 19710        |
|    total_timesteps      | 217500       |
| train/                  |              |
|    approx_kl            | 0.0083043575 |
|    clip_fraction        | 0.401        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.882        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0492       |
|    n_updates            | 1720         |
|    policy_gradient_loss | -0.0375      |
|    std                  | 0.055        |
|    value_loss           | 0.00391      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.625       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 88          |
|    time_elapsed         | 19933       |
|    total_timesteps      | 220000      |
| train/                  |             |
|    approx_kl            | 0.008607079 |
|    clip_fraction        | 0.402       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.886       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0443      |
|    n_updates            | 1740        |
|    policy_gradient_loss | -0.0388     |
|    std                  | 0.055       |
|    value_loss           | 0.00382     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.626        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 89           |
|    time_elapsed         | 20158        |
|    total_timesteps      | 222500       |
| train/                  |              |
|    approx_kl            | 0.0070468443 |
|    clip_fraction        | 0.389        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.885        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0451       |
|    n_updates            | 1760         |
|    policy_gradient_loss | -0.0371      |
|    std                  | 0.055        |
|    value_loss           | 0.00383      |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.664       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 90          |
|    time_elapsed         | 20404       |
|    total_timesteps      | 225000      |
| train/                  |             |
|    approx_kl            | 0.009284322 |
|    clip_fraction        | 0.399       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0469      |
|    n_updates            | 1780        |
|    policy_gradient_loss | -0.0381     |
|    std                  | 0.055       |
|    value_loss           | 0.00353     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.623       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 91          |
|    time_elapsed         | 20628       |
|    total_timesteps      | 227500      |
| train/                  |             |
|    approx_kl            | 0.008955598 |
|    clip_fraction        | 0.373       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0526      |
|    n_updates            | 1800        |
|    policy_gradient_loss | -0.0351     |
|    std                  | 0.055       |
|    value_loss           | 0.00374     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.621       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 92          |
|    time_elapsed         | 20852       |
|    total_timesteps      | 230000      |
| train/                  |             |
|    approx_kl            | 0.009005575 |
|    clip_fraction        | 0.422       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0438      |
|    n_updates            | 1820        |
|    policy_gradient_loss | -0.0391     |
|    std                  | 0.055       |
|    value_loss           | 0.00363     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.622        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 93           |
|    time_elapsed         | 21079        |
|    total_timesteps      | 232500       |
| train/                  |              |
|    approx_kl            | 0.0077955765 |
|    clip_fraction        | 0.394        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.88         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0411       |
|    n_updates            | 1840         |
|    policy_gradient_loss | -0.0378      |
|    std                  | 0.055        |
|    value_loss           | 0.00399      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.622        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 94           |
|    time_elapsed         | 21306        |
|    total_timesteps      | 235000       |
| train/                  |              |
|    approx_kl            | 0.0075029014 |
|    clip_fraction        | 0.394        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.887        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0494       |
|    n_updates            | 1860         |
|    policy_gradient_loss | -0.0376      |
|    std                  | 0.055        |
|    value_loss           | 0.00379      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.625       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 95          |
|    time_elapsed         | 21530       |
|    total_timesteps      | 237500      |
| train/                  |             |
|    approx_kl            | 0.007528953 |
|    clip_fraction        | 0.391       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0519      |
|    n_updates            | 1880        |
|    policy_gradient_loss | -0.037      |
|    std                  | 0.055       |
|    value_loss           | 0.00366     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.622       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 96          |
|    time_elapsed         | 21755       |
|    total_timesteps      | 240000      |
| train/                  |             |
|    approx_kl            | 0.009906089 |
|    clip_fraction        | 0.423       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.893       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.045       |
|    n_updates            | 1900        |
|    policy_gradient_loss | -0.0399     |
|    std                  | 0.055       |
|    value_loss           | 0.00358     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.628        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 97           |
|    time_elapsed         | 21978        |
|    total_timesteps      | 242500       |
| train/                  |              |
|    approx_kl            | 0.0074480707 |
|    clip_fraction        | 0.415        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.89         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0518       |
|    n_updates            | 1920         |
|    policy_gradient_loss | -0.038       |
|    std                  | 0.055        |
|    value_loss           | 0.00368      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.627      |
| time/                   |            |
|    fps                  | 11         |
|    iterations           | 98         |
|    time_elapsed         | 22202      |
|    total_timesteps      | 245000     |
| train/                  |            |
|    approx_kl            | 0.00816021 |
|    clip_fraction        | 0.397      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.897      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0467     |
|    n_updates            | 1940       |
|    policy_gradient_loss | -0.0381    |
|    std                  | 0.055      |
|    value_loss           | 0.00346    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.628       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 99          |
|    time_elapsed         | 22424       |
|    total_timesteps      | 247500      |
| train/                  |             |
|    approx_kl            | 0.008699232 |
|    clip_fraction        | 0.393       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.889       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0415      |
|    n_updates            | 1960        |
|    policy_gradient_loss | -0.0379     |
|    std                  | 0.055       |
|    value_loss           | 0.00373     |
-----------------------------------------
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 5          |
|    mean_reward          | 0.666      |
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.626      |
| time/                   |            |
|    fps                  | 11         |
|    iterations           | 100        |
|    time_elapsed         | 22671      |
|    total_timesteps      | 250000     |
| train/                  |            |
|    approx_kl            | 0.00849836 |
|    clip_fraction        | 0.406      |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.894      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0455     |
|    n_updates            | 1980       |
|    policy_gradient_loss | -0.0377    |
|    std                  | 0.055      |
|    value_loss           | 0.00356    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 101         |
|    time_elapsed         | 22896       |
|    total_timesteps      | 252500      |
| train/                  |             |
|    approx_kl            | 0.008449148 |
|    clip_fraction        | 0.381       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.899       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0553      |
|    n_updates            | 2000        |
|    policy_gradient_loss | -0.0362     |
|    std                  | 0.055       |
|    value_loss           | 0.00339     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.63         |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 102          |
|    time_elapsed         | 23123        |
|    total_timesteps      | 255000       |
| train/                  |              |
|    approx_kl            | 0.0077374396 |
|    clip_fraction        | 0.402        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.887        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0432       |
|    n_updates            | 2020         |
|    policy_gradient_loss | -0.0375      |
|    std                  | 0.055        |
|    value_loss           | 0.00381      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.625       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 103         |
|    time_elapsed         | 23349       |
|    total_timesteps      | 257500      |
| train/                  |             |
|    approx_kl            | 0.008653876 |
|    clip_fraction        | 0.414       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0453      |
|    n_updates            | 2040        |
|    policy_gradient_loss | -0.0382     |
|    std                  | 0.055       |
|    value_loss           | 0.00375     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.629       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 104         |
|    time_elapsed         | 23575       |
|    total_timesteps      | 260000      |
| train/                  |             |
|    approx_kl            | 0.008708747 |
|    clip_fraction        | 0.411       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0419      |
|    n_updates            | 2060        |
|    policy_gradient_loss | -0.0389     |
|    std                  | 0.055       |
|    value_loss           | 0.00371     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.626       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 105         |
|    time_elapsed         | 23799       |
|    total_timesteps      | 262500      |
| train/                  |             |
|    approx_kl            | 0.008214791 |
|    clip_fraction        | 0.389       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0432      |
|    n_updates            | 2080        |
|    policy_gradient_loss | -0.0375     |
|    std                  | 0.055       |
|    value_loss           | 0.00372     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.627       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 106         |
|    time_elapsed         | 24023       |
|    total_timesteps      | 265000      |
| train/                  |             |
|    approx_kl            | 0.008748318 |
|    clip_fraction        | 0.399       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.902       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0443      |
|    n_updates            | 2100        |
|    policy_gradient_loss | -0.037      |
|    std                  | 0.055       |
|    value_loss           | 0.00333     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.631       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 107         |
|    time_elapsed         | 24247       |
|    total_timesteps      | 267500      |
| train/                  |             |
|    approx_kl            | 0.007877974 |
|    clip_fraction        | 0.412       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0526      |
|    n_updates            | 2120        |
|    policy_gradient_loss | -0.0378     |
|    std                  | 0.055       |
|    value_loss           | 0.00351     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5          |
|    ep_rew_mean          | 0.631      |
| time/                   |            |
|    fps                  | 11         |
|    iterations           | 108        |
|    time_elapsed         | 24471      |
|    total_timesteps      | 270000     |
| train/                  |            |
|    approx_kl            | 0.00864942 |
|    clip_fraction        | 0.38       |
|    clip_range           | 0.1        |
|    entropy_loss         | -94.8      |
|    explained_variance   | 0.891      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.0464     |
|    n_updates            | 2140       |
|    policy_gradient_loss | -0.0365    |
|    std                  | 0.055      |
|    value_loss           | 0.00366    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.628        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 109          |
|    time_elapsed         | 24695        |
|    total_timesteps      | 272500       |
| train/                  |              |
|    approx_kl            | 0.0076853693 |
|    clip_fraction        | 0.39         |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.901        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0495       |
|    n_updates            | 2160         |
|    policy_gradient_loss | -0.0373      |
|    std                  | 0.055        |
|    value_loss           | 0.00334      |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 5           |
|    mean_reward          | 0.665       |
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.627       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 110         |
|    time_elapsed         | 24940       |
|    total_timesteps      | 275000      |
| train/                  |             |
|    approx_kl            | 0.008454921 |
|    clip_fraction        | 0.41        |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.047       |
|    n_updates            | 2180        |
|    policy_gradient_loss | -0.0377     |
|    std                  | 0.055       |
|    value_loss           | 0.00351     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.632        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 111          |
|    time_elapsed         | 25162        |
|    total_timesteps      | 277500       |
| train/                  |              |
|    approx_kl            | 0.0085899895 |
|    clip_fraction        | 0.407        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.889        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0448       |
|    n_updates            | 2200         |
|    policy_gradient_loss | -0.0371      |
|    std                  | 0.055        |
|    value_loss           | 0.00375      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.63         |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 112          |
|    time_elapsed         | 25388        |
|    total_timesteps      | 280000       |
| train/                  |              |
|    approx_kl            | 0.0077676116 |
|    clip_fraction        | 0.395        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.898        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0482       |
|    n_updates            | 2220         |
|    policy_gradient_loss | -0.038       |
